,game_id,Team,Date,Day,G#,Week,Opp,Result,home,PtsO_points,PtDif_points,PC_points,vs. Line_vegas,Over/Under_vegas,OU Result_vegas,Att_pass,Inc_pass,Cmp%_pass,Yds_pass,TD_pass,Int_pass,TD%_pass,Int%_pass,Rate_pass,Sk_pass,Yds_pass,Sk%_pass,Y/A_pass,NY/A_pass,AY/A_pass,ANY/A_pass,Y/C_pass,Yds_rush,Y/A_rush,TD_rush,Ply_total,Y/P_total,DPly_total,DY/P_total,TO_total,ToP_total,Time_total,Yds_penalty,OppPen_penalty,OppYds_penalty,CombPen_penalty,CombPenYds_penalty,Rsh_downs,Pass_downs,Pen_downs,3DAtt_downs,3DConv_downs,3D%_downs,4DAtt_downs,4DConv_downs,4D%_downs,Att_opp_passing,Cmp%_opp_passing,Yds_opp_passing,TD_opp_passing,Sk_opp_passing,Yds_opp_passing,Int_opp_passing,Rate_opp_passing,Yds_opp_rushing,Y/A_opp_rushing,TD_opp_rushing,TO_opp_totals,Rush_opp_downs,Pass_opp_downs,Pen_opp_downs,Opp3DAtt_opp_downs,Opp3DConv_opp_downs,Opp3D%_opp_downs,Opp4DAtt_opp_downs,Opp4DConv_opp_downs,Opp4D%_opp_downs,XPA_opp_scoring,XPM_opp_scoring,Att_opp_scoring,Md_opp_scoring,Sfty_opp_scoring
2345,ATL_PIT_2022-12-04,ATL,2022-12-04,Sun,13,13,PIT,L 16-19,1,19,-3,35,did not cover,43.0,under,,,,,,,,,,,,,,,,,,146,5.2,0,53,5.77,65,5.40,1,27:05,2:52,48,7,30,13,78,8,9,1,10,3,30.0,1,1,100.0,28,57.1,197,1,0,0,0,90.9,154,4.2,0,0,11,10,1,12,6,50.0,0,0,,1,1,4,4,0
2346,TEN_CIN_2022-11-27,TEN,2022-11-27,Sun,11,12,CIN,L 16-20,1,20,-4,36,did not cover,43.0,under,34,12,64.7,281,0,0,0.0,0.0,91.7,1,10,2.86,8.3,8.03,8.26,8.03,12.8,63,3.0,0,56,6.14,66,5.67,0,28:14,2:58,57,9,80,17,137,2,12,1,16,7,43.8,0,0,,37,59.5,266,1,1,4,0,90.6,108,3.9,1,0,7,11,3,14,5,35.7,0,0,,2,2,2,2,0
2347,DEN_LVR_2022-11-20,DEN,2022-11-20,Sun,10,11,LVR,L 16-22 (OT),1,22,-6,38,did not cover,41.0,under,31,7,77.4,226,0,0,0.0,0.0,99.8,3,21,8.82,7.3,6.65,7.29,6.65,9.4,94,3.4,1,62,5.16,62,6.56,0,28:57,3:11,45,9,98,14,143,6,11,2,12,3,25.0,0,0,,37,62.2,298,2,1,9,0,105.5,109,4.5,0,0,8,10,2,11,3,27.3,0,0,,1,1,4,3,0
2348,IND_PHI_2022-11-20,IND,2022-11-20,Sun,11,11,PHI,L 16-17,1,17,-1,33,covered,45.5,under,32,9,71.9,185,0,0,0.0,0.0,89.7,4,28,11.11,5.8,5.14,5.78,5.14,8.0,99,3.8,1,62,4.58,61,5.15,1,30:38,2:56,90,7,55,15,145,,,,,,,,,,25,72.0,173,1,3,17,0,104.2,141,4.3,1,2,10,6,2,12,5,41.7,2,1,50.0,2,2,1,1,0
2349,SEA_TAM_2022-11-13,SEA,2022-11-13,Sun,10,10,TAM,L 16-21,0,21,-5,37,did not cover,45.0,under,33,10,69.7,244,2,0,6.1,0.0,115.1,3,31,8.33,7.4,6.78,8.61,7.89,10.6,,,,50,5.66,74,5.66,1,23:05,2:48,46,4,40,10,86,2,15,2,9,1,11.1,2,2,100.0,30,73.3,258,2,0,0,2,93.5,161,3.7,1,2,10,15,1,15,10,66.7,0,0,,3,3,1,0,0
2350,LAC_SFO_2022-11-13,LAC,2022-11-13,Sun,9,10,SFO,L 16-22,0,22,-6,38,covered,45.0,under,37,16,56.8,187,1,1,2.7,2.7,69.2,3,9,7.50,5.1,4.68,4.38,4.05,8.9,,,,,,,,,,,,,,,,,,,,,,,,,28,67.9,230,0,1,10,0,92.9,157,3.8,2,1,12,10,0,17,9,52.9,1,1,100.0,2,1,3,3,0
2351,HOU_NYG_2022-11-13,HOU,2022-11-13,Sun,9,10,NYG,L 16-24,0,24,-8,40,did not cover,41.0,under,37,15,59.5,286,1,1,2.7,2.7,85.3,4,33,9.76,7.7,6.98,7.05,6.37,13.0,101,5.3,0,60,6.45,67,5.48,2,26:40,3:12,40,5,24,12,64,6,15,1,10,3,30.0,0,0,,,,,,,,,,191,4.1,1,0,10,8,1,14,7,50.0,0,0,,3,3,1,1,0
2352,TAM_LAR_2022-11-06,TAM,2022-11-06,Sun,9,9,LAR,W 16-13,1,13,3,29,push,42.5,under,58,22,62.1,272,1,0,1.7,0.0,79.7,1,8,1.69,4.7,4.61,5.03,4.95,7.6,51,2.6,0,79,4.09,55,3.75,0,31:16,3:03,55,4,53,11,108,1,15,2,21,9,42.9,2,0,0.0,,,,,,,,,68,2.8,0,,,,,,,,,,,1,1,2,2,0
2353,IND_WAS_2022-10-30,IND,2022-10-30,Sun,8,8,WAS,L 16-17,1,17,-1,33,did not cover,39.5,under,23,6,73.9,189,0,0,0.0,0.0,100.1,2,12,8.00,8.2,7.56,8.22,7.56,11.1,135,4.7,1,54,6.00,61,5.93,2,29:20,2:50,,,,,,5,8,2,12,5,41.7,0,0,,31,74.2,266,1,2,13,1,97.0,96,3.4,1,1,7,13,0,12,2,16.7,3,2,66.7,2,2,1,1,0
2354,NYJ_DEN_2022-10-23,NYJ,2022-10-23,Sun,7,7,DEN,W 16-9,0,9,7,25,covered,37.0,under,26,10,61.5,105,0,0,0.0,0.0,72.8,3,16,10.34,4.0,3.62,4.04,3.62,6.6,155,6.5,1,,,,,,,,85,4,34,15,119,,,,,,,,,,46,52.2,219,0,1,6,1,56.3,105,3.8,1,1,7,10,4,16,5,31.3,3,1,33.3,1,0,2,1,0
2355,MIA_PIT_2022-10-23,MIA,2022-10-23,Sun,7,7,PIT,W 16-10,1,10,6,26,,,,35,14,60.0,261,1,0,2.9,0.0,92.7,0,0,0.00,7.5,7.46,8.03,8.03,12.4,111,4.1,0,62,6.00,69,4.94,0,26:44,3:00,30,5,40,10,70,5,12,0,14,4,28.6,1,0,0.0,44,72.7,246,1,2,11,3,65.2,95,4.1,0,3,4,14,1,14,4,28.6,2,2,100.0,1,1,1,1,0
2356,DEN_LAC_2022-10-17,DEN,2022-10-17,Mon,6,6,LAC,L 16-19 (OT),0,19,-3,35,covered,45.5,under,,,,,,,,,,,,,,,,,,98,4.3,0,,,,,,,,151,9,89,19,240,,,,,,,,,,57,64.9,224,0,2,14,1,65.2,73,3.0,1,1,7,10,7,22,11,50.0,3,1,33.3,1,1,4,4,0
2357,MIA_MIN_2022-10-16,MIA,2022-10-16,Sun,6,6,MIN,L 16-24,1,24,-8,40,did not cover,45.5,under,47,17,63.8,385,2,2,4.3,4.3,88.8,6,33,11.32,8.2,7.26,7.13,6.32,12.8,73,3.7,0,73,6.27,50,4.68,3,35:29,3:07,97,2,20,12,117,5,18,0,14,4,28.6,2,1,50.0,30,66.7,156,2,3,19,0,101.5,,,,,,,,,,,,,,2,1,1,1,0
2358,CAR_ARI_2022-10-02,CAR,2022-10-02,Sun,4,4,ARI,L 16-26,1,26,-10,42,did not cover,43.5,under,36,14,61.1,180,1,2,2.8,5.6,61.9,2,17,5.26,5.0,4.74,3.06,2.89,8.2,,,,,,,,,,,76,7,61,13,137,,,,,,,,,,32,71.9,206,2,1,1,1,96.6,132,3.6,1,1,8,10,2,15,6,40.0,2,0,0.0,2,2,2,2,0
2359,NYG_DAL_2022-09-26,NYG,2022-09-26,Mon,3,3,DAL,L 16-23,1,23,-7,39,did not cover,39.0,push,37,17,54.1,169,0,1,0.0,2.7,57.9,5,27,11.90,4.6,4.02,3.35,2.95,8.5,167,6.7,1,67,5.01,61,6.41,1,27:18,3:11,57,8,70,16,127,10,8,4,11,3,27.3,1,0,0.0,31,67.7,215,1,0,0,0,98.2,176,5.9,1,0,9,12,2,13,5,38.5,1,1,100.0,2,2,4,3,0
2360,DEN_HOU_2022-09-18,DEN,2022-09-18,Sun,2,2,HOU,W 16-9,1,9,7,25,,,,,,,,,,,,,,,,,,,,,149,4.8,0,65,5.38,59,3.97,1,32:33,3:04,100,8,94,21,194,5,11,4,12,3,25.0,1,1,100.0,38,50.0,154,0,3,23,0,60.6,,,,,,,,,,,,,,,,,,
2361,CAR_NYG_2022-09-18,CAR,2022-09-18,Sun,2,2,NYG,L 16-19,0,19,-3,35,did not cover,43.5,under,,,,,,,,,,,,,,,,,,146,6.3,0,54,5.09,70,3.79,2,23:55,3:00,38,8,62,13,100,7,7,4,12,2,16.7,1,1,100.0,34,64.7,162,1,3,14,0,85.7,103,3.1,0,0,8,8,2,18,6,33.3,1,1,100.0,1,1,4,4,0
2362,DEN_SEA_2022-09-12,DEN,2022-09-12,Mon,1,1,SEA,L 16-17,0,17,-1,33,did not cover,44.5,under,42,13,69.0,330,1,0,2.4,0.0,101.3,2,10,4.55,7.9,7.50,8.33,7.95,11.4,103,5.2,0,64,6.77,49,5.16,2,33:39,2:57,106,5,77,17,183,5,13,2,15,8,53.3,1,0,0.0,28,82.1,177,2,2,18,0,116.8,76,4.0,0,,3,9,7,11,6,54.5,1,0,0.0,2,2,1,1,0
2363,PIT_BAL_2022-01-09,PIT,2022-01-09,Sun,17,18,BAL,W 16-13 (OT),0,13,3,29,covered,41.0,under,44,14,68.2,235,1,1,2.3,2.3,80.1,1,9,2.22,5.3,5.22,4.77,4.67,7.8,79,2.6,0,75,4.19,71,5.37,1,36:48,3:30,43,1,5,7,48,5,14,0,17,6,35.3,1,1,100.0,32,50.0,132,0,3,9,2,34.9,249,6.9,1,3,14,5,1,14,3,21.4,2,1,50.0,1,1,2,2,0
2364,CIN_CLE_2022-01-09,CIN,2022-01-09,Sun,17,18,CLE,L 16-21,0,21,-5,37,covered,37.0,push,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,4,46,8,78,,,,,,,,,,24,70.8,171,2,1,5,1,101.2,205,5.0,1,2,15,8,1,12,6,50.0,1,0,0.0,3,3,0,0,0
2365,WAS_PHI_2022-01-02,WAS,2022-01-02,Sun,16,17,PHI,L 16-20,1,20,-4,36,covered,44.5,under,36,9,75.0,218,0,1,0.0,2.8,81.6,3,29,7.69,6.1,5.59,4.81,4.44,8.1,94,4.3,1,61,5.11,61,5.41,1,27:51,2:46,,,,,,8,14,2,15,9,60.0,1,0,0.0,26,65.4,212,0,1,2,0,90.5,118,3.5,2,0,9,9,0,12,4,33.3,4,3,75.0,2,2,2,2,0
2366,DET_ATL_2021-12-26,DET,2021-12-26,Sun,15,16,ATL,L 16-20,0,20,-4,36,covered,42.0,under,35,10,71.4,208,1,1,2.9,2.9,84.0,0,0,0.00,5.9,5.94,5.23,5.23,8.3,130,3.9,0,68,4.97,45,5.64,1,38:05,2:41,30,2,15,8,45,6,12,1,16,7,43.8,4,3,75.0,24,75.0,207,1,3,8,0,114.4,,,,,,,,,,,,,,2,2,2,2,0
2367,ARI_IND_2021-12-25,ARI,2021-12-25,Sat,15,16,IND,L 16-22,1,22,-6,38,did not cover,49.0,under,43,16,62.8,245,1,0,2.3,0.0,85.9,0,0,0.00,5.7,5.70,6.16,6.16,9.1,133,6.3,1,64,5.91,63,5.49,0,24:31,3:04,85,5,40,16,125,8,12,0,13,6,46.2,3,1,33.3,28,64.3,220,2,2,5,0,112.2,126,3.8,0,0,5,11,4,15,8,53.3,1,0,0.0,2,2,3,2,1
2368,LVR_CLE_2021-12-20,LVR,2021-12-20,Mon,14,15,CLE,W 16-14,0,14,2,30,covered,41.0,under,38,13,65.8,230,1,1,2.6,2.6,80.6,2,6,5.00,6.1,5.75,5.39,5.13,9.2,98,3.9,0,65,5.05,54,4.37,2,33:24,2:58,64,3,61,10,125,5,14,1,13,6,46.2,1,1,100.0,30,66.7,147,1,0,0,0,89.2,89,3.7,1,,,,,,,,,,,2,2,1,0,0
2369,JAX_HOU_2021-12-19,JAX,2021-12-19,Sun,14,15,HOU,L 16-30,1,30,-14,46,did not cover,40.0,over,38,16,57.9,189,0,0,0.0,0.0,73.4,3,21,7.32,5.0,4.61,4.97,4.61,8.6,107,4.3,1,66,4.48,57,4.93,0,29:53,3:03,40,9,65,13,105,6,12,3,14,3,21.4,3,2,66.7,30,63.3,206,2,1,3,1,91.8,75,2.9,0,1,,,,,,,,,,3,3,3,3,0
2370,BAL_CLE_2021-11-28,BAL,2021-11-28,Sun,11,12,CLE,W 16-10,1,10,6,26,covered,47.0,under,32,12,62.5,155,1,4,3.1,12.5,46.5,2,10,5.88,4.8,4.56,-0.16,-0.15,7.8,148,3.4,0,77,3.94,57,4.60,4,37:04,3:14,54,5,45,10,99,12,6,4,15,7,46.7,1,1,100.0,37,48.6,222,1,3,25,0,76.6,,,,,,,,,,,,,,1,1,2,1,0
2371,CHI_DET_2021-11-25,CHI,2021-11-25,Thu,11,12,DET,W 16-14,0,14,2,30,did not cover,41.0,under,39,15,61.5,310,1,1,2.6,2.6,85.1,1,7,2.50,7.9,7.75,7.31,7.13,12.9,68,2.3,0,69,5.48,45,5.31,1,32:56,3:05,50,10,67,15,117,3,18,0,13,5,38.5,0,0,,25,84.0,163,2,1,8,0,120.5,76,4.0,0,,,,,,,,,,,2,2,0,0,0
2372,BAL_CHI_2021-11-21,BAL,2021-11-21,Sun,10,11,CHI,W 16-13,0,13,3,29,did not cover,43.5,under,36,10,72.2,176,0,1,0.0,2.8,76.0,6,43,14.29,4.9,4.19,3.64,3.12,6.8,123,3.6,1,76,3.93,57,6.19,1,38:50,3:11,36,6,58,12,94,9,12,2,16,7,43.8,1,1,100.0,,,,,,,,,92,4.6,0,1,,,,,,,,,,1,1,1,0,0
2373,PIT_DET_2021-11-14,PIT,2021-11-14,Sun,9,10,DET,T 16-16 (OT),1,16,0,32,did not cover,41.0,under,50,20,60.0,242,1,1,2.0,2.0,70.6,0,0,0.00,4.8,4.84,4.34,4.34,8.1,145,4.7,0,81,4.78,68,4.50,3,36:48,3:40,59,8,84,15,143,7,13,2,17,7,41.2,0,0,,,,,,,,,,229,5.9,2,0,10,5,2,18,4,22.2,2,2,100.0,2,1,2,1,0
2374,DET_PIT_2021-11-14,DET,2021-11-14,Sun,9,10,PIT,T 16-16 (OT),0,16,0,32,covered,41.0,under,,,,,,,,,,,,,,,,,,229,5.9,2,68,4.50,81,4.78,0,33:12,3:40,84,7,59,15,143,10,5,2,18,4,22.2,2,2,100.0,50,60.0,242,1,0,0,1,70.6,145,4.7,0,3,7,13,2,17,7,41.2,0,0,,1,1,3,3,0
2375,DAL_DEN_2021-11-07,DAL,2021-11-07,Sun,8,9,DEN,L 16-30,1,30,-14,46,,,,39,20,48.7,212,2,1,5.1,2.6,73.9,2,20,4.88,5.4,5.17,5.31,5.05,11.2,,,,57,5.09,73,5.58,2,18:48,3:02,38,5,37,10,75,,,,,,,,,,28,67.9,217,1,4,32,0,102.8,190,4.6,2,0,12,9,2,15,8,53.3,0,0,,2,1,4,3,0
2376,LAR_TEN_2021-11-07,LAR,2021-11-07,Sun,9,9,TEN,L 16-28,1,28,-12,44,,,,48,17,64.6,253,1,2,2.1,4.2,71.0,5,41,9.43,5.3,4.77,3.81,3.45,8.2,94,4.5,0,74,4.69,56,3.46,2,32:21,3:08,115,4,19,16,134,5,16,1,15,4,26.7,3,2,66.7,27,70.4,125,1,3,18,1,76.9,69,2.7,2,,4,9,3,12,4,33.3,2,2,100.0,4,4,0,0,0
2377,CIN_CLE_2021-11-07,CIN,2021-11-07,Sun,9,9,CLE,L 16-41,1,41,-25,57,did not cover,47.5,over,42,13,69.0,263,0,2,0.0,4.8,68.4,5,25,10.64,6.3,5.60,4.12,3.68,9.1,85,3.7,2,70,4.97,46,7.85,3,35:22,3:07,31,10,84,14,115,6,15,4,11,3,27.3,2,0,0.0,,,,,,,,,153,6.7,2,0,,,,,,,,,,5,5,3,2,0
2378,LVR_NYG_2021-11-07,LVR,2021-11-07,Sun,8,9,NYG,L 16-23,0,23,-7,39,did not cover,46.5,under,46,16,65.2,286,1,2,2.2,4.3,72.4,1,10,2.13,6.2,6.09,4.70,4.60,9.5,117,5.9,0,67,6.01,54,4.57,3,29:49,2:54,65,4,35,10,100,8,15,1,12,4,33.3,1,1,100.0,,,,,,,,,149,4.8,0,,8,6,2,12,6,50.0,0,0,,2,2,3,3,0
2379,MIN_DAL_2021-10-31,MIN,2021-10-31,Sun,7,8,DAL,L 16-20,1,20,-4,36,did not cover,51.5,under,36,13,63.9,177,1,0,2.8,0.0,85.9,1,7,2.70,4.9,4.78,5.47,5.32,7.7,101,4.2,0,61,4.56,68,6.16,0,27:28,3:11,57,11,96,18,153,4,6,7,13,1,7.7,2,1,50.0,41,61.0,341,2,3,19,1,93.6,78,3.3,0,2,4,17,2,14,7,50.0,0,0,,2,2,3,2,0
2380,IND_TEN_2021-09-26,IND,2021-09-26,Sun,3,3,TEN,L 16-25,0,25,-9,41,did not cover,47.5,under,37,18,51.4,178,0,0,0.0,0.0,66.7,2,16,5.13,4.8,4.56,4.81,4.56,9.4,,,,57,4.65,65,5.66,0,25:54,3:01,66,4,24,8,90,7,8,4,12,3,25.0,2,2,100.0,27,66.7,188,3,1,9,2,92.8,180,4.9,0,3,10,11,3,12,6,50.0,1,1,100.0,2,2,1,1,0
2381,WAS_LAC_2021-09-12,WAS,2021-09-12,Sun,1,1,LAC,L 16-20,1,20,-4,36,did not cover,45.0,under,,,,,,,,,,,,,,,,,,126,4.7,0,,,,,,,,57,6,94,14,151,,,,,,,,,,47,66.0,334,1,2,3,1,84.9,90,3.1,1,2,6,20,1,19,14,73.7,0,0,,2,2,2,2,0
2382,WAS_LAC_2021-09-12,WAS,2021-09-12,Sun,1,1,LAC,L 16-20,1,20,-4,36,did not cover,45.0,under,,,,,,,,,,,,,,,,,,126,4.7,0,,,,,,,,57,6,94,14,151,,,,,,,,,,47,66.0,334,1,2,3,1,84.9,90,3.1,1,2,6,20,1,19,14,73.7,0,0,,2,2,2,2,0
2383,NWE_MIA_2021-09-12,NWE,2021-09-12,Sun,1,1,MIA,L 16-17,1,17,-1,33,did not cover,43.5,under,39,10,74.4,268,1,0,2.6,0.0,102.6,1,13,2.50,6.9,6.70,7.38,7.20,9.2,125,4.2,0,70,5.61,52,4.98,2,36:43,2:54,84,5,28,13,112,8,14,2,16,11,68.8,0,0,,,,,,,,,,74,3.2,1,,7,9,0,11,4,36.4,0,0,,2,2,1,1,0
2384,IND_SEA_2021-09-12,IND,2021-09-12,Sun,1,1,SEA,L 16-28,1,28,-12,44,did not cover,49.0,under,38,13,65.8,223,2,0,5.3,0.0,102.0,3,28,7.32,5.9,5.44,6.92,6.41,8.9,113,3.8,0,71,4.73,53,7.19,1,35:47,2:58,,,,,,8,14,1,13,5,38.5,3,0,0.0,23,78.3,241,4,3,13,0,149.9,140,5.2,0,1,6,12,0,9,4,44.4,0,0,,4,4,0,0,0
2385,BUF_PIT_2021-09-12,BUF,2021-09-12,Sun,1,1,PIT,L 16-23,1,23,-7,39,,,,51,21,58.8,254,1,0,2.0,0.0,79.7,3,16,5.56,5.0,4.70,5.37,5.07,8.5,117,4.7,0,79,4.70,55,4.58,1,33:17,3:08,81,5,32,13,113,8,13,1,18,8,44.4,3,1,33.3,32,56.3,177,1,2,11,0,82.4,75,3.6,0,,4,9,3,12,4,33.3,0,0,,,,,,
2386,CHI_GNB_2021-01-03,CHI,2021-01-03,Sun,16,17,GNB,L 16-35,1,35,-19,51,did not cover,48.0,over,42,9,78.6,248,0,1,0.0,2.4,81.7,1,4,2.33,5.9,5.77,4.83,4.72,7.5,108,3.5,1,74,4.81,44,7.18,2,35:28,2:54,,,,,,9,12,0,15,6,40.0,6,5,83.3,24,79.2,237,4,1,3,0,147.4,,,,1,3,13,1,7,4,57.1,0,0,,5,5,0,0,0
2387,DEN_LAC_2020-12-27,DEN,2020-12-27,Sun,15,16,LAC,L 16-19,0,19,-3,35,did not cover,47.5,under,47,23,51.1,263,0,2,0.0,4.3,50.3,2,1,4.08,5.6,5.37,3.68,3.53,11.0,133,4.8,1,77,5.14,55,5.75,2,33:09,3:00,44,6,45,12,89,8,15,0,17,7,41.2,2,2,100.0,33,63.6,227,1,2,26,0,93.9,89,4.5,0,0,3,12,1,12,3,25.0,1,1,100.0,,,,,
2388,CLE_NYJ_2020-12-27,CLE,2020-12-27,Sun,15,16,NYJ,L 16-23,0,23,-7,39,,,,53,25,52.8,254,0,0,0.0,0.0,68.5,4,31,7.02,4.8,4.46,4.79,4.46,9.1,,,,75,3.99,69,4.83,2,28:12,3:17,51,7,58,13,109,8,12,3,15,6,40.0,1,0,0.0,33,51.5,202,3,2,16,0,100.8,131,3.9,0,0,6,11,1,18,7,38.9,0,0,,3,2,2,1,0
2389,CAR_GNB_2020-12-19,CAR,2020-12-19,Sat,14,15,GNB,L 16-24,0,24,-8,40,push,51.5,under,35,14,60.0,249,0,0,0.0,0.0,82.8,3,9,7.89,7.1,6.55,7.11,6.55,11.9,115,4.3,1,65,5.60,61,4.77,1,30:51,3:05,66,5,50,12,116,10,8,2,12,4,33.3,2,1,50.0,29,69.0,96,1,5,47,0,84.8,195,7.2,2,0,9,8,3,12,5,41.7,0,0,,3,3,1,1,0
2390,DEN_KAN_2020-12-06,DEN,2020-12-06,Sun,12,13,KAN,L 16-22,0,22,-6,38,covered,51.5,under,,,,,,,,,,,,,,,,,,179,5.4,0,61,5.41,63,7.10,2,30:31,3:00,31,5,44,9,75,7,10,2,13,7,53.8,1,0,0.0,40,62.5,313,1,1,5,0,95.1,134,6.1,0,0,6,18,1,10,3,30.0,0,0,,,,,,
2391,PHI_GNB_2020-12-06,PHI,2020-12-06,Sun,12,13,GNB,L 16-30,0,30,-14,46,did not cover,50.0,under,,,,,,,,,,,,,,,,,,117,4.7,0,59,4.71,61,7.16,1,28:21,2:59,40,5,30,9,70,7,8,2,13,4,30.8,1,1,100.0,34,73.5,288,3,2,7,0,128.1,149,6.0,1,0,6,14,0,12,5,41.7,1,1,100.0,4,3,1,1,0
2392,ATL_NOR_2020-12-06,ATL,2020-12-06,Sun,12,13,NOR,L 16-21,1,21,-5,37,did not cover,46.5,under,39,20,48.7,262,1,0,2.6,0.0,80.4,3,11,7.14,6.7,6.24,7.23,6.71,13.8,70,3.3,0,63,5.27,75,5.65,1,23:06,3:13,,,,,,4,12,5,13,5,38.5,1,0,0.0,37,73.0,217,2,2,15,0,105.3,207,5.8,1,1,9,13,1,17,8,47.1,3,2,66.7,3,3,1,0,0
2393,DAL_WAS_2020-11-26,DAL,2020-11-26,Thu,11,12,WAS,L 16-41,1,41,-25,57,did not cover,46.0,over,35,10,71.4,187,1,1,2.9,2.9,84.8,4,28,10.26,5.3,4.79,4.63,4.15,7.5,,,,,,,,,,,45,5,53,10,98,,,,,,,,,,27,74.1,156,1,3,21,1,84.8,182,5.1,3,1,14,6,2,13,7,53.8,1,1,100.0,5,5,2,2,0
2394,SEA_LAR_2020-11-15,SEA,2020-11-15,Sun,9,10,LAR,L 16-23,0,23,-7,39,did not cover,55.0,under,37,15,59.5,220,0,2,0.0,5.4,57.0,6,28,13.95,5.9,5.12,3.51,3.02,10.0,113,5.1,1,65,5.12,69,5.64,3,26:24,3:04,23,4,49,8,72,6,13,1,14,7,50.0,0,0,,37,73.0,283,0,3,19,0,94.8,106,3.7,3,1,8,15,1,15,9,60.0,1,1,100.0,3,2,1,1,0
2395,LVR_CLE_2020-11-01,LVR,2020-11-01,Sun,7,8,CLE,W 16-6,0,6,10,22,covered,48.0,under,,,,,,,,,,,,,,,,,,209,4.6,0,71,4.35,47,4.74,0,37:43,2:51,25,7,59,12,84,15,7,2,14,8,57.1,2,2,100.0,,,,,,,,,101,4.6,0,,,,,,,,,,,,,,,
2396,DEN_KAN_2020-10-25,DEN,2020-10-25,Sun,6,7,KAN,L 16-43,1,43,-27,59,did not cover,46.0,over,40,16,60.0,234,0,2,0.0,5.0,57.7,3,20,6.98,5.9,5.44,3.60,3.35,9.8,177,5.4,2,76,5.41,51,5.61,4,33:24,2:58,34,1,15,6,49,12,11,1,14,5,35.7,2,0,0.0,25,68.0,185,1,4,28,0,102.9,101,4.6,2,1,7,9,1,8,0,0.0,0,0,,5,4,3,3,0
2397,JAX_DET_2020-10-18,JAX,2020-10-18,Sun,6,6,DET,L 16-34,1,34,-18,50,did not cover,52.5,under,44,19,56.8,231,1,1,2.3,2.3,70.5,1,12,2.22,5.3,5.13,4.68,4.58,9.2,,,,61,4.51,70,5.76,2,24:03,3:00,56,7,60,12,116,3,11,2,13,7,53.8,2,0,0.0,31,61.3,223,1,0,0,1,80.4,180,4.6,3,1,12,9,4,12,3,25.0,2,2,100.0,4,4,3,2,0
2398,LAR_SFO_2020-10-18,LAR,2020-10-18,Sun,6,6,SFO,L 16-24,0,24,-8,40,did not cover,51.0,under,38,19,50.0,198,2,1,5.3,2.6,72.0,0,0,0.00,5.2,5.21,5.08,5.08,10.4,,,,57,5.46,70,5.57,1,22:05,3:04,34,7,63,13,97,7,9,1,12,4,33.3,1,0,0.0,33,69.7,268,3,0,0,0,124.3,122,3.3,0,0,6,16,2,13,5,38.5,1,1,100.0,3,3,1,1,0
2399,CAR_CHI_2020-10-18,CAR,2020-10-18,Sun,6,6,CHI,L 16-23,1,23,-7,39,did not cover,45.0,under,,,,,,,,,,,,,,,,,,112,3.9,1,62,4.89,64,4.08,3,31:06,3:08,69,10,92,18,161,8,8,7,13,3,23.1,2,1,50.0,39,59.0,198,1,0,0,1,70.2,63,2.5,1,,5,14,3,14,7,50.0,0,0,,2,2,3,3,0
2400,BUF_TEN_2020-10-13,BUF,2020-10-13,Tue,5,5,TEN,L 16-42,0,42,-26,58,did not cover,52.0,over,46,17,63.0,275,2,2,4.3,4.3,76.8,1,10,2.13,6.0,5.85,4.89,4.79,9.5,95,4.3,0,69,5.36,62,5.39,3,32:24,2:55,56,6,46,16,102,7,16,0,17,13,76.5,0,0,,28,75.0,195,3,0,0,0,129.3,139,4.1,3,0,9,14,2,10,6,60.0,1,1,100.0,6,6,0,0,0
2401,ATL_CAR_2020-10-11,ATL,2020-10-11,Sun,5,5,CAR,L 16-23,1,23,-7,39,did not cover,53.5,under,37,16,56.8,207,0,1,0.0,2.7,63.6,2,19,5.13,5.6,5.31,4.38,4.15,9.9,166,6.9,1,63,5.92,63,6.94,1,26:55,2:56,,,,,,10,11,0,13,6,46.2,1,1,100.0,36,75.0,313,2,0,0,0,119.3,124,4.6,0,0,5,18,1,12,6,50.0,0,0,,2,2,3,3,0
2402,ATL_GNB_2020-10-05,ATL,2020-10-05,Mon,4,4,GNB,L 16-30,0,30,-14,46,did not cover,56.5,under,39,11,71.8,249,0,0,0.0,0.0,92.4,4,36,9.30,6.4,5.79,6.38,5.79,8.9,78,3.1,2,68,4.81,60,6.72,0,30:22,2:56,,,,,,8,15,1,12,3,25.0,4,2,50.0,33,81.8,315,4,1,12,0,146.0,88,3.4,0,0,4,17,1,11,6,54.5,2,1,50.0,4,3,1,1,0
2403,LAC_CAR_2020-09-27,LAC,2020-09-27,Sun,3,3,CAR,L 16-21,1,21,-5,37,did not cover,43.5,under,49,14,71.4,319,1,1,2.0,2.0,88.0,2,11,3.92,6.5,6.25,6.00,5.76,9.1,117,5.1,1,74,5.89,51,5.92,4,31:11,3:04,60,3,30,11,90,7,18,1,15,10,66.7,0,0,,28,78.6,221,1,2,14,0,111.5,81,3.9,0,0,,,,,,,,,,,,,,
