Team,Date,Att,Day,G#,Week,,Opp,Result,Att,Yds,Y/A,TD,Season,game_id
CLE,2019-12-08,31,Sun,13,14,,CIN,W 27-19,31,179,5.8,1,2019,2019_14_CLE_CIN
JAX,2019-12-01,31,Sun,12,13,,TAM,L 11-28,31,74,2.4,2,2019,2019_13_JAX_TAM
ARI,2019-10-31,31,Thu,9,9,,SFO,L 25-28,31,101,3.3,0,2019,2019_09_ARI_SFO
DEN,2019-10-27,31,Sun,8,8,@,IND,L 13-15,31,127,4.1,1,2019,2019_08_DEN_IND
GNB,2019-10-20,31,Sun,7,7,,OAK,W 42-24,31,155,5.0,0,2019,2019_07_GNB_OAK
TAM,2019-10-06,31,Sun,5,5,@,NOR,L 24-31,31,112,3.6,0,2019,2019_05_TAM_NOR
CAR,2019-10-06,31,Sun,5,5,,JAX,W 34-27,31,149,4.8,1,2019,2019_05_CAR_JAX
ARI,2019-09-22,31,Sun,3,3,,CAR,L 20-38,31,173,5.6,1,2019,2019_03_ARI_CAR
CAR,2019-09-12,31,Thu,2,2,,TAM,L 14-20,31,100,3.2,1,2019,2019_02_CAR_TAM
WAS,2019-09-08,31,Sun,1,1,@,PHI,L 27-32,31,123,4.0,1,2019,2019_01_WAS_PHI
HOU,2018-12-15,31,Sat,14,15,@,NYJ,W 29-22,31,90,2.9,1,2018,2018_15_HOU_NYJ
ARI,2018-12-09,31,Sun,13,14,,DET,L 3-17,31,122,3.9,1,2018,2018_14_ARI_DET
NYJ,2018-12-09,31,Sun,13,14,@,BUF,W 27-23,31,176,5.7,2,2018,2018_14_NYJ_BUF
MIA,2018-12-02,31,Sun,12,13,,BUF,W 21-17,31,198,6.4,0,2018,2018_13_MIA_BUF
NOR,2018-11-29,31,Thu,12,13,@,DAL,L 10-13,31,99,3.2,0,2018,2018_13_NOR_DAL
SFO,2018-11-25,31,Sun,11,12,@,TAM,L 9-27,31,108,3.5,1,2018,2018_12_SFO_TAM
ATL,2018-11-22,31,Thu,11,12,@,NOR,L 17-31,31,150,4.8,0,2018,2018_12_ATL_NOR
TAM,2018-11-18,31,Sun,10,11,@,NYG,L 35-38,31,163,5.3,2,2018,2018_11_TAM_NYG
OAK,2018-11-18,31,Sun,10,11,@,ARI,W 23-21,31,154,5.0,0,2018,2018_11_OAK_ARI
WAS,2018-11-18,31,Sun,10,11,,HOU,L 21-23,31,139,4.5,0,2018,2018_11_WAS_HOU
GNB,2018-11-04,31,Sun,8,9,@,NWE,L 17-31,31,123,4.0,3,2018,2018_09_GNB_NWE
ARI,2018-10-28,31,Sun,8,8,,SFO,W 18-15,31,107,3.5,0,2018,2018_08_ARI_SFO
CLE,2018-10-28,31,Sun,8,8,@,PIT,L 18-33,31,168,5.4,2,2018,2018_08_CLE_PIT
ARI,2018-10-18,31,Thu,7,7,,DEN,L 10-45,31,131,4.2,2,2018,2018_07_ARI_DEN
CHI,2018-10-14,31,Sun,5,6,@,MIA,L 28-31 (OT),31,161,5.2,0,2018,2018_06_CHI_MIA
MIA,2018-10-14,31,Sun,6,6,,CHI,W 31-28 (OT),31,164,5.3,1,2018,2018_06_MIA_CHI
NYG,2018-10-11,31,Thu,6,6,,PHI,L 13-34,31,108,3.5,1,2018,2018_06_NYG_PHI
OAK,2018-10-07,31,Sun,5,5,@,LAC,L 10-26,31,79,2.5,1,2018,2018_05_OAK_LAC
NYG,2018-10-07,31,Sun,5,5,@,CAR,L 31-33,31,118,3.8,0,2018,2018_05_NYG_CAR
DAL,2018-10-07,31,Sun,5,5,@,HOU,L 16-19 (OT),31,88,2.8,0,2018,2018_05_DAL_HOU
TAM,2018-09-30,31,Sun,4,4,@,CHI,L 10-48,31,139,4.5,0,2018,2018_04_TAM_CHI
OAK,2018-09-30,31,Sun,4,4,,CLE,W 45-42 (OT),31,208,6.7,3,2018,2018_04_OAK_CLE
ARI,2018-09-23,31,Sun,3,3,,CHI,L 14-16,31,122,3.9,1,2018,2018_03_ARI_CHI
NYJ,2018-09-16,31,Sun,2,2,,MIA,L 12-20,31,135,4.4,1,2018,2018_02_NYJ_MIA
HOU,2018-09-09,31,Sun,1,1,@,NWE,L 20-27,31,122,3.9,0,2018,2018_01_HOU_NWE
ATL,2017-12-24,31,Sun,15,16,@,NOR,L 13-23,31,86,2.8,1,2017,2017_16_ATL_NOR
TAM,2017-12-24,31,Sun,15,16,@,CAR,L 19-22,31,115,3.7,1,2017,2017_16_TAM_CAR
CLE,2017-12-24,31,Sun,15,16,@,CHI,L 3-20,31,97,3.1,3,2017,2017_16_CLE_CHI
NWE,2017-12-17,31,Sun,14,15,@,PIT,W 27-24,31,143,4.6,1,2017,2017_15_NWE_PIT
OAK,2017-12-17,31,Sun,14,15,,DAL,L 17-20,31,126,4.1,2,2017,2017_15_OAK_DAL
CLE,2017-12-17,31,Sun,14,15,,BAL,L 10-27,31,97,3.1,1,2017,2017_15_CLE_BAL
NYG,2017-12-10,31,Sun,13,14,,DAL,L 10-30,31,122,3.9,1,2017,2017_14_NYG_DAL
HOU,2017-12-10,31,Sun,13,14,,SFO,L 16-26,31,102,3.3,1,2017,2017_14_HOU_SFO
ATL,2017-12-03,31,Sun,12,13,,MIN,L 9-14,31,105,3.4,0,2017,2017_13_ATL_MIN
HOU,2017-11-27,31,Mon,11,12,@,BAL,L 16-23,31,139,4.5,2,2017,2017_12_HOU_BAL
CIN,2017-11-26,31,Sun,11,12,,CLE,W 30-16,31,169,5.5,1,2017,2017_12_CIN_CLE
JAX,2017-11-26,31,Sun,11,12,@,ARI,L 24-27,31,108,3.5,0,2017,2017_12_JAX_ARI
NYG,2017-11-23,31,Thu,11,12,@,WAS,L 10-20,31,122,3.9,0,2017,2017_12_NYG_WAS
WAS,2017-11-12,31,Sun,9,10,,MIN,L 30-38,31,102,3.3,1,2017,2017_10_WAS_MIN
NYJ,2017-11-12,31,Sun,10,10,@,TAM,L 10-15,31,90,2.9,0,2017,2017_10_NYJ_TAM
KAN,2017-11-05,31,Sun,9,9,@,DAL,L 17-28,31,131,4.2,2,2017,2017_09_KAN_DAL
KAN,2017-10-30,31,Mon,8,8,,DEN,W 29-19,31,177,5.7,1,2017,2017_08_KAN_DEN
TAM,2017-10-29,31,Sun,7,8,,CAR,L 3-17,31,100,3.2,1,2017,2017_08_TAM_CAR
SFO,2017-10-29,31,Sun,8,8,@,PHI,L 10-33,31,112,3.6,1,2017,2017_08_SFO_PHI
NOR,2017-10-29,31,Sun,7,8,,CHI,W 20-12,31,157,5.1,1,2017,2017_08_NOR_CHI
NYG,2017-10-22,31,Sun,7,7,,SEA,L 7-24,31,104,3.4,0,2017,2017_07_NYG_SEA
ATL,2017-10-15,31,Sun,5,6,,MIA,L 17-20,31,138,4.5,0,2017,2017_06_ATL_MIA
CHI,2017-10-09,31,Mon,5,5,,MIN,L 17-20,31,159,5.1,1,2017,2017_05_CHI_MIN
TEN,2017-10-08,31,Sun,5,5,@,MIA,L 10-16,31,100,3.2,0,2017,2017_05_TEN_MIA
WAS,2017-10-02,31,Mon,4,4,@,KAN,L 20-29,31,168,5.4,1,2017,2017_04_WAS_KAN
DAL,2017-10-01,31,Sun,4,4,,LAR,L 30-35,31,168,5.4,0,2017,2017_04_DAL_LAR
MIN,2017-10-01,31,Sun,4,4,,DET,L 7-14,31,97,3.1,1,2017,2017_04_MIN_DET
NOR,2017-09-17,31,Sun,2,2,,NWE,L 20-36,31,119,3.8,1,2017,2017_02_NOR_NWE
NYG,2017-09-10,31,Sun,1,1,@,DAL,L 3-19,31,129,4.2,0,2017,2017_01_NYG_DAL
WAS,2023-01-01,30,Sun,16,17,,CLE,L 10-24,30,146,4.9,0,2022,2022_17_WAS_CLE
ARI,2022-12-25,30,Sun,15,16,,TAM,L 16-19 (OT),30,115,3.8,0,2022,2022_16_ARI_TAM
TEN,2022-12-24,30,Sat,15,16,,HOU,L 14-19,30,70,2.3,0,2022,2022_16_TEN_HOU
PHI,2022-12-18,30,Sun,14,15,@,CHI,W 25-20,30,157,5.2,1,2022,2022_15_PHI_CHI
WAS,2022-12-18,30,Sun,14,15,,NYG,L 12-20,30,128,4.3,1,2022,2022_15_WAS_NYG
MIN,2022-12-11,30,Sun,13,14,@,DET,L 23-34,30,134,4.5,1,2022,2022_14_MIN_DET
WAS,2022-12-04,30,Sun,13,13,@,NYG,T 20-20 (OT),30,134,4.5,1,2022,2022_13_WAS_NYG
DAL,2022-12-04,30,Sun,12,13,,IND,W 54-19,30,106,3.5,0,2022,2022_13_DAL_IND
LAR,2022-11-27,30,Sun,11,12,@,KAN,L 10-26,30,117,3.9,1,2022,2022_12_LAR_KAN
NOR,2022-11-20,30,Sun,11,11,,LAR,W 27-20,30,148,4.9,0,2022,2022_11_NOR_LAR
CAR,2022-11-20,30,Sun,11,11,@,BAL,L 3-13,30,115,3.8,1,2022,2022_11_CAR_BAL
KAN,2022-11-20,30,Sun,10,11,@,LAC,W 30-27,30,115,3.8,1,2022,2022_11_KAN_LAC
LVR,2022-11-13,30,Sun,9,10,,IND,L 20-25,30,207,6.9,2,2022,2022_10_LVR_IND
MIN,2022-11-06,30,Sun,8,9,@,WAS,W 20-17,30,137,4.6,0,2022,2022_09_MIN_WAS
ARI,2022-10-16,30,Sun,6,6,@,SEA,L 9-19,30,136,4.5,1,2022,2022_06_ARI_SEA
MIA,2022-09-29,30,Thu,4,4,@,CIN,L 15-27,30,67,2.2,1,2022,2022_04_MIA_CIN
NYG,2022-09-26,30,Mon,3,3,,DAL,L 16-23,30,176,5.9,1,2022,2022_03_NYG_DAL
WAS,2022-09-25,30,Sun,3,3,,PHI,L 8-24,30,72,2.4,0,2022,2022_03_WAS_PHI
NOR,2022-09-18,30,Sun,2,2,,TAM,L 10-20,30,72,2.4,0,2022,2022_02_NOR_TAM
ARI,2022-01-09,30,Sun,17,18,,SEA,L 30-38,30,202,6.7,2,2021,2021_18_ARI_SEA
BAL,2022-01-09,30,Sun,17,18,,PIT,L 13-16 (OT),30,79,2.6,0,2021,2021_18_BAL_PIT
NOR,2021-12-27,30,Mon,15,16,,MIA,L 3-20,30,86,2.9,0,2021,2021_16_NOR_MIA
NYG,2021-12-26,30,Sun,15,16,@,PHI,L 10-34,30,130,4.3,1,2021,2021_16_NYG_PHI
SEA,2021-12-26,30,Sun,15,16,,CHI,L 24-25,30,88,2.9,2,2021,2021_16_SEA_CHI
NYG,2021-12-19,30,Sun,14,15,,DAL,L 6-21,30,125,4.2,1,2021,2021_15_NYG_DAL
LVR,2021-12-12,30,Sun,13,14,@,KAN,L 9-48,30,132,4.4,3,2021,2021_14_LVR_KAN
LVR,2021-12-05,30,Sun,12,13,,WAS,L 15-17,30,112,3.7,0,2021,2021_13_LVR_WAS
ATL,2021-11-18,30,Thu,10,11,,NWE,L 0-25,30,134,4.5,0,2021,2021_11_ATL_NWE
NYJ,2021-11-04,30,Thu,8,9,@,IND,L 30-45,30,260,8.7,3,2021,2021_09_NYJ_IND
SEA,2021-10-17,30,Sun,6,6,@,PIT,L 20-23 (OT),30,119,4.0,1,2021,2021_06_SEA_PIT
HOU,2021-10-10,30,Sun,5,5,,NWE,L 22-25,30,126,4.2,1,2021,2021_05_HOU_NWE
PHI,2021-10-10,30,Sun,5,5,@,CAR,W 21-18,30,109,3.6,0,2021,2021_05_PHI_CAR
DEN,2021-10-03,30,Sun,4,4,,BAL,L 7-23,30,102,3.4,1,2021,2021_04_DEN_BAL
NWE,2021-10-03,30,Sun,4,4,,TAM,L 17-19,30,120,4.0,1,2021,2021_04_NWE_TAM
CIN,2021-09-30,30,Thu,4,4,,JAX,W 24-21,30,139,4.6,3,2021,2021_04_CIN_JAX
JAX,2021-09-26,30,Sun,3,3,,ARI,L 19-31,30,91,3.0,3,2021,2021_03_JAX_ARI
LAC,2021-09-26,30,Sun,3,3,@,KAN,W 30-24,30,186,6.2,0,2021,2021_03_LAC_KAN
MIA,2021-09-19,30,Sun,2,2,,BUF,L 0-35,30,143,4.8,3,2021,2021_02_MIA_BUF
JAX,2021-09-19,30,Sun,2,2,,DEN,L 13-23,30,96,3.2,0,2021,2021_02_JAX_DEN
SEA,2021-09-12,30,Sun,1,1,@,IND,W 28-16,30,113,3.8,0,2021,2021_01_SEA_IND
MIA,2021-09-12,30,Sun,1,1,@,NWE,W 17-16,30,125,4.2,0,2021,2021_01_MIA_NWE
ARI,2021-01-03,30,Sun,16,17,@,LAR,L 7-18,30,110,3.7,0,2020,2020_17_ARI_LAR
CAR,2021-01-03,30,Sun,16,17,,NOR,L 7-33,30,156,5.2,1,2020,2020_17_CAR_NOR
ARI,2020-12-26,30,Sat,15,16,,SFO,L 12-20,30,227,7.6,0,2020,2020_16_ARI_SFO
NYG,2020-12-20,30,Sun,14,15,,CLE,L 6-20,30,106,3.5,1,2020,2020_15_NYG_CLE
PHI,2020-12-20,30,Sun,14,15,@,ARI,L 26-33,30,103,3.4,1,2020,2020_15_PHI_ARI
CAR,2020-12-13,30,Sun,13,14,,DEN,L 27-32,30,96,3.2,0,2020,2020_14_CAR_DEN
DAL,2020-12-13,30,Sun,13,14,@,CIN,W 30-7,30,101,3.4,0,2020,2020_14_DAL_CIN
PHI,2020-11-30,30,Mon,11,12,,SEA,L 17-23,30,76,2.5,1,2020,2020_12_PHI_SEA
LAC,2020-11-29,30,Sun,11,12,@,BUF,L 17-27,30,172,5.7,1,2020,2020_12_LAC_BUF
ARI,2020-11-29,30,Sun,11,12,@,NWE,L 17-20,30,110,3.7,2,2020,2020_12_ARI_NWE
SFO,2020-11-15,30,Sun,10,10,@,NOR,L 13-27,30,114,3.8,2,2020,2020_10_SFO_NOR
CHI,2020-11-01,30,Sun,8,8,,NOR,L 23-26 (OT),30,122,4.1,0,2020,2020_08_CHI_NOR
ARI,2020-10-25,30,Sun,7,7,,SEA,W 37-34 (OT),30,200,6.7,1,2020,2020_07_ARI_SEA
NYJ,2020-10-11,30,Sun,5,5,,ARI,L 10-30,30,127,4.2,3,2020,2020_05_NYJ_ARI
NWE,2020-09-20,30,Sun,2,2,@,SEA,L 30-35,30,154,5.1,0,2020,2020_02_NWE_SEA
NYG,2020-09-14,30,Mon,1,1,,PIT,L 16-26,30,141,4.7,0,2020,2020_01_NYG_PIT
LVR,2020-09-13,30,Sun,1,1,@,CAR,W 34-30,30,129,4.3,2,2020,2020_01_LVR_CAR
CLE,2020-09-13,30,Sun,1,1,@,BAL,L 6-38,30,111,3.7,2,2020,2020_01_CLE_BAL
DET,2019-12-29,30,Sun,16,17,,GNB,L 20-23,30,120,4.0,0,2019,2019_17_DET_GNB
SFO,2019-12-29,30,Sun,16,17,@,SEA,W 26-21,30,125,4.2,1,2019,2019_17_SFO_SEA
TAM,2019-12-29,30,Sun,16,17,,ATL,L 22-28 (OT),30,87,2.9,0,2019,2019_17_TAM_ATL
DAL,2019-12-22,30,Sun,15,16,@,PHI,L 9-17,30,118,3.9,1,2019,2019_16_DAL_PHI
JAX,2019-12-08,30,Sun,13,14,,LAC,L 10-45,30,195,6.5,2,2019,2019_14_JAX_LAC
IND,2019-12-01,30,Sun,12,13,,TEN,L 17-31,30,154,5.1,1,2019,2019_13_IND_TEN
ARI,2019-12-01,30,Sun,12,13,,LAR,L 7-34,30,132,4.4,1,2019,2019_13_ARI_LAR
CAR,2019-12-01,30,Sun,12,13,,WAS,L 21-29,30,248,8.3,3,2019,2019_13_CAR_WAS
OAK,2019-11-24,30,Sun,11,12,@,NYJ,L 3-34,30,88,2.9,1,2019,2019_12_OAK_NYJ
OAK,2019-11-07,30,Thu,9,10,,LAC,W 26-24,30,146,4.9,1,2019,2019_10_OAK_LAC
NYG,2019-11-04,30,Mon,9,9,,DAL,L 18-37,30,172,5.7,0,2019,2019_09_NYG_DAL
TEN,2019-10-27,30,Sun,8,8,,TAM,W 27-23,30,106,3.5,0,2019,2019_08_TEN_TAM
BUF,2019-10-20,30,Sun,6,7,,MIA,W 31-21,30,109,3.6,2,2019,2019_07_BUF_MIA
TEN,2019-10-13,30,Sun,6,6,@,DEN,L 0-16,30,103,3.4,1,2019,2019_06_TEN_DEN
LAR,2019-09-29,30,Sun,4,4,,TAM,L 40-55,30,88,2.9,2,2019,2019_04_LAR_TAM
DET,2019-09-22,30,Sun,3,3,@,PHI,W 27-24,30,127,4.2,1,2019,2019_03_DET_PHI
NOR,2019-09-15,30,Sun,2,2,@,LAR,L 9-27,30,115,3.8,2,2019,2019_02_NOR_LAR
JAX,2019-09-15,30,Sun,2,2,@,HOU,L 12-13,30,126,4.2,1,2019,2019_02_JAX_HOU
NYG,2019-09-08,30,Sun,1,1,@,DAL,L 17-35,30,89,3.0,1,2019,2019_01_NYG_DAL
DEN,2018-12-30,30,Sun,16,17,,LAC,L 9-23,30,116,3.9,1,2018,2018_17_DEN_LAC
NYJ,2018-12-30,30,Sun,16,17,@,NWE,L 3-38,30,131,4.4,0,2018,2018_17_NYJ_NWE
TAM,2018-12-30,30,Sun,16,17,,ATL,L 32-34,30,109,3.6,1,2018,2018_17_TAM_ATL
DEN,2018-12-24,30,Mon,15,16,@,OAK,L 14-27,30,114,3.8,2,2018,2018_16_DEN_OAK
LAR,2018-12-16,30,Sun,14,15,,PHI,L 23-30,30,111,3.7,3,2018,2018_15_LAR_PHI
DEN,2018-12-09,30,Sun,13,14,@,SFO,L 14-20,30,84,2.8,0,2018,2018_14_DEN_SFO
TAM,2018-12-09,30,Sun,13,14,,NOR,L 14-28,30,100,3.3,2,2018,2018_14_TAM_NOR
MIA,2018-12-09,30,Sun,13,14,,NWE,W 34-33,30,77,2.6,1,2018,2018_14_MIA_NWE
OAK,2018-12-02,30,Sun,12,13,,KAN,L 33-40,30,174,5.8,1,2018,2018_13_OAK_KAN
ARI,2018-11-25,30,Sun,11,12,@,LAC,L 10-45,30,178,5.9,3,2018,2018_12_ARI_LAC
NYG,2018-11-18,30,Sun,10,11,,TAM,W 38-35,30,151,5.0,2,2018,2018_11_NYG_TAM
CAR,2018-11-08,30,Thu,9,10,@,PIT,L 21-52,30,138,4.6,1,2018,2018_10_CAR_PIT
KAN,2018-10-28,30,Sun,8,8,,DEN,W 30-23,30,189,6.3,1,2018,2018_08_KAN_DEN
GNB,2018-10-15,30,Mon,6,6,,SFO,W 33-30,30,174,5.8,1,2018,2018_06_GNB_SFO
SEA,2018-10-07,30,Sun,5,5,,LAR,L 31-33,30,155,5.2,3,2018,2018_05_SEA_LAR
JAX,2018-10-07,30,Sun,5,5,@,KAN,L 14-30,30,126,4.2,2,2018,2018_05_JAX_KAN
PIT,2018-09-30,30,Sun,4,4,,BAL,L 14-26,30,96,3.2,0,2018,2018_04_PIT_BAL
CLE,2018-09-20,30,Thu,3,3,,NYJ,W 21-17,30,107,3.6,2,2018,2018_03_CLE_NYJ
BAL,2017-12-31,30,Sun,16,17,,CIN,L 27-31,30,146,4.9,0,2017,2017_17_BAL_CIN
OAK,2017-12-31,30,Sun,16,17,@,LAC,L 10-30,30,115,3.8,0,2017,2017_17_OAK_LAC
LAR,2017-12-31,30,Sun,16,17,,SFO,L 13-34,30,169,5.6,2,2017,2017_17_LAR_SFO
DAL,2017-12-24,30,Sun,15,16,,SEA,L 12-21,30,76,2.5,0,2017,2017_16_DAL_SEA
SEA,2017-12-24,30,Sun,15,16,@,DAL,W 21-12,30,128,4.3,0,2017,2017_16_SEA_DAL
NYJ,2017-12-24,30,Sun,15,16,,LAC,L 7-14,30,89,3.0,1,2017,2017_16_NYJ_LAC
LAC,2017-12-24,30,Sun,15,16,@,NYJ,W 14-7,30,197,6.6,1,2017,2017_16_LAC_NYJ
MIA,2017-12-17,30,Sun,14,15,@,BUF,L 16-24,30,116,3.9,2,2017,2017_15_MIA_BUF
NWE,2017-12-11,30,Mon,13,14,@,MIA,L 20-27,30,120,4.0,0,2017,2017_14_NWE_MIA
DEN,2017-12-03,30,Sun,12,13,@,MIA,L 9-35,30,145,4.8,1,2017,2017_13_DEN_MIA
CLE,2017-11-26,30,Sun,11,12,@,CIN,L 16-30,30,152,5.1,1,2017,2017_12_CLE_CIN
SFO,2017-11-26,30,Sun,11,12,,SEA,L 13-24,30,90,3.0,1,2017,2017_12_SFO_SEA
SEA,2017-11-20,30,Mon,10,11,,ATL,L 31-34,30,89,3.0,1,2017,2017_11_SEA_ATL
DET,2017-11-19,30,Sun,10,11,@,CHI,W 27-24,30,222,7.4,2,2017,2017_11_DET_CHI
IND,2017-11-12,30,Sun,10,10,,PIT,L 17-20,30,88,2.9,0,2017,2017_10_IND_PIT
JAX,2017-11-12,30,Sun,9,10,,LAC,W 20-17 (OT),30,87,2.9,0,2017,2017_10_JAX_LAC
CHI,2017-10-29,30,Sun,8,8,@,NOR,L 12-20,30,101,3.4,2,2017,2017_08_CHI_NOR
CHI,2017-10-22,30,Sun,7,7,,CAR,W 17-3,30,108,3.6,0,2017,2017_07_CHI_CAR
CLE,2017-10-01,30,Sun,4,4,,CIN,L 7-31,30,86,2.9,0,2017,2017_04_CLE_CIN
GNB,2017-09-28,30,Thu,4,4,,CHI,W 35-14,30,103,3.4,1,2017,2017_04_GNB_CHI
GNB,2017-09-24,30,Sun,3,3,,CIN,W 27-24 (OT),30,110,3.7,0,2017,2017_03_GNB_CIN
NOR,2017-09-11,30,Mon,1,1,@,MIN,L 19-29,30,129,4.3,0,2017,2017_01_NOR_MIN
HOU,2023-01-01,29,Sun,16,17,,JAX,L 3-31,29,169,5.8,3,2022,2022_17_HOU_JAX
BUF,2022-12-24,29,Sat,15,16,@,CHI,W 35-13,29,80,2.8,0,2022,2022_16_BUF_CHI
DAL,2022-12-24,29,Sat,15,16,,PHI,W 40-34,29,87,3.0,1,2022,2022_16_DAL_PHI
MIA,2022-12-17,29,Sat,14,15,@,BUF,L 29-32,29,150,5.2,0,2022,2022_15_MIA_BUF
NYJ,2022-12-04,29,Sun,12,13,@,MIN,L 22-27,29,128,4.4,2,2022,2022_13_NYJ_MIN
LAC,2022-12-04,29,Sun,12,13,@,LVR,L 20-27,29,154,5.3,1,2022,2022_13_LAC_LVR
NOR,2022-11-27,29,Sun,12,12,@,SFO,L 0-13,29,96,3.3,0,2022,2022_12_NOR_SFO
NYJ,2022-11-27,29,Sun,11,12,,CHI,W 31-10,29,127,4.4,0,2022,2022_12_NYJ_CHI
WAS,2022-11-27,29,Sun,12,12,,ATL,W 19-13,29,167,5.8,0,2022,2022_12_WAS_ATL
DET,2022-11-24,29,Thu,11,12,,BUF,L 25-28,29,164,5.7,1,2022,2022_12_DET_BUF
KAN,2022-11-06,29,Sun,8,9,,TEN,W 20-17 (OT),29,172,5.9,2,2022,2022_09_KAN_TEN
CHI,2022-10-30,29,Sun,8,8,@,DAL,L 29-49,29,200,6.9,4,2022,2022_08_CHI_DAL
ARI,2022-10-30,29,Sun,8,8,@,MIN,L 26-34,29,173,6.0,3,2022,2022_08_ARI_MIN
WAS,2022-10-30,29,Sun,8,8,@,IND,W 17-16,29,135,4.7,1,2022,2022_08_WAS_IND
CIN,2022-10-23,29,Sun,7,7,,ATL,W 35-17,29,107,3.7,1,2022,2022_07_CIN_ATL
NOR,2022-10-20,29,Thu,7,7,@,ARI,L 34-42,29,137,4.7,2,2022,2022_07_NOR_ARI
CAR,2022-10-16,29,Sun,6,6,@,LAR,L 10-24,29,111,3.8,2,2022,2022_06_CAR_LAR
CLE,2022-10-16,29,Sun,6,6,,NWE,L 15-38,29,98,3.4,3,2022,2022_06_CLE_NWE
TAM,2022-10-16,29,Sun,6,6,@,PIT,L 18-20,29,77,2.7,0,2022,2022_06_TAM_PIT
CAR,2022-10-09,29,Sun,5,5,,SFO,L 15-37,29,153,5.3,2,2022,2022_05_CAR_SFO
WAS,2022-10-02,29,Sun,4,4,@,DAL,L 10-25,29,62,2.1,0,2022,2022_04_WAS_DAL
PIT,2022-10-02,29,Sun,4,4,,NYJ,L 20-24,29,98,3.4,1,2022,2022_04_PIT_NYJ
DEN,2022-01-08,29,Sat,17,18,,KAN,L 24-28,29,135,4.7,0,2021,2021_18_DEN_KAN
SEA,2021-12-21,29,Tue,14,15,@,LAR,L 10-20,29,123,4.2,0,2021,2021_15_SEA_LAR
BUF,2021-12-19,29,Sun,14,15,,CAR,W 31-14,29,151,5.2,1,2021,2021_15_BUF_CAR
BUF,2021-12-12,29,Sun,13,14,@,TAM,L 27-33 (OT),29,137,4.7,2,2021,2021_14_BUF_TAM
HOU,2021-12-12,29,Sun,13,14,,SEA,L 13-33,29,193,6.7,2,2021,2021_14_HOU_SEA
BAL,2021-12-12,29,Sun,13,14,@,CLE,L 22-24,29,100,3.4,0,2021,2021_14_BAL_CLE
JAX,2021-11-28,29,Sun,11,12,,ATL,L 14-21,29,149,5.1,2,2021,2021_12_JAX_ATL
DET,2021-11-25,29,Thu,11,12,,CHI,L 14-16,29,68,2.3,0,2021,2021_12_DET_CHI
GNB,2021-11-21,29,Sun,11,11,@,MIN,L 31-34,29,90,3.1,1,2021,2021_11_GNB_MIN
NOR,2021-11-14,29,Sun,9,10,@,TEN,L 21-23,29,66,2.3,1,2021,2021_10_NOR_TEN
GNB,2021-10-24,29,Sun,7,7,,WAS,W 24-10,29,195,6.7,0,2021,2021_07_GNB_WAS
PHI,2021-10-24,29,Sun,7,7,@,LVR,L 22-33,29,119,4.1,2,2021,2021_07_PHI_LVR
ATL,2021-10-24,29,Sun,6,7,@,MIA,W 30-28,29,132,4.6,0,2021,2021_07_ATL_MIA
TAM,2021-10-24,29,Sun,7,7,,CHI,W 38-3,29,143,4.9,0,2021,2021_07_TAM_CHI
IND,2021-10-17,29,Sun,6,6,,HOU,W 31-3,29,124,4.3,0,2021,2021_06_IND_HOU
NYJ,2021-10-10,29,Sun,5,5,@,ATL,L 20-27,29,108,3.7,1,2021,2021_05_NYJ_ATL
SEA,2021-10-07,29,Thu,5,5,,LAR,L 17-26,29,118,4.1,2,2021,2021_05_SEA_LAR
SEA,2021-10-03,29,Sun,4,4,@,SFO,W 28-21,29,143,4.9,0,2021,2021_04_SEA_SFO
ARI,2021-09-26,29,Sun,3,3,@,JAX,W 31-19,29,159,5.5,1,2021,2021_03_ARI_JAX
SFO,2021-09-19,29,Sun,2,2,@,PHI,W 17-11,29,151,5.2,1,2021,2021_02_SFO_PHI
IND,2021-09-19,29,Sun,2,2,,LAR,L 24-27,29,101,3.5,1,2021,2021_02_IND_LAR
WAS,2021-09-12,29,Sun,1,1,,LAC,L 16-20,29,90,3.1,1,2021,2021_01_WAS_LAC
WAS,2021-01-03,29,Sun,16,17,@,PHI,W 20-14,29,118,4.1,2,2020,2020_17_WAS_PHI
NYJ,2021-01-03,29,Sun,16,17,@,NWE,L 14-28,29,166,5.7,0,2020,2020_17_NYJ_NWE
SEA,2020-12-27,29,Sun,15,16,,LAR,W 20-9,29,118,4.1,0,2020,2020_16_SEA_LAR
DAL,2020-12-27,29,Sun,15,16,,PHI,W 37-17,29,151,5.2,1,2020,2020_16_DAL_PHI
ARI,2020-12-20,29,Sun,14,15,,PHI,W 33-26,29,117,4.0,1,2020,2020_15_ARI_PHI
LVR,2020-12-17,29,Thu,14,15,,LAC,L 27-30 (OT),29,96,3.3,2,2020,2020_15_LVR_LAC
LAR,2020-12-10,29,Thu,13,14,,NWE,W 24-3,29,107,3.7,0,2020,2020_14_LAR_NWE
HOU,2020-12-06,29,Sun,12,13,,IND,L 20-26,29,109,3.8,1,2020,2020_13_HOU_IND
HOU,2020-11-26,29,Thu,11,12,@,DET,W 41-25,29,109,3.8,2,2020,2020_12_HOU_DET
DAL,2020-11-22,29,Sun,10,11,@,MIN,W 31-28,29,125,4.3,1,2020,2020_11_DAL_MIN
MIA,2020-11-15,29,Sun,9,10,,LAC,W 29-21,29,99,3.4,1,2020,2020_10_MIA_LAC
