,game_id,Team,Season,Date,Day,G#,Week,Opp,Result,home,Pts_points,Pts_points,PtsO_points,PtDif_points,PC_points,Spread_vegas,Spread_vegas,vs. Line_vegas,Over/Under_vegas,OU Result_vegas,Cmp_pass,Cmp_pass,Att_pass,Inc_pass,Cmp%_pass,Yds_pass,TD_pass,Int_pass,TD%_pass,Int%_pass,Rate_pass,Sk_pass,Yds_pass,Sk%_pass,Y/A_pass,NY/A_pass,AY/A_pass,ANY/A_pass,Y/C_pass,Att_rush,Att_rush,Yds_rush,Y/A_rush,TD_rush,Tot_total,Tot_total,Ply_total,Y/P_total,DPly_total,DY/P_total,TO_total,ToP_total,Time_total,Pen_penalty,Pen_penalty,Yds_penalty,OppPen_penalty,OppYds_penalty,CombPen_penalty,CombPenYds_penalty,1stD_downs,1stD_downs,Rsh_downs,Pass_downs,Pen_downs,3DAtt_downs,3DConv_downs,3D%_downs,4DAtt_downs,4DConv_downs,4D%_downs,Cmp_opp_passing,Cmp_opp_passing,Att_opp_passing,Cmp%_opp_passing,Yds_opp_passing,TD_opp_passing,Sk_opp_passing,Yds_opp_passing,Int_opp_passing,Rate_opp_passing,Att_opp_rushing,Att_opp_rushing,Yds_opp_rushing,Y/A_opp_rushing,TD_opp_rushing,Tot_opp_totals,Tot_opp_totals,TO_opp_totals,1stDOpp_opp_downs,1stDOpp_opp_downs,Rush_opp_downs,Pass_opp_downs,Pen_opp_downs,Opp3DAtt_opp_downs,Opp3DConv_opp_downs,Opp3D%_opp_downs,Opp4DAtt_opp_downs,Opp4DConv_opp_downs,Opp4D%_opp_downs,TD_opp_scoring,TD_opp_scoring,XPA_opp_scoring,XPM_opp_scoring,Att_opp_scoring,Md_opp_scoring,Sfty_opp_scoring
603,2021_11_GNB_MIN,GNB,2021,2021-11-21,Sun,11,11,MIN,L 31-34,0,31,31,34,-3,65,-1.0,-1.0,did not cover,47.0,over,23,23,33,10,69.7,372,4,0,12.1,0.0,148.4,2,13,5.71,11.3,10.63,13.70,12.91,16.2,19,19,95,5.0,0,467,467,54,8.65,66,6.18,0,28:59,2:58,8,8,92,3,25,11,117,21,21,4,16,1,11,7,63.6,0,0,,24,24,35,68.6,318,3,2,23,0,125.7,29,29,90,3.1,1,408,408,0,25,25,6,17,2,13,9,69.2,0,0,,4,4,3,2,2,2,0
604,2021_10_SFO_LAR,SFO,2021,2021-11-15,Mon,9,10,LAR,W 31-10,1,31,31,10,21,41,4.0,4.0,covered,49.5,under,,,,,,,,,,,,,,,,,,,,44,44,156,3.5,1,335,335,64,5.23,54,5.15,0,39:03,2:50,9,9,53,5,35,14,88,20,20,10,9,1,14,8,57.1,2,1,50.0,27,27,42,64.3,226,1,2,19,2,66.2,,,,,,278,278,2,16,16,2,11,3,10,3,30.0,2,0,0.0,1,1,1,1,1,1,0
605,2021_09_MIN_BAL,MIN,2021,2021-11-07,Sun,8,9,BAL,L 31-34 (OT),0,31,31,34,-3,65,6.0,6.0,covered,50.5,over,17,17,28,11,60.7,187,2,0,7.1,0.0,104.3,0,0,0.00,6.7,6.68,8.11,8.11,11.0,24,24,131,5.5,1,318,318,52,6.12,89,5.62,0,23:40,3:32,8,8,107,8,61,16,168,,,,,,,,,,,,27,27,41,65.9,253,3,3,13,2,86.7,45,45,247,5.5,1,500,500,2,36,36,17,15,4,15,6,40.0,3,3,100.0,4,4,4,4,2,2,0
606,2021_09_ARI_SFO,ARI,2021,2021-11-07,Sun,9,9,SFO,W 31-17,0,31,31,17,14,48,3.5,3.5,covered,45.0,over,23,23,27,4,85.2,274,1,0,3.7,0.0,122.5,2,8,6.90,10.1,9.45,10.89,10.14,11.9,39,39,163,4.2,3,437,437,68,6.43,56,6.02,0,36:47,3:00,9,9,84,3,35,12,119,22,22,9,11,2,15,7,46.7,2,1,50.0,28,28,40,70.0,298,2,5,28,1,97.7,,,,,,337,337,3,22,22,2,17,3,10,4,40.0,0,0,,2,2,2,2,1,1,0
607,2021_08_SEA_JAX,SEA,2021,2021-10-31,Sun,8,8,JAX,W 31-7,1,31,31,7,24,38,-3.5,-3.5,covered,44.5,under,20,20,24,4,83.3,160,2,0,8.3,0.0,128.3,3,35,11.11,6.7,5.93,8.33,7.41,8.0,25,25,69,2.8,1,,,,,,,,,,5,5,40,12,93,17,133,17,17,5,9,3,10,3,30.0,1,1,100.0,32,32,54,59.3,227,1,1,11,1,67.4,19,19,82,4.3,0,309,309,1,20,20,2,17,1,14,5,35.7,4,1,25.0,1,1,1,1,0,0,0
608,2021_08_CIN_NYJ,CIN,2021,2021-10-31,Sun,8,8,NYJ,L 31-34,0,31,31,34,-3,65,,,,,,22,22,35,13,62.9,277,3,1,8.6,2.9,107.4,3,28,7.89,7.9,7.29,8.34,7.68,12.6,,,,,,318,318,54,5.89,78,6.55,1,23:39,3:18,5,5,51,8,46,13,97,18,18,3,13,2,10,4,40.0,1,0,0.0,39,39,49,79.6,414,3,2,8,2,105.3,27,27,97,3.6,1,511,511,3,32,32,6,23,3,11,6,54.5,0,0,,4,4,2,2,3,2,0
609,2021_08_IND_TEN,IND,2021,2021-10-31,Sun,8,8,TEN,L 31-34 (OT),1,31,31,34,-3,65,-3.0,-3.0,did not cover,51.0,over,27,27,51,24,52.9,224,3,2,5.9,3.9,68.3,1,7,1.92,4.4,4.31,3.80,3.73,8.3,20,20,83,4.2,1,307,307,72,4.26,68,5.00,3,30:58,3:33,9,9,75,11,161,20,236,24,24,9,10,5,16,7,43.8,3,2,66.7,23,23,34,67.6,247,3,3,18,2,93.6,31,31,93,3.0,0,340,340,2,18,18,6,10,2,17,8,47.1,2,2,100.0,4,4,4,4,2,2,0
610,2021_07_ARI_HOU,ARI,2021,2021-10-24,Sun,7,7,HOU,W 31-5,1,31,31,5,26,36,,,,,,20,20,28,8,71.4,225,3,1,10.7,3.6,121.3,4,36,12.50,8.0,7.03,8.57,7.50,11.3,37,37,172,4.6,1,397,397,69,5.75,49,3.27,1,34:03,2:59,7,7,54,8,80,15,134,24,24,7,15,2,12,6,50.0,1,1,100.0,23,23,32,71.9,118,0,2,17,0,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,
611,2021_06_BUF_TEN,BUF,2021,2021-10-18,Mon,6,6,TEN,L 31-34,0,31,31,34,-3,65,-6.0,-6.0,did not cover,53.5,over,35,35,47,12,74.5,335,3,1,6.4,2.1,107.8,3,18,6.00,7.1,6.70,7.45,7.00,9.6,23,23,82,3.6,0,417,417,73,5.71,51,7.10,1,32:50,3:08,8,8,60,7,91,15,151,28,28,3,22,3,13,7,53.8,1,0,0.0,18,18,29,62.1,216,0,0,0,1,70.5,22,22,146,6.6,4,362,362,1,16,16,6,9,1,10,4,40.0,1,1,100.0,4,4,4,4,2,2,0
612,2021_06_IND_HOU,IND,2021,2021-10-17,Sun,6,6,HOU,W 31-3,1,31,31,3,28,34,,,,,,,,,,,,,,,,,,,,,,,,,26,26,174,6.7,2,388,388,48,8.08,74,4.77,0,25:27,2:55,,,,,,,,,,,,,,,,,,,29,29,43,67.4,229,0,2,14,2,61.1,29,29,124,4.3,0,353,353,3,19,19,7,12,0,17,9,52.9,2,1,50.0,,,,,,,
613,2021_06_KAN_WAS,KAN,2021,2021-10-17,Sun,6,6,WAS,W 31-13,0,31,31,13,18,44,,,,,,32,32,47,15,68.1,390,2,2,4.3,4.3,90.5,3,7,6.00,8.3,7.80,7.23,6.80,12.2,28,28,109,3.9,2,499,499,78,6.40,58,4.76,3,33:53,3:05,5,5,47,6,44,11,91,29,29,7,21,1,17,11,64.7,2,1,50.0,24,24,39,61.5,182,1,0,0,1,70.7,19,19,94,4.9,0,276,276,2,,,,,,,,,,,,1,1,1,1,3,2,0
614,2021_05_BAL_IND,BAL,2021,2021-10-11,Mon,5,5,IND,W 31-25 (OT),1,31,31,25,6,56,,,,,,37,37,43,6,86.0,437,4,0,9.3,0.0,140.5,2,5,4.44,10.2,9.71,12.02,11.49,11.8,25,25,86,3.4,0,523,523,70,7.47,63,8.14,1,33:51,3:15,8,8,74,5,45,13,119,30,30,7,22,1,8,3,37.5,0,0,,25,25,35,71.4,390,2,2,12,0,127.1,26,26,123,4.7,1,513,513,1,29,29,10,16,3,10,5,50.0,1,1,100.0,3,3,2,1,4,2,0
615,2021_03_ARI_JAX,ARI,2021,2021-09-26,Sun,3,3,JAX,W 31-19,0,31,31,19,12,50,,,,,,28,28,34,6,82.4,316,0,1,0.0,2.9,93.1,0,0,0.00,9.3,9.29,7.97,7.97,11.3,30,30,91,3.0,3,407,407,64,6.36,66,5.47,1,32:54,3:03,7,7,58,4,40,11,98,23,23,8,14,1,9,1,11.1,2,2,100.0,22,22,34,64.7,202,1,3,17,2,66.1,29,29,159,5.5,1,361,361,4,20,20,9,10,1,11,2,18.2,1,1,100.0,2,2,3,1,0,0,0
616,2021_03_LVR_MIA,LVR,2021,2021-09-26,Sun,3,3,MIA,W 31-28 (OT),1,31,31,28,3,59,-4.0,-4.0,did not cover,44.0,over,26,26,43,17,60.5,357,2,1,4.7,2.3,95.7,3,29,6.52,8.3,7.76,8.19,7.65,13.7,35,35,140,4.0,1,497,497,81,6.14,78,4.23,1,38:47,3:44,8,8,104,8,68,16,172,28,28,7,18,3,15,8,53.3,1,0,0.0,32,32,49,65.3,197,0,2,18,0,73.3,27,27,133,4.9,2,330,330,0,22,22,5,13,4,18,6,33.3,4,3,75.0,3,3,2,2,3,2,0
617,2021_02_CLE_HOU,CLE,2021,2021-09-19,Sun,2,2,HOU,W 31-21,1,31,31,21,10,52,,,,,,19,19,21,2,90.5,199,1,1,4.8,4.8,105.0,2,14,8.70,9.5,8.65,8.29,7.57,10.5,34,34,156,4.6,3,355,355,57,6.23,58,5.21,2,35:05,3:01,5,5,62,9,78,14,140,22,22,11,10,1,9,4,44.4,0,0,,18,18,29,62.1,220,2,1,7,1,94.0,28,28,82,2.9,1,302,302,2,17,17,5,10,2,14,8,57.1,0,0,,3,3,3,3,1,0,0
618,2021_01_TAM_DAL,TAM,2021,2021-09-09,Thu,1,1,DAL,W 31-29,1,31,31,29,2,60,,,,,,32,32,50,18,64.0,379,4,2,8.0,4.0,97.0,0,0,0.00,7.6,7.58,7.38,7.38,11.8,,,,,,431,431,64,6.73,77,5.86,4,25:33,3:31,11,11,106,8,55,19,161,24,24,1,22,1,11,5,45.5,0,0,,42,42,58,72.4,391,3,1,12,1,100.6,,,,,,451,451,1,30,30,4,21,5,17,9,52.9,0,0,,3,3,3,2,5,3,0
619,2020_17_DEN_LVR,DEN,2020,2021-01-03,Sun,16,17,LVR,L 31-32,1,31,31,32,-1,63,2.5,2.5,covered,50.5,over,25,25,41,16,61.0,324,2,0,4.9,0.0,103.6,2,15,4.65,7.9,7.53,8.88,8.47,13.0,32,32,122,3.8,1,446,446,75,5.95,64,7.27,0,33:20,3:29,4,4,28,14,111,18,139,24,24,5,15,4,16,7,43.8,1,0,0.0,24,24,38,63.2,359,2,3,12,2,89.7,23,23,106,4.6,2,465,465,4,22,22,8,13,1,13,5,38.5,2,2,100.0,4,4,3,3,1,1,0
620,2020_16_HOU_CIN,HOU,2020,2020-12-27,Sun,15,16,CIN,L 31-37,1,31,31,37,-6,68,,,,,,24,24,33,9,72.7,322,3,0,9.1,0.0,133.9,1,2,2.94,9.8,9.47,11.58,11.24,13.4,,,,,,488,488,51,9.57,71,7.61,1,23:50,3:04,6,6,46,5,35,11,81,23,23,8,14,1,9,4,44.4,0,0,,29,29,38,76.3,371,2,0,0,0,123.9,33,33,169,5.1,2,540,540,0,27,27,7,18,2,13,6,46.2,2,1,50.0,4,4,4,4,4,3,0
621,2020_15_TAM_ATL,TAM,2020,2020-12-20,Sun,14,15,ATL,W 31-27,0,31,31,27,4,58,-6.0,-6.0,did not cover,49.5,over,31,31,45,14,68.9,365,2,0,4.4,0.0,110.4,3,25,6.25,8.1,7.60,9.00,8.44,11.8,,,,,,416,416,66,6.30,65,5.68,0,31:49,3:09,,,,,,,,27,27,6,19,2,10,4,40.0,0,0,,34,34,49,69.4,332,3,3,24,0,108.5,,,,,,369,369,0,23,23,2,21,0,15,6,40.0,2,1,50.0,3,3,3,3,2,2,0
622,2020_14_GNB_DET,GNB,2020,2020-12-13,Sun,13,14,DET,W 31-24,0,31,31,24,7,55,,,,,,26,26,33,7,78.8,290,3,0,9.1,0.0,133.6,0,0,0.00,8.8,8.79,10.61,10.61,11.2,31,31,120,3.9,1,410,410,64,6.41,59,4.97,0,35:30,3:08,12,12,68,4,30,16,98,26,26,10,15,1,11,8,72.7,0,0,,27,27,40,67.5,242,1,4,31,0,91.9,,,,,,293,293,0,27,27,5,17,5,10,5,50.0,0,0,,3,3,3,3,1,1,0
623,2020_14_TEN_JAX,TEN,2020,2020-12-13,Sun,13,14,JAX,W 31-10,0,31,31,10,21,41,,,,,,19,19,24,5,79.2,205,2,0,8.3,0.0,131.2,1,7,4.00,8.5,8.20,10.21,9.80,10.8,40,40,249,6.2,2,454,454,65,6.98,69,5.13,1,31:43,3:02,7,7,78,10,80,17,158,25,25,10,11,4,9,3,33.3,2,1,50.0,31,31,54,57.4,263,1,0,0,1,68.7,,,,,,354,354,1,20,20,3,16,1,14,5,35.7,3,1,33.3,,,,,,,
624,2020_13_LVR_NYJ,LVR,2020,2020-12-06,Sun,12,13,NYJ,W 31-28,0,31,31,28,3,59,,,,,,28,28,47,19,59.6,368,3,1,6.4,2.1,97.9,2,13,4.08,7.8,7.51,8.15,7.82,13.1,25,25,72,2.9,1,440,440,74,5.95,60,6.27,2,31:01,3:11,,,,,,,,24,24,4,17,3,14,6,42.9,1,0,0.0,,,,,,,,,,,34,34,206,6.1,2,376,376,3,24,24,11,11,2,9,5,55.6,0,0,,4,4,3,2,0,0,0
625,2020_12_NOR_DEN,NOR,2020,2020-11-29,Sun,11,12,DEN,W 31-3,0,31,31,3,28,34,,,,,,,,,,,,,,,,,,,,,,,,,44,44,229,5.2,4,292,292,63,4.63,43,2.60,1,35:46,2:40,5,5,35,2,10,7,45,19,19,14,4,1,15,7,46.7,0,0,,,,,,,,,,,,33,33,100,3.0,0,,,,,,,,,,,,,,,,,,,,,
626,2020_11_GNB_IND,GNB,2020,2020-11-22,Sun,10,11,IND,L 31-34 (OT),0,31,31,34,-3,65,1.5,1.5,did not cover,52.5,over,27,27,38,11,71.1,301,3,1,7.9,2.6,110.7,1,10,2.56,7.9,7.72,8.32,8.10,11.1,,,,,,367,367,57,6.44,74,5.68,4,27:49,3:27,7,7,45,8,116,15,161,21,21,7,13,1,9,4,44.4,1,0,0.0,24,24,36,66.7,280,3,1,8,1,106.3,37,37,140,3.8,0,420,420,2,23,23,10,12,1,16,6,37.5,2,2,100.0,3,3,2,2,5,4,0
627,2020_11_LVR_KAN,LVR,2020,2020-11-22,Sun,10,11,KAN,L 31-35,1,31,31,35,-4,66,7.5,7.5,covered,56.5,over,23,23,31,8,74.2,275,3,1,9.7,3.2,119.7,0,0,0.00,8.9,8.87,9.35,9.35,12.0,26,26,89,3.4,1,364,364,57,6.39,73,6.30,1,27:55,3:04,8,8,72,10,89,18,161,25,25,5,17,3,9,6,66.7,0,0,,35,35,46,76.1,352,2,0,0,1,102.8,27,27,108,4.0,3,460,460,1,36,36,10,22,4,9,5,55.6,2,2,100.0,5,5,5,5,0,0,0
628,2020_11_DAL_MIN,DAL,2020,2020-11-22,Sun,10,11,MIN,W 31-28,0,31,31,28,3,59,7.0,7.0,covered,49.5,over,22,22,32,10,68.8,196,3,1,9.4,3.1,104.0,1,7,3.03,6.1,5.94,6.59,6.39,8.9,31,31,180,5.8,1,376,376,64,5.88,61,7.05,1,28:11,3:03,4,4,30,8,80,12,110,24,24,9,13,2,11,5,45.5,3,2,66.7,22,22,30,73.3,305,3,2,9,0,138.9,29,29,125,4.3,1,430,430,2,24,24,9,14,1,10,6,60.0,1,0,0.0,4,4,4,4,0,0,0
629,2020_09_CAR_KAN,CAR,2020,2020-11-08,Sun,9,9,KAN,L 31-33,0,31,31,33,-2,64,10.0,10.0,covered,51.5,over,37,37,50,13,74.0,331,2,0,4.0,0.0,105.2,2,7,3.85,6.6,6.37,7.42,7.13,8.9,24,24,104,4.3,2,435,435,76,5.72,58,6.84,0,38:01,3:20,12,12,82,8,75,20,157,30,30,7,18,5,16,7,43.8,3,3,100.0,30,30,45,66.7,361,4,2,11,0,120.7,,,,,,397,397,1,24,24,3,18,3,11,6,54.5,0,0,,4,4,4,3,3,2,0
630,2020_09_ARI_MIA,ARI,2020,2020-11-08,Sun,8,9,MIA,L 31-34,1,31,31,34,-3,65,-6.0,-6.0,did not cover,49.0,over,21,21,26,5,80.8,264,3,0,11.5,0.0,150.5,1,19,3.70,10.2,9.78,12.46,12.00,12.6,37,37,178,4.8,1,442,442,64,6.91,56,5.57,1,31:03,3:09,7,7,71,7,75,14,146,26,26,6,17,3,12,5,41.7,3,2,66.7,20,20,28,71.4,221,2,3,27,0,118.3,25,25,91,3.6,1,312,312,0,24,24,8,12,4,8,4,50.0,0,0,,4,4,4,4,2,2,0
631,2020_09_LVR_LAC,LVR,2020,2020-11-08,Sun,8,9,LAC,W 31-26,0,31,31,26,5,57,-1.0,-1.0,covered,52.5,over,,,,,,,,,,,,,,,,,,,,26,26,160,6.2,2,320,320,50,6.40,75,5.87,1,25:16,3:08,,,,,,,,16,16,10,6,0,10,5,50.0,0,0,,28,28,42,66.7,312,2,2,14,0,104.5,31,31,128,4.1,1,440,440,1,26,26,6,18,2,15,7,46.7,2,2,100.0,3,3,2,2,3,2,0
632,2020_08_CIN_TEN,CIN,2020,2020-11-01,Sun,8,8,TEN,W 31-20,1,31,31,20,11,51,7.5,7.5,covered,49.5,over,26,26,37,11,70.3,249,2,0,5.4,0.0,106.7,0,0,0.00,6.7,6.73,7.81,7.81,9.6,32,32,118,3.7,2,367,367,69,5.32,60,7.35,0,35:57,3:09,7,7,45,7,68,14,113,27,27,7,16,4,15,10,66.7,1,1,100.0,18,18,30,60.0,223,2,1,10,1,91.4,29,29,218,7.5,1,441,441,1,27,27,12,13,2,9,5,55.6,1,1,100.0,3,3,2,2,1,0,0
633,2020_08_DEN_LAC,DEN,2020,2020-11-01,Sun,7,8,LAC,W 31-30,1,31,31,30,1,61,3.0,3.0,covered,44.5,over,26,26,41,15,63.4,243,3,1,7.3,2.4,94.4,2,5,4.65,5.9,5.65,6.29,6.00,9.3,,,,,,351,351,59,5.95,84,5.77,1,24:07,3:27,8,8,70,6,67,14,137,17,17,3,11,3,13,5,38.5,0,0,,29,29,44,65.9,275,3,2,3,2,86.8,38,38,210,5.5,0,485,485,2,28,28,10,15,3,16,7,43.8,1,0,0.0,3,3,3,3,3,3,0
634,2020_06_IND_CIN,IND,2020,2020-10-18,Sun,6,6,CIN,W 31-27,1,31,31,27,4,58,,,,,,29,29,44,15,65.9,371,3,1,6.8,2.3,105.4,1,0,2.22,8.4,8.24,8.77,8.58,12.8,,,,,,430,430,60,7.17,73,5.45,2,25:32,3:10,6,6,55,6,20,12,75,23,23,5,18,0,11,7,63.6,0,0,,25,25,39,64.1,300,0,2,13,1,76.9,32,32,98,3.1,3,398,398,1,22,22,6,14,2,17,8,47.1,2,2,100.0,3,3,3,3,3,2,0
635,2020_04_CAR_ARI,CAR,2020,2020-10-04,Sun,4,4,ARI,W 31-21,1,31,31,21,10,52,3.0,3.0,covered,52.5,under,26,26,37,11,70.3,276,2,1,5.4,2.7,98.5,0,0,0.00,7.5,7.46,7.32,7.32,10.6,35,35,168,4.8,2,444,444,72,6.17,55,4.76,1,37:08,3:02,10,10,72,5,29,15,101,30,30,11,17,2,11,7,63.6,1,1,100.0,24,24,31,77.4,133,3,1,0,0,116.7,23,23,129,5.6,0,,,,21,21,6,11,4,9,3,33.3,0,0,,3,3,3,3,0,0,0
636,2020_04_MIN_HOU,MIN,2020,2020-10-04,Sun,4,4,HOU,W 31-23,0,31,31,23,8,54,3.5,3.5,covered,52.5,over,,,,,,,,,,,,,,,,,,,,40,40,162,4.1,3,410,410,65,6.31,62,6.23,0,36:31,3:00,4,4,36,2,15,6,51,24,24,14,10,0,12,5,41.7,1,1,100.0,20,20,33,60.6,290,2,3,10,0,109.4,26,26,96,3.7,0,386,386,1,20,20,5,12,3,12,3,25.0,2,1,50.0,2,2,2,2,3,3,0
637,2020_04_SEA_MIA,SEA,2020,2020-10-04,Sun,4,4,MIA,W 31-23,0,31,31,23,8,54,-4.5,-4.5,covered,55.0,under,24,24,34,10,70.6,343,2,1,5.9,2.9,112.4,2,17,5.56,10.1,9.53,9.94,9.39,14.3,26,26,98,3.8,2,441,441,62,7.11,68,6.10,1,26:51,3:05,,,,,,,,26,26,8,17,1,10,4,40.0,1,0,0.0,29,29,45,64.4,312,0,1,3,2,66.2,22,22,103,4.7,1,415,415,2,25,25,8,17,0,13,7,53.8,0,0,,,,,,,,
638,2020_04_LAC_TAM,LAC,2020,2020-10-04,Sun,4,4,TAM,L 31-38,0,31,31,38,-7,69,7.5,7.5,covered,42.5,over,20,20,25,5,80.0,278,3,1,12.0,4.0,137.9,2,12,7.41,11.1,10.30,11.72,10.85,13.9,23,23,46,2.0,0,324,324,50,6.48,73,6.63,2,25:05,3:09,7,7,60,8,90,15,150,,,,,,,,,,,,30,30,46,65.2,369,5,0,0,1,117.0,27,27,115,4.3,0,484,484,1,28,28,6,20,2,11,5,45.5,0,0,,5,5,5,5,2,1,0
639,2020_04_BAL_WAS,BAL,2020,2020-10-04,Sun,4,4,WAS,W 31-17,0,31,31,17,14,48,,,,,,,,,,,,,,,,,,,,,,,,,32,32,144,4.5,2,350,350,56,6.25,70,4.90,2,29:22,2:50,5,5,30,2,20,7,50,18,18,7,10,1,11,5,45.5,2,2,100.0,32,32,45,71.1,274,0,3,40,0,86.7,22,22,69,3.1,2,343,343,1,24,24,6,17,1,13,4,30.8,3,2,66.7,2,2,2,2,2,1,0
640,2020_03_TEN_MIN,TEN,2020,2020-09-27,Sun,3,3,MIN,W 31-30,0,31,31,30,1,61,-3.0,-3.0,did not cover,49.5,over,23,23,37,14,62.2,310,0,1,0.0,2.7,78.8,2,11,5.13,8.4,7.95,7.16,6.79,13.5,34,34,134,3.9,2,444,444,73,6.08,62,7.48,1,31:32,3:10,4,4,45,3,20,7,65,23,23,10,13,0,13,3,23.1,1,1,100.0,,,,,,,,,,,33,33,226,6.8,1,464,464,3,22,22,10,11,1,10,4,40.0,1,0,0.0,4,4,3,3,2,1,0
641,2020_03_DAL_SEA,DAL,2020,2020-09-27,Sun,3,3,SEA,L 31-38,0,31,31,38,-7,69,5.5,5.5,did not cover,58.0,over,37,37,57,20,64.9,461,3,2,5.3,3.5,93.6,2,11,3.39,8.1,7.81,7.56,7.31,12.5,21,21,61,2.9,1,522,522,80,6.53,70,5.89,3,27:26,3:32,10,10,59,5,30,15,89,27,27,5,20,2,15,7,46.7,2,2,100.0,27,27,40,67.5,295,5,4,20,0,128.6,26,26,117,4.5,0,412,412,1,23,23,4,15,4,13,5,38.5,1,1,100.0,5,5,4,4,0,0,1
642,2020_03_MIA_JAX,MIA,2020,2020-09-24,Thu,3,3,JAX,W 31-13,0,31,31,13,18,44,2.5,2.5,covered,49.5,under,18,18,20,2,90.0,156,2,0,10.0,0.0,133.3,1,4,4.76,7.8,7.43,9.80,9.33,8.7,36,36,138,3.8,2,294,294,57,5.16,63,5.05,0,34:22,3:01,6,6,51,8,63,14,114,23,23,10,9,4,13,7,53.8,1,1,100.0,30,30,42,71.4,246,0,4,29,1,76.1,,,,,,318,318,2,22,22,5,14,3,10,3,30.0,3,0,0.0,2,2,2,1,0,0,0
643,2020_02_BUF_MIA,BUF,2020,2020-09-20,Sun,2,2,MIA,W 31-28,0,31,31,28,3,59,-5.5,-5.5,did not cover,42.5,over,24,24,35,11,68.6,411,4,0,11.4,0.0,146.7,1,4,2.78,11.7,11.42,14.03,13.64,17.1,23,23,112,4.9,0,523,523,59,8.86,72,5.69,1,28:55,3:40,6,6,55,3,20,9,75,23,23,7,15,1,10,5,50.0,0,0,,31,31,47,66.0,311,2,3,17,0,98.8,22,22,99,4.5,1,410,410,0,28,28,6,20,2,12,5,41.7,1,0,0.0,3,3,2,2,2,2,0
644,2020_02_SFO_NYJ,SFO,2020,2020-09-20,Sun,2,2,NYJ,W 31-13,0,31,31,13,18,44,,,,,,22,22,27,5,81.5,177,2,1,7.4,3.7,107.1,3,25,10.00,6.6,5.90,6.37,5.73,8.0,29,29,182,6.3,2,359,359,59,6.08,62,4.47,1,32:13,2:56,5,5,59,5,65,10,124,17,17,3,12,2,13,7,53.8,0,0,,21,21,32,65.6,173,1,1,6,0,89.7,29,29,104,3.6,0,277,277,0,17,17,5,10,2,14,5,35.7,2,0,0.0,,,,,,,
645,2020_02_TAM_CAR,TAM,2020,2020-09-20,Sun,2,2,CAR,W 31-17,1,31,31,17,14,48,,,,,,23,23,35,12,65.7,217,1,1,2.9,2.9,80.3,0,0,0.00,6.2,6.20,5.49,5.49,9.4,22,22,122,5.5,3,339,339,57,5.95,71,6.01,2,25:28,3:14,5,5,37,9,77,14,114,20,20,5,11,4,11,5,45.5,0,0,,33,33,42,78.6,340,0,5,27,2,80.6,24,24,87,3.6,2,427,427,4,24,24,5,18,1,11,6,54.5,2,1,50.0,2,2,2,2,1,1,0
646,2019_17_KAN_LAC,KAN,2019,2019-12-29,Sun,16,17,LAC,W 31-21,1,31,31,21,10,52,,,,,,,,,,,,,,,,,,,,,,,,,23,23,162,7.0,2,336,336,48,7.00,74,4.95,1,23:56,3:03,5,5,39,8,40,13,79,16,16,9,5,2,10,7,70.0,0,0,,31,31,46,67.4,258,2,3,23,2,78.0,25,25,108,4.3,1,366,366,2,25,25,8,14,3,15,8,53.3,4,2,50.0,3,3,3,3,0,0,0
647,2019_17_LAR_ARI,LAR,2019,2019-12-29,Sun,16,17,ARI,W 31-24,1,31,31,24,7,55,,,,,,29,29,45,16,64.4,311,3,0,6.7,0.0,107.5,1,8,2.17,6.9,6.76,8.24,8.07,10.7,33,33,113,3.4,1,424,424,79,5.37,61,6.44,0,36:58,3:19,10,10,91,8,63,18,154,25,25,4,17,4,18,11,61.1,1,0,0.0,27,27,43,62.8,322,2,1,3,2,81.7,,,,,,393,393,5,22,22,5,13,4,10,5,50.0,0,0,,3,3,3,3,1,1,0
648,2019_16_BAL_CLE,BAL,2019,2019-12-22,Sun,15,16,CLE,W 31-15,0,31,31,15,16,46,,,,,,20,20,31,11,64.5,238,3,0,9.7,0.0,120.1,0,0,0.00,7.7,7.68,9.61,9.61,11.9,40,40,243,6.1,1,481,481,71,6.77,53,4.55,1,34:19,3:05,7,7,50,7,62,14,112,31,31,16,13,2,11,7,63.6,1,0,0.0,20,20,33,60.6,184,2,1,8,1,83.4,,,,,,,,,17,17,2,10,5,12,3,25.0,0,0,,2,2,1,0,1,1,0
649,2019_16_LAR_SFO,LAR,2019,2019-12-21,Sat,15,16,SFO,L 31-34,0,31,31,34,-3,65,7.0,7.0,covered,45.5,over,27,27,46,19,58.7,323,2,1,4.3,2.2,85.7,0,0,0.00,7.0,7.02,6.91,6.91,12.0,24,24,72,3.0,2,395,395,70,5.64,56,5.96,1,32:21,3:06,7,7,43,3,26,10,69,24,24,6,17,1,13,5,38.5,0,0,,,,,,,,,,,,23,23,119,5.2,2,334,334,2,19,19,5,12,2,10,4,40.0,0,0,,4,4,4,4,2,2,0
