Team,Date,Spread,Day,G#,Week,,Opp,Result,Spread,vs. Line,Over/Under,OU Result,Season,game_id
CAR,2023-01-01,3.5,Sun,16,17,@,TAM,L 24-30,3.5,did not cover,40.5,over,2022,2022_17_CAR_TAM
GNB,2022-12-25,3.5,Sun,15,16,@,MIA,W 26-20,3.5,covered,49.5,under,2022,2022_16_GNB_MIA
TAM,2022-12-18,3.5,Sun,14,15,,CIN,L 23-34,3.5,did not cover,45.0,over,2022,2022_15_TAM_CIN
IND,2022-12-17,3.5,Sat,14,15,@,MIN,L 36-39 (OT),3.5,covered,47.5,over,2022,2022_15_IND_MIN
TAM,2022-12-11,3.5,Sun,13,14,@,SFO,L 7-35,3.5,did not cover,37.5,over,2022,2022_14_TAM_SFO
JAX,2022-12-11,3.5,Sun,13,14,@,TEN,W 36-22,3.5,covered,41.0,over,2022,2022_14_JAX_TEN
NWE,2022-12-01,3.5,Thu,12,13,,BUF,L 10-24,3.5,did not cover,43.5,under,2022,2022_13_NWE_BUF
JAX,2022-11-27,3.5,Sun,11,12,,BAL,W 28-27,3.5,covered,43.0,over,2022,2022_12_JAX_BAL
PIT,2022-11-20,3.5,Sun,10,11,,CIN,L 30-37,3.5,did not cover,40.0,over,2022,2022_11_PIT_CIN
NYJ,2022-11-20,3.5,Sun,10,11,@,NWE,L 3-10,3.5,did not cover,38.0,under,2022,2022_11_NYJ_NWE
CLE,2022-11-13,3.5,Sun,9,10,@,MIA,L 17-39,3.5,did not cover,49.5,over,2022,2022_10_CLE_MIA
DET,2022-11-06,3.5,Sun,8,9,,GNB,W 15-9,3.5,covered,49.5,under,2022,2022_09_DET_GNB
DET,2022-10-30,3.5,Sun,7,8,,MIA,L 27-31,3.5,did not cover,51.5,over,2022,2022_08_DET_MIA
HOU,2022-10-30,3.5,Sun,7,8,,TEN,L 10-17,3.5,did not cover,39.0,under,2022,2022_08_HOU_TEN
ARI,2022-10-30,3.5,Sun,8,8,@,MIN,L 26-34,3.5,did not cover,48.5,over,2022,2022_08_ARI_MIN
CIN,2022-10-09,3.5,Sun,5,5,@,BAL,L 17-19,3.5,covered,47.5,under,2022,2022_05_CIN_BAL
NYJ,2022-10-09,3.5,Sun,5,5,,MIA,W 40-17,3.5,covered,45.0,over,2022,2022_05_NYJ_MIA
NYJ,2022-10-02,3.5,Sun,4,4,@,PIT,W 24-20,3.5,covered,41.5,over,2022,2022_04_NYJ_PIT
NOR,2022-10-02,3.5,Sun,4,4,,MIN,L 25-28,3.5,covered,42.0,over,2022,2022_04_NOR_MIN
TEN,2022-10-02,3.5,Sun,4,4,@,IND,W 24-17,3.5,covered,43.0,under,2022,2022_04_TEN_IND
SEA,2022-10-02,3.5,Sun,4,4,@,DET,W 48-45,3.5,covered,48.0,over,2022,2022_04_SEA_DET
MIA,2022-09-29,3.5,Thu,4,4,@,CIN,L 15-27,3.5,did not cover,47.5,under,2022,2022_04_MIA_CIN
ARI,2022-09-25,3.5,Sun,3,3,,LAR,L 12-20,3.5,did not cover,48.5,under,2022,2022_03_ARI_LAR
MIA,2022-09-18,3.5,Sun,2,2,@,BAL,W 42-38,3.5,covered,44.5,over,2022,2022_02_MIA_BAL
LVR,2022-09-11,3.5,Sun,1,1,@,LAC,L 19-24,3.5,did not cover,52.5,under,2022,2022_01_LVR_LAC
PIT,2022-01-09,3.5,Sun,17,18,@,BAL,W 16-13 (OT),3.5,covered,41.0,under,2021,2021_18_PIT_BAL
SFO,2022-01-09,3.5,Sun,17,18,@,LAR,W 27-24 (OT),3.5,covered,44.5,over,2021,2021_18_SFO_LAR
ATL,2022-01-09,3.5,Sun,17,18,,NOR,L 20-30,3.5,did not cover,40.0,over,2021,2021_18_ATL_NOR
MIN,2021-12-26,3.5,Sun,15,16,,LAR,L 23-30,3.5,did not cover,49.0,over,2021,2021_16_MIN_LAR
TEN,2021-12-23,3.5,Thu,15,16,,SFO,W 20-17,3.5,covered,44.0,under,2021,2021_16_TEN_SFO
BUF,2021-12-12,3.5,Sun,13,14,@,TAM,L 27-33 (OT),3.5,did not cover,54.5,over,2021,2021_14_BUF_TAM
SEA,2021-12-05,3.5,Sun,12,13,,SFO,W 30-23,3.5,covered,45.5,over,2021,2021_13_SEA_SFO
CLE,2021-11-28,3.5,Sun,12,12,@,BAL,L 10-16,3.5,did not cover,47.0,under,2021,2021_12_CLE_BAL
NYG,2021-11-28,3.5,Sun,11,12,,PHI,W 13-7,3.5,covered,45.5,under,2021,2021_12_NYG_PHI
MIN,2021-11-28,3.5,Sun,11,12,@,SFO,L 26-34,3.5,did not cover,49.0,over,2021,2021_12_MIN_SFO
PIT,2021-11-28,3.5,Sun,11,12,@,CIN,L 10-41,3.5,did not cover,44.0,over,2021,2021_12_PIT_CIN
NYJ,2021-11-21,3.5,Sun,10,11,,MIA,L 17-24,3.5,did not cover,44.5,under,2021,2021_11_NYJ_MIA
WAS,2021-11-21,3.5,Sun,10,11,@,CAR,W 27-21,3.5,covered,43.0,over,2021,2021_11_WAS_CAR
SEA,2021-11-14,3.5,Sun,9,10,@,GNB,L 0-17,3.5,did not cover,49.5,under,2021,2021_10_SEA_GNB
ARI,2021-11-07,3.5,Sun,9,9,@,SFO,W 31-17,3.5,covered,45.0,over,2021,2021_09_ARI_SFO
CAR,2021-11-07,3.5,Sun,9,9,,NWE,L 6-24,3.5,did not cover,41.0,under,2021,2021_09_CAR_NWE
DET,2021-10-31,3.5,Sun,8,8,,PHI,L 6-44,3.5,did not cover,48.0,over,2021,2021_08_DET_PHI
WAS,2021-10-31,3.5,Sun,8,8,@,DEN,L 10-17,3.5,did not cover,45.0,under,2021,2021_08_WAS_DEN
JAX,2021-10-31,3.5,Sun,7,8,@,SEA,L 7-31,3.5,did not cover,44.5,under,2021,2021_08_JAX_SEA
DET,2021-10-17,3.5,Sun,6,6,,CIN,L 11-34,3.5,did not cover,47.0,under,2021,2021_06_DET_CIN
ARI,2021-10-17,3.5,Sun,6,6,@,CLE,W 37-14,3.5,covered,48.5,over,2021,2021_06_ARI_CLE
NWE,2021-10-17,3.5,Sun,6,6,,DAL,L 29-35 (OT),3.5,did not cover,50.5,over,2021,2021_06_NWE_DAL
PHI,2021-09-27,3.5,Mon,3,3,@,DAL,L 21-41,3.5,did not cover,51.5,over,2021,2021_03_PHI_DAL
MIA,2021-09-19,3.5,Sun,2,2,,BUF,L 0-35,3.5,did not cover,47.5,under,2021,2021_02_MIA_BUF
MIN,2021-09-19,3.5,Sun,2,2,@,ARI,L 33-34,3.5,covered,50.5,over,2021,2021_02_MIN_ARI
IND,2021-09-19,3.5,Sun,2,2,,LAR,L 24-27,3.5,covered,48.0,over,2021,2021_02_IND_LAR
NYG,2021-09-16,3.5,Thu,2,2,@,WAS,L 29-30,3.5,covered,40.5,over,2021,2021_02_NYG_WAS
NOR,2021-09-12,3.5,Sun,1,1,,GNB,W 38-3,3.5,covered,49.5,under,2021,2021_01_NOR_GNB
PHI,2021-09-12,3.5,Sun,1,1,@,ATL,W 32-6,3.5,covered,49.0,under,2021,2021_01_PHI_ATL
BUF,2021-01-03,3.5,Sun,16,17,,MIA,W 56-26,3.5,covered,43.0,over,2020,2020_17_BUF_MIA
LAC,2020-12-17,3.5,Thu,14,15,@,LVR,W 30-27 (OT),3.5,covered,52.5,over,2020,2020_15_LAC_LVR
HOU,2020-12-06,3.5,Sun,12,13,,IND,L 20-26,3.5,did not cover,50.0,under,2020,2020_13_HOU_IND
TAM,2020-11-29,3.5,Sun,12,12,,KAN,L 24-27,3.5,covered,56.0,under,2020,2020_12_TAM_KAN
ATL,2020-11-29,3.5,Sun,11,12,,LVR,W 43-6,3.5,covered,53.0,under,2020,2020_12_ATL_LVR
ATL,2020-11-22,3.5,Sun,10,11,@,NOR,L 9-24,3.5,did not cover,49.5,under,2020,2020_11_ATL_NOR
CHI,2020-11-16,3.5,Mon,10,10,,MIN,L 13-19,3.5,did not cover,44.5,under,2020,2020_10_CHI_MIN
DEN,2020-11-15,3.5,Sun,9,10,@,LVR,L 12-37,3.5,did not cover,50.0,under,2020,2020_10_DEN_LVR
MIA,2020-11-01,3.5,Sun,7,8,,LAR,W 28-17,3.5,covered,46.5,under,2020,2020_08_MIA_LAR
DET,2020-11-01,3.5,Sun,7,8,,IND,L 21-41,3.5,did not cover,49.0,over,2020,2020_08_DET_IND
ARI,2020-10-25,3.5,Sun,7,7,,SEA,W 37-34 (OT),3.5,covered,55.5,over,2020,2020_07_ARI_SEA
LVR,2020-10-25,3.5,Sun,6,7,,TAM,L 20-45,3.5,did not cover,51.5,over,2020,2020_07_LVR_TAM
ATL,2020-10-18,3.5,Sun,6,6,@,MIN,W 40-23,3.5,covered,53.5,over,2020,2020_06_ATL_MIN
CHI,2020-10-08,3.5,Thu,5,5,,TAM,W 20-19,3.5,covered,44.0,under,2020,2020_05_CHI_TAM
MIN,2020-10-04,3.5,Sun,4,4,@,HOU,W 31-23,3.5,covered,52.5,over,2020,2020_04_MIN_HOU
CLE,2020-10-04,3.5,Sun,4,4,@,DAL,W 49-38,3.5,covered,56.5,over,2020,2020_04_CLE_DAL
CHI,2020-10-04,3.5,Sun,4,4,,IND,L 11-19,3.5,did not cover,43.5,under,2020,2020_04_CHI_IND
KAN,2020-09-28,3.5,Mon,3,3,@,BAL,W 34-20,3.5,covered,55.0,under,2020,2020_03_KAN_BAL
GNB,2020-09-27,3.5,Sun,3,3,@,NOR,W 37-30,3.5,covered,52.0,over,2020,2020_03_GNB_NOR
HOU,2020-09-27,3.5,Sun,3,3,@,PIT,L 21-28,3.5,did not cover,46.5,over,2020,2020_03_HOU_PIT
MIN,2020-09-20,3.5,Sun,2,2,@,IND,L 11-28,3.5,did not cover,49.0,under,2020,2020_02_MIN_IND
DEN,2020-09-14,3.5,Mon,1,1,,TEN,L 14-16,3.5,covered,41.5,under,2020,2020_01_DEN_TEN
SEA,2019-12-29,3.5,Sun,16,17,,SFO,L 21-26,3.5,did not cover,47.0,push,2019,2019_17_SEA_SFO
TEN,2019-12-22,3.5,Sun,15,16,,NOR,L 28-38,3.5,did not cover,49.0,over,2019,2019_16_TEN_NOR
MIA,2019-12-15,3.5,Sun,14,15,@,NYG,L 20-36,3.5,did not cover,47.0,over,2019,2019_15_MIA_NYG
CAR,2019-12-08,3.5,Sun,13,14,@,ATL,L 20-40,3.5,did not cover,48.0,over,2019,2019_14_CAR_ATL
JAX,2019-12-08,3.5,Sun,13,14,,LAC,L 10-45,3.5,did not cover,42.0,over,2019,2019_14_JAX_LAC
HOU,2019-12-01,3.5,Sun,12,13,,NWE,W 28-22,3.5,covered,47.0,over,2019,2019_13_HOU_NWE
LAR,2019-11-25,3.5,Mon,11,12,,BAL,L 6-45,3.5,did not cover,47.0,over,2019,2019_12_LAR_BAL
NYJ,2019-11-24,3.5,Sun,11,12,,OAK,W 34-3,3.5,covered,45.0,under,2019,2019_12_NYJ_OAK
DEN,2019-11-24,3.5,Sun,11,12,@,BUF,L 3-20,3.5,did not cover,37.0,under,2019,2019_12_DEN_BUF
TAM,2019-11-24,3.5,Sun,11,12,@,ATL,W 35-22,3.5,covered,51.5,over,2019,2019_12_TAM_ATL
IND,2019-11-21,3.5,Thu,11,12,@,HOU,L 17-20,3.5,covered,46.0,under,2019,2019_12_IND_HOU
ATL,2019-11-17,3.5,Sun,10,11,@,CAR,W 29-3,3.5,covered,49.0,under,2019,2019_11_ATL_CAR
MIN,2019-11-10,3.5,Sun,10,10,@,DAL,W 28-24,3.5,covered,48.5,over,2019,2019_10_MIN_DAL
MIA,2019-11-03,3.5,Sun,8,9,,NYJ,W 26-18,3.5,covered,42.5,over,2019,2019_09_MIA_NYJ
TEN,2019-11-03,3.5,Sun,9,9,@,CAR,L 20-30,3.5,did not cover,43.0,over,2019,2019_09_TEN_CAR
LAC,2019-10-27,3.5,Sun,8,8,@,CHI,W 17-16,3.5,covered,41.0,under,2019,2019_08_LAC_CHI
ARI,2019-10-20,3.5,Sun,7,7,@,NYG,W 27-21,3.5,covered,49.5,under,2019,2019_07_ARI_NYG
DET,2019-10-14,3.5,Mon,5,6,@,GNB,L 22-23,3.5,covered,47.0,under,2019,2019_06_DET_GNB
HOU,2019-10-13,3.5,Sun,6,6,@,KAN,W 31-24,3.5,covered,54.5,over,2019,2019_06_HOU_KAN
PHI,2019-10-13,3.5,Sun,6,6,@,MIN,L 20-38,3.5,did not cover,44.0,over,2019,2019_06_PHI_MIN
PIT,2019-10-06,3.5,Sun,5,5,,BAL,L 23-26 (OT),3.5,covered,44.0,over,2019,2019_05_PIT_BAL
BUF,2019-10-06,3.5,Sun,5,5,@,TEN,W 14-7,3.5,covered,39.5,under,2019,2019_05_BUF_TEN
GNB,2019-10-06,3.5,Sun,5,5,@,DAL,W 34-24,3.5,covered,46.5,over,2019,2019_05_GNB_DAL
CIN,2019-09-30,3.5,Mon,4,4,@,PIT,L 3-27,3.5,did not cover,45.5,under,2019,2019_04_CIN_PIT
TEN,2019-09-29,3.5,Sun,4,4,@,ATL,W 24-10,3.5,covered,46.0,under,2019,2019_04_TEN_ATL
PHI,2019-09-26,3.5,Thu,4,4,@,GNB,W 34-27,3.5,covered,46.0,over,2019,2019_04_PHI_GNB
JAX,2019-09-08,3.5,Sun,1,1,,KAN,L 26-40,3.5,did not cover,49.0,over,2019,2019_01_JAX_KAN
ATL,2019-09-08,3.5,Sun,1,1,@,MIN,L 12-28,3.5,did not cover,47.0,under,2019,2019_01_ATL_MIN
GNB,2019-09-05,3.5,Thu,1,1,@,CHI,W 10-3,3.5,covered,47.0,under,2019,2019_01_GNB_CHI
SFO,2018-12-16,3.5,Sun,14,15,,SEA,W 26-23 (OT),3.5,covered,44.0,over,2018,2018_15_SFO_SEA
LAC,2018-12-13,3.5,Thu,14,15,@,KAN,W 29-28,3.5,covered,54.0,over,2018,2018_15_LAC_KAN
PHI,2018-12-09,3.5,Sun,13,14,@,DAL,L 23-29 (OT),3.5,did not cover,45.5,over,2018,2018_14_PHI_DAL
BUF,2018-12-02,3.5,Sun,12,13,@,MIA,L 17-21,3.5,did not cover,40.0,under,2018,2018_13_BUF_MIA
TAM,2018-12-02,3.5,Sun,12,13,,CAR,W 24-17,3.5,covered,52.0,under,2018,2018_13_TAM_CAR
TEN,2018-11-26,3.5,Mon,11,12,@,HOU,L 17-34,3.5,did not cover,42.5,over,2018,2018_12_TEN_HOU
GNB,2018-11-25,3.5,Sun,11,12,@,MIN,L 17-24,3.5,did not cover,48.0,under,2018,2018_12_GNB_MIN
DAL,2018-11-18,3.5,Sun,10,11,@,ATL,W 22-19,3.5,covered,50.0,under,2018,2018_11_DAL_ATL
WAS,2018-11-11,3.5,Sun,9,10,@,TAM,W 16-3,3.5,covered,51.0,under,2018,2018_10_WAS_TAM
CAR,2018-11-08,3.5,Thu,9,10,@,PIT,L 21-52,3.5,did not cover,51.0,over,2018,2018_10_CAR_PIT
OAK,2018-10-28,3.5,Sun,7,8,,IND,L 28-42,3.5,did not cover,51.0,over,2018,2018_08_OAK_IND
JAX,2018-10-28,3.5,Sun,8,8,,PHI,L 18-24,3.5,did not cover,44.0,under,2018,2018_08_JAX_PHI
TAM,2018-10-28,3.5,Sun,7,8,@,CIN,L 34-37,3.5,covered,55.0,over,2018,2018_08_TAM_CIN
NYJ,2018-10-21,3.5,Sun,7,7,,MIN,L 17-37,3.5,did not cover,45.0,over,2018,2018_07_NYJ_MIN
CLE,2018-10-21,3.5,Sun,7,7,@,TAM,L 23-26 (OT),3.5,covered,52.5,under,2018,2018_07_CLE_TAM
HOU,2018-10-21,3.5,Sun,7,7,@,JAX,W 20-7,3.5,covered,42.5,under,2018,2018_07_HOU_JAX
KAN,2018-10-14,3.5,Sun,6,6,@,NWE,L 40-43,3.5,covered,59.5,over,2018,2018_06_KAN_NWE
MIN,2018-10-07,3.5,Sun,5,5,@,PHI,W 23-21,3.5,covered,48.0,under,2018,2018_05_MIN_PHI
ATL,2018-10-07,3.5,Sun,5,5,@,PIT,L 17-41,3.5,did not cover,57.0,over,2018,2018_05_ATL_PIT
DAL,2018-10-07,3.5,Sun,5,5,@,HOU,L 16-19 (OT),3.5,covered,45.5,under,2018,2018_05_DAL_HOU
DEN,2018-10-01,3.5,Mon,4,4,,KAN,L 23-27,3.5,did not cover,53.5,under,2018,2018_04_DEN_KAN
NYG,2018-09-30,3.5,Sun,4,4,,NOR,L 18-33,3.5,did not cover,51.5,under,2018,2018_04_NYG_NOR
ARI,2018-09-30,3.5,Sun,4,4,,SEA,L 17-20,3.5,covered,40.0,under,2018,2018_04_ARI_SEA
CIN,2018-09-30,3.5,Sun,4,4,@,ATL,W 37-36,3.5,covered,52.5,over,2018,2018_04_CIN_ATL
TEN,2018-09-16,3.5,Sun,2,2,,HOU,W 20-17,3.5,covered,41.0,under,2018,2018_02_TEN_HOU
KAN,2018-09-09,3.5,Sun,1,1,@,LAC,W 38-28,3.5,covered,48.0,over,2018,2018_01_KAN_LAC
CLE,2018-09-09,3.5,Sun,1,1,,PIT,T 21-21 (OT),3.5,covered,41.0,over,2018,2018_01_CLE_PIT
PHI,2017-12-31,3.5,Sun,16,17,,DAL,L 0-6,3.5,did not cover,41.0,under,2017,2017_17_PHI_DAL
CIN,2017-12-24,3.5,Sun,15,16,,DET,W 26-17,3.5,covered,43.5,under,2017,2017_16_CIN_DET
MIA,2017-12-17,3.5,Sun,14,15,@,BUF,L 16-24,3.5,did not cover,39.5,over,2017,2017_15_MIA_BUF
IND,2017-12-10,3.5,Sun,13,14,@,BUF,L 7-13 (OT),3.5,did not cover,36.5,under,2017,2017_14_IND_BUF
SEA,2017-12-03,3.5,Sun,12,13,,PHI,W 24-10,3.5,covered,46.5,under,2017,2017_13_SEA_PHI
DEN,2017-11-26,3.5,Sun,11,12,@,OAK,L 14-21,3.5,did not cover,41.0,under,2017,2017_12_DEN_OAK
DAL,2017-11-12,3.5,Sun,9,10,@,ATL,L 7-27,3.5,did not cover,49.0,under,2017,2017_10_DAL_ATL
GNB,2017-10-22,3.5,Sun,7,7,,NOR,L 17-26,3.5,did not cover,45.5,under,2017,2017_07_GNB_NOR
PIT,2017-10-15,3.5,Sun,6,6,@,KAN,W 19-13,3.5,covered,46.0,under,2017,2017_06_PIT_KAN
CHI,2017-10-09,3.5,Mon,5,5,,MIN,L 17-20,3.5,covered,41.0,under,2017,2017_05_CHI_MIN
TAM,2017-10-05,3.5,Thu,4,5,,NWE,L 14-19,3.5,did not cover,54.5,under,2017,2017_05_TAM_NWE
BAL,2017-10-01,3.5,Sun,4,4,,PIT,L 9-26,3.5,did not cover,42.0,under,2017,2017_04_BAL_PIT
OAK,2017-10-01,3.5,Sun,4,4,@,DEN,L 10-16,3.5,did not cover,44.0,under,2017,2017_04_OAK_DEN
WAS,2017-09-24,3.5,Sun,3,3,,OAK,W 27-10,3.5,covered,53.5,under,2017,2017_03_WAS_OAK
BUF,2017-09-24,3.5,Sun,3,3,,DEN,W 26-16,3.5,covered,40.0,over,2017,2017_03_BUF_DEN
MIA,2017-09-17,3.5,Sun,1,2,@,LAC,W 19-17,3.5,covered,46.0,under,2017,2017_02_MIA_LAC
IND,2017-09-10,3.5,Sun,1,1,@,LAR,L 9-46,3.5,did not cover,41.5,over,2017,2017_01_IND_LAR
LAC,2023-01-08,3.0,Sun,17,18,@,DEN,L 28-31,3.0,push,39.5,over,2022,2022_18_LAC_DEN
MIN,2023-01-01,3.0,Sun,16,17,@,GNB,L 17-41,3.0,did not cover,47.5,over,2022,2022_17_MIN_GNB
HOU,2023-01-01,3.0,Sun,16,17,,JAX,L 3-31,3.0,did not cover,43.0,under,2022,2022_17_HOU_JAX
LAR,2022-12-25,3.0,Sun,15,16,,DEN,W 51-14,3.0,covered,36.5,over,2022,2022_16_LAR_DEN
HOU,2022-12-24,3.0,Sat,15,16,@,TEN,W 19-14,3.0,covered,35.5,under,2022,2022_16_HOU_TEN
NWE,2022-12-24,3.0,Sat,15,16,,CIN,L 18-22,3.0,did not cover,41.5,under,2022,2022_16_NWE_CIN
NOR,2022-12-24,3.0,Sat,15,16,@,CLE,W 17-10,3.0,covered,32.0,under,2022,2022_16_NOR_CLE
TEN,2022-12-18,3.0,Sun,14,15,@,LAC,L 14-17,3.0,push,46.5,under,2022,2022_15_TEN_LAC
BAL,2022-12-17,3.0,Sat,14,15,@,CLE,L 3-13,3.0,did not cover,38.0,under,2022,2022_15_BAL_CLE
SEA,2022-12-15,3.0,Thu,14,15,,SFO,L 13-21,3.0,did not cover,43.0,under,2022,2022_15_SEA_SFO
LAC,2022-12-11,3.0,Sun,13,14,,MIA,W 23-17,3.0,covered,53.5,under,2022,2022_14_LAC_MIA
NOR,2022-12-05,3.0,Mon,13,13,@,TAM,L 16-17,3.0,covered,41.0,under,2022,2022_13_NOR_TAM
NYJ,2022-12-04,3.0,Sun,12,13,@,MIN,L 22-27,3.0,did not cover,44.5,over,2022,2022_13_NYJ_MIN
CLE,2022-11-27,3.0,Sun,11,12,,TAM,W 23-17 (OT),3.0,covered,42.0,under,2022,2022_12_CLE_TAM
DET,2022-11-20,3.0,Sun,10,11,@,NYG,W 31-18,3.0,covered,44.5,over,2022,2022_11_DET_NYG
HOU,2022-11-20,3.0,Sun,10,11,,WAS,L 10-23,3.0,did not cover,41.0,under,2022,2022_11_HOU_WAS
TEN,2022-11-17,3.0,Thu,10,11,@,GNB,W 27-17,3.0,covered,41.0,over,2022,2022_11_TEN_GNB
LAR,2022-11-06,3.0,Sun,8,9,@,TAM,L 13-16,3.0,push,42.5,under,2022,2022_09_LAR_TAM
WAS,2022-11-06,3.0,Sun,9,9,,MIN,L 17-20,3.0,push,43.5,under,2022,2022_09_WAS_MIN
ATL,2022-11-06,3.0,Sun,9,9,,LAC,L 17-20,3.0,push,49.5,under,2022,2022_09_ATL_LAC
CLE,2022-10-31,3.0,Mon,8,8,,CIN,W 32-13,3.0,covered,45.0,push,2022,2022_08_CLE_CIN
NYG,2022-10-30,3.0,Sun,8,8,@,SEA,L 13-27,3.0,did not cover,44.5,under,2022,2022_08_NYG_SEA
WAS,2022-10-30,3.0,Sun,8,8,@,IND,W 17-16,3.0,covered,39.5,under,2022,2022_08_WAS_IND
NYG,2022-10-23,3.0,Sun,7,7,@,JAX,W 23-17,3.0,covered,43.5,under,2022,2022_07_NYG_JAX
MIA,2022-10-16,3.0,Sun,6,6,,MIN,L 16-24,3.0,did not cover,45.5,under,2022,2022_06_MIA_MIN
NOR,2022-10-16,3.0,Sun,6,6,,CIN,L 26-30,3.0,did not cover,43.0,over,2022,2022_06_NOR_CIN
DET,2022-10-09,3.0,Sun,5,5,@,NWE,L 0-29,3.0,did not cover,45.5,under,2022,2022_05_DET_NWE
IND,2022-10-06,3.0,Thu,5,5,@,DEN,W 12-9 (OT),3.0,covered,42.0,under,2022,2022_05_IND_DEN
BAL,2022-10-02,3.0,Sun,4,4,,BUF,L 20-23,3.0,push,51.0,under,2022,2022_04_BAL_BUF
WAS,2022-10-02,3.0,Sun,4,4,@,DAL,L 10-25,3.0,did not cover,41.5,under,2022,2022_04_WAS_DAL
CHI,2022-10-02,3.0,Sun,4,4,@,NYG,L 12-20,3.0,did not cover,39.0,under,2022,2022_04_CHI_NYG
JAX,2022-09-25,3.0,Sun,3,3,@,LAC,W 38-10,3.0,covered,42.5,over,2022,2022_03_JAX_LAC
HOU,2022-09-25,3.0,Sun,3,3,@,CHI,L 20-23,3.0,push,39.0,over,2022,2022_03_HOU_CHI
JAX,2022-09-18,3.0,Sun,2,2,,IND,W 24-0,3.0,covered,45.0,under,2022,2022_02_JAX_IND
JAX,2022-09-11,3.0,Sun,1,1,@,WAS,L 22-28,3.0,did not cover,43.0,over,2022,2022_01_JAX_WAS
NWE,2022-09-11,3.0,Sun,1,1,@,MIA,L 7-20,3.0,did not cover,46.0,under,2022,2022_01_NWE_MIA
LVR,2022-01-09,3.0,Sun,17,18,,LAC,W 35-32 (OT),3.0,covered,49.0,over,2021,2021_18_LVR_LAC
DET,2022-01-09,3.0,Sun,17,18,,GNB,W 37-30,3.0,covered,44.5,over,2021,2021_18_DET_GNB
MIA,2022-01-02,3.0,Sun,16,17,@,TEN,L 3-34,3.0,did not cover,40.0,under,2021,2021_17_MIA_TEN
LVR,2021-12-20,3.0,Mon,14,15,@,CLE,W 16-14,3.0,covered,41.0,under,2021,2021_15_LVR_CLE
CIN,2021-12-19,3.0,Sun,14,15,@,DEN,W 15-10,3.0,covered,44.0,under,2021,2021_15_CIN_DEN
LAC,2021-12-16,3.0,Thu,14,15,,KAN,L 28-34 (OT),3.0,did not cover,52.5,over,2021,2021_15_LAC_KAN
BAL,2021-12-12,3.0,Sun,13,14,@,CLE,L 22-24,3.0,covered,42.5,over,2021,2021_14_BAL_CLE
PIT,2021-12-09,3.0,Thu,13,14,@,MIN,L 28-36,3.0,did not cover,44.0,over,2021,2021_14_PIT_MIN
LAC,2021-12-05,3.0,Sun,12,13,@,CIN,W 41-22,3.0,covered,49.5,over,2021,2021_13_LAC_CIN
DEN,2021-11-28,3.0,Sun,11,12,,LAC,W 28-13,3.0,covered,47.0,under,2021,2021_12_DEN_LAC
IND,2021-11-28,3.0,Sun,12,12,,TAM,L 31-38,3.0,did not cover,53.5,over,2021,2021_12_IND_TAM
DET,2021-11-25,3.0,Thu,11,12,,CHI,L 14-16,3.0,covered,41.0,under,2021,2021_12_DET_CHI
MIN,2021-11-14,3.0,Sun,9,10,@,LAC,W 27-20,3.0,covered,53.5,under,2021,2021_10_MIN_LAC
