Team,Date,Att,Day,G#,Week,,Opp,Result,Att,Yds,Y/A,TD,Season,game_id
DAL,2020-11-22,31,Sun,10,11,@,MIN,W 31-28,31,180,5.8,1,2020,2020_11_DAL_MIN
SEA,2020-11-19,31,Thu,10,11,,ARI,W 28-21,31,165,5.3,1,2020,2020_11_SEA_ARI
DAL,2020-11-08,31,Sun,9,9,,PIT,L 19-24,31,144,4.6,0,2020,2020_09_DAL_PIT
LAC,2020-11-08,31,Sun,8,9,,LVR,L 26-31,31,128,4.1,1,2020,2020_09_LAC_LVR
TEN,2020-11-08,31,Sun,8,9,,CHI,W 24-17,31,92,3.0,0,2020,2020_09_TEN_CHI
GNB,2020-11-05,31,Thu,8,9,@,SFO,W 34-17,31,111,3.6,0,2020,2020_09_GNB_SFO
KAN,2020-09-28,31,Mon,3,3,@,BAL,W 34-20,31,132,4.3,1,2020,2020_03_KAN_BAL
IND,2020-09-27,31,Sun,3,3,,NYJ,W 36-7,31,119,3.8,1,2020,2020_03_IND_NYJ
DAL,2020-09-20,31,Sun,2,2,,ATL,W 40-39,31,125,4.0,4,2020,2020_02_DAL_ATL
LVR,2020-09-13,31,Sun,1,1,@,CAR,W 34-30,31,133,4.3,3,2020,2020_01_LVR_CAR
PHI,2019-12-29,31,Sun,16,17,@,NYG,W 34-17,31,121,3.9,3,2019,2019_17_PHI_NYG
CIN,2019-12-08,31,Sun,13,14,@,CLE,L 19-27,31,179,5.8,1,2019,2019_14_CIN_CLE
TAM,2019-12-01,31,Sun,12,13,@,JAX,W 28-11,31,74,2.4,2,2019,2019_13_TAM_JAX
SFO,2019-10-31,31,Thu,8,9,@,ARI,W 28-25,31,101,3.3,0,2019,2019_09_SFO_ARI
IND,2019-10-27,31,Sun,7,8,,DEN,W 15-13,31,127,4.1,1,2019,2019_08_IND_DEN
OAK,2019-10-20,31,Sun,6,7,@,GNB,L 24-42,31,155,5.0,0,2019,2019_07_OAK_GNB
NOR,2019-10-06,31,Sun,5,5,,TAM,W 31-24,31,112,3.6,0,2019,2019_05_NOR_TAM
JAX,2019-10-06,31,Sun,5,5,@,CAR,L 27-34,31,149,4.8,1,2019,2019_05_JAX_CAR
CAR,2019-09-22,31,Sun,3,3,@,ARI,W 38-20,31,173,5.6,1,2019,2019_03_CAR_ARI
TAM,2019-09-12,31,Thu,2,2,@,CAR,W 20-14,31,100,3.2,1,2019,2019_02_TAM_CAR
PHI,2019-09-08,31,Sun,1,1,,WAS,W 32-27,31,123,4.0,1,2019,2019_01_PHI_WAS
NYJ,2018-12-15,31,Sat,14,15,,HOU,L 22-29,31,90,2.9,1,2018,2018_15_NYJ_HOU
BUF,2018-12-09,31,Sun,13,14,,NYJ,L 23-27,31,176,5.7,2,2018,2018_14_BUF_NYJ
DET,2018-12-09,31,Sun,13,14,@,ARI,W 17-3,31,122,3.9,1,2018,2018_14_DET_ARI
BUF,2018-12-02,31,Sun,12,13,@,MIA,L 17-21,31,198,6.4,0,2018,2018_13_BUF_MIA
DAL,2018-11-29,31,Thu,12,13,,NOR,W 13-10,31,99,3.2,0,2018,2018_13_DAL_NOR
TAM,2018-11-25,31,Sun,11,12,,SFO,W 27-9,31,108,3.5,1,2018,2018_12_TAM_SFO
NOR,2018-11-22,31,Thu,11,12,,ATL,W 31-17,31,150,4.8,0,2018,2018_12_NOR_ATL
HOU,2018-11-18,31,Sun,10,11,@,WAS,W 23-21,31,139,4.5,0,2018,2018_11_HOU_WAS
ARI,2018-11-18,31,Sun,10,11,,OAK,L 21-23,31,154,5.0,0,2018,2018_11_ARI_OAK
NYG,2018-11-18,31,Sun,10,11,,TAM,W 38-35,31,163,5.3,2,2018,2018_11_NYG_TAM
NWE,2018-11-04,31,Sun,9,9,,GNB,W 31-17,31,123,4.0,3,2018,2018_09_NWE_GNB
SFO,2018-10-28,31,Sun,8,8,@,ARI,L 15-18,31,107,3.5,0,2018,2018_08_SFO_ARI
PIT,2018-10-28,31,Sun,7,8,,CLE,W 33-18,31,168,5.4,2,2018,2018_08_PIT_CLE
DEN,2018-10-18,31,Thu,7,7,@,ARI,W 45-10,31,131,4.2,2,2018,2018_07_DEN_ARI
CHI,2018-10-14,31,Sun,5,6,@,MIA,L 28-31 (OT),31,164,5.3,1,2018,2018_06_CHI_MIA
MIA,2018-10-14,31,Sun,6,6,,CHI,W 31-28 (OT),31,161,5.2,0,2018,2018_06_MIA_CHI
PHI,2018-10-11,31,Thu,6,6,@,NYG,W 34-13,31,108,3.5,1,2018,2018_06_PHI_NYG
CAR,2018-10-07,31,Sun,4,5,,NYG,W 33-31,31,118,3.8,0,2018,2018_05_CAR_NYG
LAC,2018-10-07,31,Sun,5,5,,OAK,W 26-10,31,79,2.5,1,2018,2018_05_LAC_OAK
HOU,2018-10-07,31,Sun,5,5,,DAL,W 19-16 (OT),31,88,2.8,0,2018,2018_05_HOU_DAL
CLE,2018-09-30,31,Sun,4,4,@,OAK,L 42-45 (OT),31,208,6.7,3,2018,2018_04_CLE_OAK
CHI,2018-09-30,31,Sun,4,4,,TAM,W 48-10,31,139,4.5,0,2018,2018_04_CHI_TAM
CHI,2018-09-23,31,Sun,3,3,@,ARI,W 16-14,31,122,3.9,1,2018,2018_03_CHI_ARI
MIA,2018-09-16,31,Sun,2,2,@,NYJ,W 20-12,31,135,4.4,1,2018,2018_02_MIA_NYJ
NWE,2018-09-09,31,Sun,1,1,,HOU,W 27-20,31,122,3.9,0,2018,2018_01_NWE_HOU
NOR,2017-12-24,31,Sun,15,16,,ATL,W 23-13,31,86,2.8,1,2017,2017_16_NOR_ATL
CHI,2017-12-24,31,Sun,15,16,,CLE,W 20-3,31,97,3.1,3,2017,2017_16_CHI_CLE
CAR,2017-12-24,31,Sun,15,16,,TAM,W 22-19,31,115,3.7,1,2017,2017_16_CAR_TAM
PIT,2017-12-17,31,Sun,14,15,,NWE,L 24-27,31,143,4.6,1,2017,2017_15_PIT_NWE
BAL,2017-12-17,31,Sun,14,15,@,CLE,W 27-10,31,97,3.1,1,2017,2017_15_BAL_CLE
DAL,2017-12-17,31,Sun,14,15,@,OAK,W 20-17,31,126,4.1,2,2017,2017_15_DAL_OAK
SFO,2017-12-10,31,Sun,13,14,@,HOU,W 26-16,31,102,3.3,1,2017,2017_14_SFO_HOU
DAL,2017-12-10,31,Sun,13,14,@,NYG,W 30-10,31,122,3.9,1,2017,2017_14_DAL_NYG
MIN,2017-12-03,31,Sun,12,13,@,ATL,W 14-9,31,105,3.4,0,2017,2017_13_MIN_ATL
BAL,2017-11-27,31,Mon,11,12,,HOU,W 23-16,31,139,4.5,2,2017,2017_12_BAL_HOU
CLE,2017-11-26,31,Sun,11,12,@,CIN,L 16-30,31,169,5.5,1,2017,2017_12_CLE_CIN
ARI,2017-11-26,31,Sun,11,12,,JAX,W 27-24,31,108,3.5,0,2017,2017_12_ARI_JAX
WAS,2017-11-23,31,Thu,11,12,,NYG,W 20-10,31,122,3.9,0,2017,2017_12_WAS_NYG
MIN,2017-11-12,31,Sun,9,10,@,WAS,W 38-30,31,102,3.3,1,2017,2017_10_MIN_WAS
TAM,2017-11-12,31,Sun,9,10,,NYJ,W 15-10,31,90,2.9,0,2017,2017_10_TAM_NYJ
DAL,2017-11-05,31,Sun,8,9,,KAN,W 28-17,31,131,4.2,2,2017,2017_09_DAL_KAN
DEN,2017-10-30,31,Mon,7,8,@,KAN,L 19-29,31,177,5.7,1,2017,2017_08_DEN_KAN
CHI,2017-10-29,31,Sun,8,8,@,NOR,L 12-20,31,157,5.1,1,2017,2017_08_CHI_NOR
CAR,2017-10-29,31,Sun,8,8,@,TAM,W 17-3,31,100,3.2,1,2017,2017_08_CAR_TAM
PHI,2017-10-29,31,Sun,8,8,,SFO,W 33-10,31,112,3.6,1,2017,2017_08_PHI_SFO
SEA,2017-10-22,31,Sun,6,7,@,NYG,W 24-7,31,104,3.4,0,2017,2017_07_SEA_NYG
MIA,2017-10-15,31,Sun,5,6,@,ATL,W 20-17,31,138,4.5,0,2017,2017_06_MIA_ATL
MIN,2017-10-09,31,Mon,5,5,@,CHI,W 20-17,31,159,5.1,1,2017,2017_05_MIN_CHI
MIA,2017-10-08,31,Sun,4,5,,TEN,W 16-10,31,100,3.2,0,2017,2017_05_MIA_TEN
KAN,2017-10-02,31,Mon,4,4,,WAS,W 29-20,31,168,5.4,1,2017,2017_04_KAN_WAS
LAR,2017-10-01,31,Sun,4,4,@,DAL,W 35-30,31,168,5.4,0,2017,2017_04_LAR_DAL
DET,2017-10-01,31,Sun,4,4,@,MIN,W 14-7,31,97,3.1,1,2017,2017_04_DET_MIN
NWE,2017-09-17,31,Sun,2,2,@,NOR,W 36-20,31,119,3.8,1,2017,2017_02_NWE_NOR
DAL,2017-09-10,31,Sun,1,1,,NYG,W 19-3,31,129,4.2,0,2017,2017_01_DAL_NYG
CLE,2023-01-01,30,Sun,16,17,@,WAS,W 24-10,30,146,4.9,0,2022,2022_17_CLE_WAS
TAM,2022-12-25,30,Sun,15,16,@,ARI,W 19-16 (OT),30,115,3.8,0,2022,2022_16_TAM_ARI
HOU,2022-12-24,30,Sat,15,16,@,TEN,W 19-14,30,70,2.3,0,2022,2022_16_HOU_TEN
NYG,2022-12-18,30,Sun,14,15,@,WAS,W 20-12,30,128,4.3,1,2022,2022_15_NYG_WAS
CHI,2022-12-18,30,Sun,14,15,,PHI,L 20-25,30,157,5.2,1,2022,2022_15_CHI_PHI
DET,2022-12-11,30,Sun,13,14,,MIN,W 34-23,30,134,4.5,1,2022,2022_14_DET_MIN
IND,2022-12-04,30,Sun,13,13,@,DAL,L 19-54,30,106,3.5,0,2022,2022_13_IND_DAL
NYG,2022-12-04,30,Sun,12,13,,WAS,T 20-20 (OT),30,134,4.5,1,2022,2022_13_NYG_WAS
KAN,2022-11-27,30,Sun,11,12,,LAR,W 26-10,30,117,3.9,1,2022,2022_12_KAN_LAR
LAR,2022-11-20,30,Sun,10,11,@,NOR,L 20-27,30,148,4.9,0,2022,2022_11_LAR_NOR
BAL,2022-11-20,30,Sun,10,11,,CAR,W 13-3,30,115,3.8,1,2022,2022_11_BAL_CAR
LAC,2022-11-20,30,Sun,10,11,,KAN,L 27-30,30,115,3.8,1,2022,2022_11_LAC_KAN
IND,2022-11-13,30,Sun,10,10,@,LVR,W 25-20,30,207,6.9,2,2022,2022_10_IND_LVR
WAS,2022-11-06,30,Sun,9,9,,MIN,L 17-20,30,137,4.6,0,2022,2022_09_WAS_MIN
SEA,2022-10-16,30,Sun,6,6,,ARI,W 19-9,30,136,4.5,1,2022,2022_06_SEA_ARI
CIN,2022-09-29,30,Thu,4,4,,MIA,W 27-15,30,67,2.2,1,2022,2022_04_CIN_MIA
DAL,2022-09-26,30,Mon,3,3,@,NYG,W 23-16,30,176,5.9,1,2022,2022_03_DAL_NYG
PHI,2022-09-25,30,Sun,3,3,@,WAS,W 24-8,30,72,2.4,0,2022,2022_03_PHI_WAS
TAM,2022-09-18,30,Sun,2,2,@,NOR,W 20-10,30,72,2.4,0,2022,2022_02_TAM_NOR
PIT,2022-01-09,30,Sun,17,18,@,BAL,W 16-13 (OT),30,79,2.6,0,2021,2021_18_PIT_BAL
SEA,2022-01-09,30,Sun,17,18,@,ARI,W 38-30,30,202,6.7,2,2021,2021_18_SEA_ARI
MIA,2021-12-27,30,Mon,15,16,@,NOR,W 20-3,30,86,2.9,0,2021,2021_16_MIA_NOR
CHI,2021-12-26,30,Sun,15,16,@,SEA,W 25-24,30,88,2.9,2,2021,2021_16_CHI_SEA
PHI,2021-12-26,30,Sun,15,16,,NYG,W 34-10,30,130,4.3,1,2021,2021_16_PHI_NYG
DAL,2021-12-19,30,Sun,14,15,@,NYG,W 21-6,30,125,4.2,1,2021,2021_15_DAL_NYG
KAN,2021-12-12,30,Sun,13,14,,LVR,W 48-9,30,132,4.4,3,2021,2021_14_KAN_LVR
WAS,2021-12-05,30,Sun,12,13,@,LVR,W 17-15,30,112,3.7,0,2021,2021_13_WAS_LVR
NWE,2021-11-18,30,Thu,11,11,@,ATL,W 25-0,30,134,4.5,0,2021,2021_11_NWE_ATL
IND,2021-11-04,30,Thu,9,9,,NYJ,W 45-30,30,260,8.7,3,2021,2021_09_IND_NYJ
PIT,2021-10-17,30,Sun,6,6,,SEA,W 23-20 (OT),30,119,4.0,1,2021,2021_06_PIT_SEA
CAR,2021-10-10,30,Sun,5,5,,PHI,L 18-21,30,109,3.6,0,2021,2021_05_CAR_PHI
NWE,2021-10-10,30,Sun,5,5,@,HOU,W 25-22,30,126,4.2,1,2021,2021_05_NWE_HOU
BAL,2021-10-03,30,Sun,4,4,@,DEN,W 23-7,30,102,3.4,1,2021,2021_04_BAL_DEN
TAM,2021-10-03,30,Sun,4,4,@,NWE,W 19-17,30,120,4.0,1,2021,2021_04_TAM_NWE
JAX,2021-09-30,30,Thu,4,4,@,CIN,L 21-24,30,139,4.6,3,2021,2021_04_JAX_CIN
KAN,2021-09-26,30,Sun,3,3,,LAC,L 24-30,30,186,6.2,0,2021,2021_03_KAN_LAC
ARI,2021-09-26,30,Sun,3,3,@,JAX,W 31-19,30,91,3.0,3,2021,2021_03_ARI_JAX
BUF,2021-09-19,30,Sun,2,2,@,MIA,W 35-0,30,143,4.8,3,2021,2021_02_BUF_MIA
DEN,2021-09-19,30,Sun,2,2,@,JAX,W 23-13,30,96,3.2,0,2021,2021_02_DEN_JAX
NWE,2021-09-12,30,Sun,1,1,,MIA,L 16-17,30,125,4.2,0,2021,2021_01_NWE_MIA
IND,2021-09-12,30,Sun,1,1,,SEA,L 16-28,30,113,3.8,0,2021,2021_01_IND_SEA
LAR,2021-01-03,30,Sun,16,17,,ARI,W 18-7,30,110,3.7,0,2020,2020_17_LAR_ARI
NOR,2021-01-03,30,Sun,16,17,@,CAR,W 33-7,30,156,5.2,1,2020,2020_17_NOR_CAR
SFO,2020-12-26,30,Sat,15,16,@,ARI,W 20-12,30,227,7.6,0,2020,2020_16_SFO_ARI
CLE,2020-12-20,30,Sun,14,15,@,NYG,W 20-6,30,106,3.5,1,2020,2020_15_CLE_NYG
ARI,2020-12-20,30,Sun,14,15,,PHI,W 33-26,30,103,3.4,1,2020,2020_15_ARI_PHI
CIN,2020-12-13,30,Sun,13,14,,DAL,L 7-30,30,101,3.4,0,2020,2020_14_CIN_DAL
DEN,2020-12-13,30,Sun,13,14,@,CAR,W 32-27,30,96,3.2,0,2020,2020_14_DEN_CAR
SEA,2020-11-30,30,Mon,11,12,@,PHI,W 23-17,30,76,2.5,1,2020,2020_12_SEA_PHI
NWE,2020-11-29,30,Sun,11,12,,ARI,W 20-17,30,110,3.7,2,2020,2020_12_NWE_ARI
BUF,2020-11-29,30,Sun,11,12,,LAC,W 27-17,30,172,5.7,1,2020,2020_12_BUF_LAC
NOR,2020-11-15,30,Sun,9,10,,SFO,W 27-13,30,114,3.8,2,2020,2020_10_NOR_SFO
NOR,2020-11-01,30,Sun,7,8,@,CHI,W 26-23 (OT),30,122,4.1,0,2020,2020_08_NOR_CHI
SEA,2020-10-25,30,Sun,6,7,@,ARI,L 34-37 (OT),30,200,6.7,1,2020,2020_07_SEA_ARI
ARI,2020-10-11,30,Sun,5,5,@,NYJ,W 30-10,30,127,4.2,3,2020,2020_05_ARI_NYJ
SEA,2020-09-20,30,Sun,2,2,,NWE,W 35-30,30,154,5.1,0,2020,2020_02_SEA_NWE
PIT,2020-09-14,30,Mon,1,1,@,NYG,W 26-16,30,141,4.7,0,2020,2020_01_PIT_NYG
BAL,2020-09-13,30,Sun,1,1,,CLE,W 38-6,30,111,3.7,2,2020,2020_01_BAL_CLE
CAR,2020-09-13,30,Sun,1,1,,LVR,L 30-34,30,129,4.3,2,2020,2020_01_CAR_LVR
GNB,2019-12-29,30,Sun,16,17,@,DET,W 23-20,30,120,4.0,0,2019,2019_17_GNB_DET
SEA,2019-12-29,30,Sun,16,17,,SFO,L 21-26,30,125,4.2,1,2019,2019_17_SEA_SFO
ATL,2019-12-29,30,Sun,16,17,@,TAM,W 28-22 (OT),30,87,2.9,0,2019,2019_17_ATL_TAM
PHI,2019-12-22,30,Sun,15,16,,DAL,W 17-9,30,118,3.9,1,2019,2019_16_PHI_DAL
LAC,2019-12-08,30,Sun,13,14,@,JAX,W 45-10,30,195,6.5,2,2019,2019_14_LAC_JAX
WAS,2019-12-01,30,Sun,12,13,@,CAR,W 29-21,30,248,8.3,3,2019,2019_13_WAS_CAR
TEN,2019-12-01,30,Sun,12,13,@,IND,W 31-17,30,154,5.1,1,2019,2019_13_TEN_IND
LAR,2019-12-01,30,Sun,12,13,@,ARI,W 34-7,30,132,4.4,1,2019,2019_13_LAR_ARI
NYJ,2019-11-24,30,Sun,11,12,,OAK,W 34-3,30,88,2.9,1,2019,2019_12_NYJ_OAK
LAC,2019-11-07,30,Thu,10,10,@,OAK,L 24-26,30,146,4.9,1,2019,2019_10_LAC_OAK
DAL,2019-11-04,30,Mon,8,9,@,NYG,W 37-18,30,172,5.7,0,2019,2019_09_DAL_NYG
TAM,2019-10-27,30,Sun,7,8,@,TEN,L 23-27,30,106,3.5,0,2019,2019_08_TAM_TEN
MIA,2019-10-20,30,Sun,6,7,@,BUF,L 21-31,30,109,3.6,2,2019,2019_07_MIA_BUF
DEN,2019-10-13,30,Sun,6,6,,TEN,W 16-0,30,103,3.4,1,2019,2019_06_DEN_TEN
TAM,2019-09-29,30,Sun,4,4,@,LAR,W 55-40,30,88,2.9,2,2019,2019_04_TAM_LAR
PHI,2019-09-22,30,Sun,3,3,,DET,L 24-27,30,127,4.2,1,2019,2019_03_PHI_DET
HOU,2019-09-15,30,Sun,2,2,,JAX,W 13-12,30,126,4.2,1,2019,2019_02_HOU_JAX
LAR,2019-09-15,30,Sun,2,2,,NOR,W 27-9,30,115,3.8,2,2019,2019_02_LAR_NOR
DAL,2019-09-08,30,Sun,1,1,,NYG,W 35-17,30,89,3.0,1,2019,2019_01_DAL_NYG
LAC,2018-12-30,30,Sun,16,17,@,DEN,W 23-9,30,116,3.9,1,2018,2018_17_LAC_DEN
NWE,2018-12-30,30,Sun,16,17,,NYJ,W 38-3,30,131,4.4,0,2018,2018_17_NWE_NYJ
ATL,2018-12-30,30,Sun,16,17,@,TAM,W 34-32,30,109,3.6,1,2018,2018_17_ATL_TAM
OAK,2018-12-24,30,Mon,15,16,,DEN,W 27-14,30,114,3.8,2,2018,2018_16_OAK_DEN
PHI,2018-12-16,30,Sun,14,15,@,LAR,W 30-23,30,111,3.7,3,2018,2018_15_PHI_LAR
SFO,2018-12-09,30,Sun,13,14,,DEN,W 20-14,30,84,2.8,0,2018,2018_14_SFO_DEN
NWE,2018-12-09,30,Sun,13,14,@,MIA,L 33-34,30,77,2.6,1,2018,2018_14_NWE_MIA
NOR,2018-12-09,30,Sun,13,14,@,TAM,W 28-14,30,100,3.3,2,2018,2018_14_NOR_TAM
KAN,2018-12-02,30,Sun,12,13,@,OAK,W 40-33,30,174,5.8,1,2018,2018_13_KAN_OAK
LAC,2018-11-25,30,Sun,11,12,,ARI,W 45-10,30,178,5.9,3,2018,2018_12_LAC_ARI
TAM,2018-11-18,30,Sun,10,11,@,NYG,L 35-38,30,151,5.0,2,2018,2018_11_TAM_NYG
PIT,2018-11-08,30,Thu,9,10,,CAR,W 52-21,30,138,4.6,1,2018,2018_10_PIT_CAR
DEN,2018-10-28,30,Sun,8,8,@,KAN,L 23-30,30,189,6.3,1,2018,2018_08_DEN_KAN
SFO,2018-10-15,30,Mon,6,6,@,GNB,L 30-33,30,174,5.8,1,2018,2018_06_SFO_GNB
KAN,2018-10-07,30,Sun,5,5,,JAX,W 30-14,30,126,4.2,2,2018,2018_05_KAN_JAX
LAR,2018-10-07,30,Sun,5,5,@,SEA,W 33-31,30,155,5.2,3,2018,2018_05_LAR_SEA
BAL,2018-09-30,30,Sun,4,4,@,PIT,W 26-14,30,96,3.2,0,2018,2018_04_BAL_PIT
NYJ,2018-09-20,30,Thu,3,3,@,CLE,L 17-21,30,107,3.6,2,2018,2018_03_NYJ_CLE
LAC,2017-12-31,30,Sun,16,17,,OAK,W 30-10,30,115,3.8,0,2017,2017_17_LAC_OAK
SFO,2017-12-31,30,Sun,16,17,@,LAR,W 34-13,30,169,5.6,2,2017,2017_17_SFO_LAR
CIN,2017-12-31,30,Sun,16,17,@,BAL,W 31-27,30,146,4.9,0,2017,2017_17_CIN_BAL
SEA,2017-12-24,30,Sun,15,16,@,DAL,W 21-12,30,76,2.5,0,2017,2017_16_SEA_DAL
LAC,2017-12-24,30,Sun,15,16,@,NYJ,W 14-7,30,89,3.0,1,2017,2017_16_LAC_NYJ
NYJ,2017-12-24,30,Sun,15,16,,LAC,L 7-14,30,197,6.6,1,2017,2017_16_NYJ_LAC
DAL,2017-12-24,30,Sun,15,16,,SEA,L 12-21,30,128,4.3,0,2017,2017_16_DAL_SEA
BUF,2017-12-17,30,Sun,14,15,,MIA,W 24-16,30,116,3.9,2,2017,2017_15_BUF_MIA
MIA,2017-12-11,30,Mon,13,14,,NWE,W 27-20,30,120,4.0,0,2017,2017_14_MIA_NWE
MIA,2017-12-03,30,Sun,12,13,,DEN,W 35-9,30,145,4.8,1,2017,2017_13_MIA_DEN
CIN,2017-11-26,30,Sun,11,12,,CLE,W 30-16,30,152,5.1,1,2017,2017_12_CIN_CLE
SEA,2017-11-26,30,Sun,11,12,@,SFO,W 24-13,30,90,3.0,1,2017,2017_12_SEA_SFO
ATL,2017-11-20,30,Mon,10,11,@,SEA,W 34-31,30,89,3.0,1,2017,2017_11_ATL_SEA
CHI,2017-11-19,30,Sun,10,11,,DET,L 24-27,30,222,7.4,2,2017,2017_11_CHI_DET
PIT,2017-11-12,30,Sun,9,10,@,IND,W 20-17,30,88,2.9,0,2017,2017_10_PIT_IND
LAC,2017-11-12,30,Sun,9,10,@,JAX,L 17-20 (OT),30,87,2.9,0,2017,2017_10_LAC_JAX
NOR,2017-10-29,30,Sun,7,8,,CHI,W 20-12,30,101,3.4,2,2017,2017_08_NOR_CHI
CAR,2017-10-22,30,Sun,7,7,@,CHI,L 3-17,30,108,3.6,0,2017,2017_07_CAR_CHI
CIN,2017-10-01,30,Sun,4,4,@,CLE,W 31-7,30,86,2.9,0,2017,2017_04_CIN_CLE
CHI,2017-09-28,30,Thu,4,4,@,GNB,L 14-35,30,103,3.4,1,2017,2017_04_CHI_GNB
CIN,2017-09-24,30,Sun,3,3,@,GNB,L 24-27 (OT),30,110,3.7,0,2017,2017_03_CIN_GNB
MIN,2017-09-11,30,Mon,1,1,,NOR,W 29-19,30,129,4.3,0,2017,2017_01_MIN_NOR
JAX,2023-01-01,29,Sun,16,17,@,HOU,W 31-3,29,169,5.8,3,2022,2022_17_JAX_HOU
CHI,2022-12-24,29,Sat,15,16,,BUF,L 13-35,29,80,2.8,0,2022,2022_16_CHI_BUF
PHI,2022-12-24,29,Sat,15,16,@,DAL,L 34-40,29,87,3.0,1,2022,2022_16_PHI_DAL
BUF,2022-12-17,29,Sat,14,15,,MIA,W 32-29,29,150,5.2,0,2022,2022_15_BUF_MIA
MIN,2022-12-04,29,Sun,12,13,,NYJ,W 27-22,29,128,4.4,2,2022,2022_13_MIN_NYJ
LVR,2022-12-04,29,Sun,12,13,,LAC,W 27-20,29,154,5.3,1,2022,2022_13_LVR_LAC
SFO,2022-11-27,29,Sun,11,12,,NOR,W 13-0,29,96,3.3,0,2022,2022_12_SFO_NOR
CHI,2022-11-27,29,Sun,12,12,@,NYJ,L 10-31,29,127,4.4,0,2022,2022_12_CHI_NYJ
ATL,2022-11-27,29,Sun,12,12,@,WAS,L 13-19,29,167,5.8,0,2022,2022_12_ATL_WAS
BUF,2022-11-24,29,Thu,11,12,@,DET,W 28-25,29,164,5.7,1,2022,2022_12_BUF_DET
TEN,2022-11-06,29,Sun,8,9,@,KAN,L 17-20 (OT),29,172,5.9,2,2022,2022_09_TEN_KAN
DAL,2022-10-30,29,Sun,8,8,,CHI,W 49-29,29,200,6.9,4,2022,2022_08_DAL_CHI
MIN,2022-10-30,29,Sun,7,8,,ARI,W 34-26,29,173,6.0,3,2022,2022_08_MIN_ARI
IND,2022-10-30,29,Sun,8,8,,WAS,L 16-17,29,135,4.7,1,2022,2022_08_IND_WAS
ATL,2022-10-23,29,Sun,7,7,@,CIN,L 17-35,29,107,3.7,1,2022,2022_07_ATL_CIN
ARI,2022-10-20,29,Thu,7,7,,NOR,W 42-34,29,137,4.7,2,2022,2022_07_ARI_NOR
LAR,2022-10-16,29,Sun,6,6,,CAR,W 24-10,29,111,3.8,2,2022,2022_06_LAR_CAR
NWE,2022-10-16,29,Sun,6,6,@,CLE,W 38-15,29,98,3.4,3,2022,2022_06_NWE_CLE
PIT,2022-10-16,29,Sun,6,6,,TAM,W 20-18,29,77,2.7,0,2022,2022_06_PIT_TAM
SFO,2022-10-09,29,Sun,5,5,@,CAR,W 37-15,29,153,5.3,2,2022,2022_05_SFO_CAR
NYJ,2022-10-02,29,Sun,4,4,@,PIT,W 24-20,29,98,3.4,1,2022,2022_04_NYJ_PIT
DAL,2022-10-02,29,Sun,4,4,,WAS,W 25-10,29,62,2.1,0,2022,2022_04_DAL_WAS
KAN,2022-01-08,29,Sat,17,18,@,DEN,W 28-24,29,135,4.7,0,2021,2021_18_KAN_DEN
LAR,2021-12-21,29,Tue,14,15,,SEA,W 20-10,29,123,4.2,0,2021,2021_15_LAR_SEA
CAR,2021-12-19,29,Sun,14,15,@,BUF,L 14-31,29,151,5.2,1,2021,2021_15_CAR_BUF
TAM,2021-12-12,29,Sun,13,14,,BUF,W 33-27 (OT),29,137,4.7,2,2021,2021_14_TAM_BUF
SEA,2021-12-12,29,Sun,13,14,@,HOU,W 33-13,29,193,6.7,2,2021,2021_14_SEA_HOU
CLE,2021-12-12,29,Sun,13,14,,BAL,W 24-22,29,100,3.4,0,2021,2021_14_CLE_BAL
ATL,2021-11-28,29,Sun,11,12,@,JAX,W 21-14,29,149,5.1,2,2021,2021_12_ATL_JAX
CHI,2021-11-25,29,Thu,11,12,@,DET,W 16-14,29,68,2.3,0,2021,2021_12_CHI_DET
MIN,2021-11-21,29,Sun,10,11,,GNB,W 34-31,29,90,3.1,1,2021,2021_11_MIN_GNB
TEN,2021-11-14,29,Sun,10,10,,NOR,W 23-21,29,66,2.3,1,2021,2021_10_TEN_NOR
MIA,2021-10-24,29,Sun,7,7,,ATL,L 28-30,29,132,4.6,0,2021,2021_07_MIA_ATL
WAS,2021-10-24,29,Sun,7,7,@,GNB,L 10-24,29,195,6.7,0,2021,2021_07_WAS_GNB
LVR,2021-10-24,29,Sun,7,7,,PHI,W 33-22,29,119,4.1,2,2021,2021_07_LVR_PHI
CHI,2021-10-24,29,Sun,7,7,@,TAM,L 3-38,29,143,4.9,0,2021,2021_07_CHI_TAM
HOU,2021-10-17,29,Sun,6,6,@,IND,L 3-31,29,124,4.3,0,2021,2021_06_HOU_IND
ATL,2021-10-10,29,Sun,5,5,,NYJ,W 27-20,29,108,3.7,1,2021,2021_05_ATL_NYJ
LAR,2021-10-07,29,Thu,5,5,@,SEA,W 26-17,29,118,4.1,2,2021,2021_05_LAR_SEA
SFO,2021-10-03,29,Sun,4,4,,SEA,L 21-28,29,143,4.9,0,2021,2021_04_SFO_SEA
JAX,2021-09-26,29,Sun,3,3,,ARI,L 19-31,29,159,5.5,1,2021,2021_03_JAX_ARI
LAR,2021-09-19,29,Sun,2,2,@,IND,W 27-24,29,101,3.5,1,2021,2021_02_LAR_IND
PHI,2021-09-19,29,Sun,2,2,,SFO,L 11-17,29,151,5.2,1,2021,2021_02_PHI_SFO
LAC,2021-09-12,29,Sun,1,1,@,WAS,W 20-16,29,90,3.1,1,2021,2021_01_LAC_WAS
