,game_id,season,week,home_team,away_team,home_score,score_diff,away_score,home_team_win,epa_rushing_offense_home,epa_shifted_rushing_offense_home,ewma_rushing_offense_home,ewma_dynamic_window_rushing_offense_home,epa_passing_offense_home,epa_shifted_passing_offense_home,ewma_passing_offense_home,ewma_dynamic_window_passing_offense_home,epa_rushing_defense_home,epa_shifted_rushing_defense_home,ewma_rushing_defense_home,ewma_dynamic_window_rushing_defense_home,epa_passing_defense_home,epa_shifted_passing_defense_home,ewma_passing_defense_home,ewma_dynamic_window_passing_defense_home,epa_rushing_offense_away,epa_shifted_rushing_offense_away,ewma_rushing_offense_away,ewma_dynamic_window_rushing_offense_away,epa_passing_offense_away,epa_shifted_passing_offense_away,ewma_passing_offense_away,ewma_dynamic_window_passing_offense_away,epa_rushing_defense_away,epa_shifted_rushing_defense_away,ewma_rushing_defense_away,ewma_dynamic_window_rushing_defense_away,epa_passing_defense_away,epa_shifted_passing_defense_away,ewma_passing_defense_away,ewma_dynamic_window_passing_defense_away
1830,2018_16_CIN_CLE,2018,16,CLE,CIN,26,8,18,1,0.012501887,-0.16580918,-0.05429993128107869,-0.048249944246683836,0.49163744,-0.069152474,0.0347294335694839,-0.00863594391006054,-0.06062491,-0.305027,-0.06633237377618595,-0.05819450562231641,0.090295784,-0.0010311317,0.06411129773875883,0.06327873569197662,-0.06062491,0.036788445,-0.06901426988706437,-0.07616570666555714,0.090295784,-0.16821703,-0.04188723350433175,-0.03007160168836577,0.012501887,-0.41280818,-0.039271783284759,-0.010726662205311568,0.49163744,-0.10454261,0.170230618153066,0.15139233387359782
1831,2018_16_DEN_OAK,2018,16,LV,DEN,27,13,14,1,-0.21399306,-0.41280818,-0.16938847008616398,-0.1452850661024596,0.15348436,-0.10454261,0.03369633389514491,0.014829920883353704,0.12774988,0.036788445,0.0029951717751416926,-0.006074901806105863,-0.07220237,-0.16821703,0.162655338961856,0.18571768856961543,0.12774988,-0.305027,-0.041412775114375786,-0.032485716226969344,-0.07220237,-0.0010311317,-0.0018857086438901181,-0.020297407677451133,-0.21399306,-0.16580918,-0.10906274349032016,-0.10817429938208821,0.15348436,-0.069152474,0.02914140641851967,0.023263043795331197
1832,2018_16_GB_NYJ,2018,16,NYJ,GB,38,-6,44,0,-0.18117364,-0.26645967,-0.1295403907260084,-0.1281243332843449,0.5435756,0.13594788,-0.07999645199606314,-0.09774513137400646,0.53343123,-0.33702064,-0.026411141332687703,-0.044791063534075054,0.26969504,0.19749917,0.08547346276154658,0.07493691640597745,0.53343123,-0.092167325,0.00824949441246772,0.018835341186713466,0.26969504,-0.025517218,0.034188265428467174,0.024145489113431163,-0.18117364,-0.4294992,-0.15626878328476687,-0.1343010268326598,0.5435756,0.43871808,0.15377935727797873,0.13903701393372828
1833,2018_16_HOU_PHI,2018,16,PHI,HOU,32,2,30,1,-0.39265147,-0.05046745,-0.13433951549250622,-0.10753837874961147,0.3506958,0.24998817,0.13733656108799844,0.1224741365554006,0.04538188,0.02778239,0.04267840818951733,0.02434739064986514,0.1800224,-0.09180502,0.08021933398935248,0.062451203023140126,0.04538188,-0.33702064,-0.10333928318602865,-0.09888058850548986,0.1800224,0.19749917,0.1171709310243448,0.07763828609277941,-0.39265147,-0.26645967,-0.16331853351971312,-0.15937492026266978,0.3506958,0.13594788,0.014694338733247322,0.015415917577888863
1834,2018_16_JAX_MIA,2018,16,MIA,JAX,7,-10,17,0,-0.44514287,0.12743434,0.03236007089829876,-0.022356989542564966,-0.33113995,-0.73147166,-0.12527257784053997,-0.09726400678894974,-0.048823684,0.11182386,0.0074082791451622445,-0.013732475675594692,-0.08497501,-0.07041023,0.13499098910021978,0.1351339029276064,-0.048823684,0.24950688,-0.060847448037423424,-0.06407064002233569,-0.08497501,-0.92683905,-0.26818111476478373,-0.18767539257601767,-0.44514287,-0.12414426,-0.08485821313251993,-0.08940772687286458,-0.33113995,0.095087774,0.053126606047753065,0.031528133397163746
1835,2018_16_KC_SEA,2018,16,SEA,KC,38,7,31,1,0.09252254,0.05696828,0.05313083436800029,0.021530082135353568,0.40681726,0.25377014,0.1650589315375795,0.1570867436394878,0.2387578,-0.3499995,-0.14759191480275907,-0.12419367691849616,0.1662887,0.28811756,0.08478649631599117,0.061617105577697645,0.2387578,0.17531878,0.04037581442810775,0.030253211645053634,0.1662887,0.28283626,0.30186176448789537,0.29602957933730467,0.09252254,0.20291694,0.024574623122894396,0.035549083210095735,0.40681726,0.15062565,0.08675685030232928,0.059058232139389336
1836,2018_16_LA_ARI,2018,16,ARI,LA,9,-22,31,0,-0.059668966,-0.250603,-0.1692831807911771,-0.17029315294162994,-0.14818738,-0.40399578,-0.3050058072514086,-0.28081945271882197,0.3563601,0.31258175,0.03229396637966932,-0.015602623980254556,0.16502751,0.06691371,-0.023805973405547697,-0.019868180923478532,0.3563601,0.02778239,0.034489465288764516,0.02479976476348014,0.16502751,-0.09180502,0.04098852465091493,0.08197313251849836,-0.059668966,-0.05046745,-0.028703615574123254,-0.026424451431528554,-0.14818738,0.24998817,0.002918761683338608,-0.0024082837790495404
1837,2018_16_MIN_DET,2018,16,DET,MIN,9,-18,27,0,-0.29836234,0.024274698,-0.08632235447383559,-0.10793240829253856,-0.46353206,0.07324536,-0.07476295565144901,-0.027621772014050118,-0.2979242,-0.17839941,-0.11000015908515164,-0.08604623657647716,0.32849136,0.097932614,0.06600760507141448,0.08379469006063937,-0.2979242,0.11182386,-0.1575712958649258,-0.17392568137553557,0.32849136,-0.07041023,-0.06179993848656742,-0.030594768847168573,-0.29836234,0.12743434,-0.05640919403472851,-0.09723086475338677,-0.46353206,-0.73147166,-0.22411382797062923,-0.16997990151155393
1838,2018_16_NYG_IND,2018,16,IND,NYG,28,1,27,1,-0.004169777,-0.045181047,-0.1188705771993186,-0.10601721888012423,0.27034998,0.24630605,0.19294260411680914,0.1528209057158484,-0.09492356,0.07554748,-0.11450405918596462,-0.1075017945274411,0.56071657,-0.2797294,-0.005825283128349615,0.02326312985510522,-0.09492356,-0.2844116,-0.07302894185774027,-0.07708910889298749,0.56071657,-0.2479791,0.010376013672150419,0.0012033280651023166,-0.004169777,0.16603436,-0.008465406373659765,-0.024831677102029426,0.27034998,-0.1471464,-0.018278281355782217,0.02055683951783584
1839,2018_16_PIT_NO,2018,16,NO,PIT,31,3,28,1,0.02882809,-0.068862475,-0.060300948048232994,-0.052407910316480594,0.09818715,-0.20071855,0.17103060801414263,0.21044397108970503,-0.49976096,-0.16543472,-0.11502684100220383,-0.10294530839187989,0.2666775,-0.14620595,-0.08929457222076402,-0.05071114957886991,-0.49976096,0.13584565,0.027910873515443756,0.006774605804213437,0.2666775,0.109829344,0.19319477053005543,0.1968082470423363,0.02882809,0.08763209,-0.0062763339638580405,-0.007181126633973922,0.09818715,0.045157213,0.1001137770073237,0.07532507822410968
1840,2018_16_TB_DAL,2018,16,DAL,TB,27,7,20,1,-0.23886426,0.07554748,-0.02227311677720531,-0.002124658864519726,0.095636636,-0.2797294,-0.004550412776072397,-0.010141572085096901,-0.64459604,-0.045181047,-0.19648768850983211,-0.17127258940184065,0.15898873,0.24630605,0.03260029036967623,0.028381954049096735,-0.64459604,0.015570879,-0.08144755901830618,-0.08645799864223262,0.15898873,-0.3497941,0.042417773699765,0.07421374616974392,-0.23886426,-0.014160511,0.06397528945147937,0.03367713509805238,0.095636636,-0.0006566811,0.07201335267653966,0.1042885354700086
1841,2018_16_WAS_TEN,2018,16,TEN,WAS,25,9,16,1,-0.061946724,0.16603436,0.008648915678113104,-0.024321071134288507,0.20288272,-0.1471464,-0.005727084541546108,-0.011012849364046028,0.048346765,-0.2844116,-0.10587011558012652,-0.10657639707344103,-0.11137453,-0.2479791,-0.018352307011697076,0.00984280808701912,0.048346765,-0.12414426,-0.020975546136323672,-0.032322559214707974,-0.11137453,0.095087774,-0.1192261308780154,-0.08897891016123805,-0.061946724,0.24950688,0.024072696039551856,0.015607766354627035,0.20288272,-0.92683905,-0.11243984859953307,-0.07606127356017892
1842,2018_17_ARI_SEA,2018,17,SEA,ARI,27,3,24,1,0.06582427,0.09252254,0.06029296251911844,0.025672514918680566,-0.37363067,0.40681726,0.20901499078691774,0.18306411386767965,-0.04778965,0.2387578,-0.07734651137616445,-0.08255170823947083,-0.5305027,0.1662887,0.0996050794733734,0.07034692038421193,-0.04778965,-0.059668966,-0.14935332348822786,-0.15817131410867785,-0.5305027,-0.14818738,-0.2764933666586348,-0.2621277109414616,0.06582427,0.3563601,0.09121508298298797,0.020603795508674323,-0.37363067,0.16502751,0.010527387963097483,0.0008183176030301439
1843,2018_17_ATL_TB,2018,17,TB,ATL,32,-2,34,0,0.013488156,-0.64459604,-0.1838381919910245,-0.1492567729155698,0.22516878,0.15898873,0.06361249287144657,0.08614999413117744,-0.08390804,-0.23886426,0.008913553551953923,-0.00032427992073103733,0.36912325,0.095636636,0.0763084951033072,0.10575833631874601,-0.08390804,-0.14972182,-0.1179797458660539,-0.12200613640660825,0.36912325,0.2252498,0.08456854304765024,0.1113801073955986,0.013488156,0.2136473,0.052583676957316375,0.044470870922641445,0.22516878,-0.32444933,-0.049275325499107625,0.012367205519273373
1844,2018_17_CAR_NO,2018,17,NO,CAR,14,-19,33,0,0.017568553,0.02882809,-0.044095668391237096,-0.04252404879908097,-0.29643753,0.09818715,0.15778634265958835,0.20014702010231566,-0.13584876,-0.49976096,-0.18497849820338108,-0.14576243515221374,0.340811,0.2666775,-0.024572377480395688,-0.011165369505543777,-0.13584876,0.2136473,0.09732063412326176,0.07675107021077375,0.340811,-0.32444933,-0.03944526994084647,-0.0031281241300192037,0.017568553,-0.14972182,-0.10189357593973566,-0.09196638098598227,-0.29643753,0.2252498,0.15330882650178757,0.14325015982798736
1845,2018_17_CHI_MIN,2018,17,MIN,CHI,10,-14,24,0,-0.0004170532,-0.2979242,-0.1830900040300288,-0.18862261721961623,-0.6187133,0.32849136,0.009162115781206707,0.012837370939492714,0.056870416,-0.29836234,-0.10040067594230306,-0.12321777996849252,0.09484882,-0.46353206,-0.2676444156864231,-0.19789414917939416,0.056870416,-0.09998155,-0.10990335573506155,-0.09341019076962018,0.09484882,0.22816117,0.0729200283713472,0.05235603360466718,-0.0004170532,-0.21039529,-0.17331844457931425,-0.168313250941495,-0.6187133,-0.054865476,-0.11838130903380731,-0.09653762309756649
1846,2018_17_CIN_PIT,2018,17,PIT,CIN,16,3,13,1,-0.20108838,-0.49976096,-0.06802945905092507,-0.0520630776896122,-0.07001905,0.2666775,0.20655526658300308,0.2042795729200611,0.101762,0.02882809,0.00010628858568043984,-0.0036276588435336333,-0.4386037,0.09818715,0.0997634809279765,0.07517007028400907,0.101762,-0.06062491,-0.06748893148124992,-0.07522109871673748,-0.4386037,0.090295784,-0.017853957560279875,-0.015485134455367065,-0.20108838,0.012501887,-0.029858388678308406,-0.006358997780077568,-0.07001905,0.49163744,0.22866822186454938,0.18553532566673125
1847,2018_17_CLE_BAL,2018,17,BAL,CLE,26,2,24,1,0.13764185,-0.25219676,-0.032143569649861564,-0.025605385346788367,0.0045686546,0.10943942,0.012932122422129405,0.004984376154725419,-0.14618863,-0.1991681,-0.13238524153564832,-0.13125159089342514,0.1826835,-0.47879693,-0.15161566503674767,-0.11835136657929443,-0.14618863,0.012501887,-0.04215414612816211,-0.041032916808382516,0.1826835,0.49163744,0.11780361630822386,0.04128749085519311,0.13764185,-0.06062491,-0.06529465284500158,-0.05838596350247544,0.0045686546,0.090295784,0.06887211345552031,0.06664880439513704
1848,2018_17_DAL_NYG,2018,17,NYG,DAL,35,-1,36,0,0.30413508,-0.09492356,-0.07700978212094403,-0.08014556228442828,0.09704263,0.56071657,0.11043793291705645,0.06145659893158927,-0.22410668,-0.004169777,-0.007684382857534009,-0.02460673667991659,0.42329696,0.27034998,0.03419958424539602,0.051556075411692895,-0.22410668,-0.23886426,-0.06165332426441495,-0.02631534869506021,0.42329696,0.095636636,0.013665414279647323,0.0011166272801455743,0.30413508,-0.64459604,-0.2779619342900267,-0.22079204980510708,0.09704263,0.15898873,0.05558000650863986,0.04305538791455752
1849,2018_17_DET_GB,2018,17,GB,DET,0,-31,31,0,0.26396367,0.53343123,0.10373708306302318,0.07682608330029911,-0.54814833,0.26969504,0.07700767963611943,0.05047939404629589,-0.124724366,-0.18117364,-0.16079693859845576,-0.13758414684026185,0.6349931,0.5435756,0.22465139866372205,0.18297769055471108,-0.124724366,-0.29836234,-0.12487507993922813,-0.13144493382333403,0.6349931,-0.46353206,-0.14544824743117152,-0.07131570923540276,0.26396367,-0.2979242,-0.1441681648490019,-0.1075642137795733,-0.54814833,0.32849136,0.11373192414685958,0.11192633455578213
1850,2018_17_IND_TEN,2018,17,TEN,IND,17,-16,33,0,0.001933001,-0.061946724,-0.004186655103394984,-0.03148310521455045,-0.5290366,0.20288272,0.032201971202326686,0.01155768093766244,-0.17451403,0.048346765,-0.07783068268169253,-0.09022820934133564,0.19561115,-0.11137453,-0.035265437960326516,-0.0012300731121753154,-0.17451403,-0.004169777,-0.09801588625915497,-0.09377401270286581,0.19561115,0.27034998,0.20701667235112703,0.1604159198510797,0.001933001,-0.09492356,-0.11094396902493796,-0.10497424432020669,-0.5290366,0.56071657,0.09718232643311495,0.08608362474870326
1851,2018_17_JAX_HOU,2018,17,HOU,JAX,20,17,3,1,-0.18294713,0.04538188,-0.07629907145980624,-0.08254320132799024,-0.058459923,0.1800224,0.12859847149313977,0.08407940090356536,-0.4561815,-0.39265147,-0.2050154307948965,-0.18488586447522826,-0.45980123,0.3506958,0.0757855114883729,0.05297235623553552,-0.4561815,-0.048823684,-0.05866130920381337,-0.06249368526466478,-0.45980123,-0.08497501,-0.2348709141940003,-0.16801560300998697,-0.18294713,-0.44514287,-0.15036451351257138,-0.12968590890810214,-0.058459923,-0.33113995,-0.01674004086801468,-0.012127952165926194
1852,2018_17_LAC_DEN,2018,17,DEN,LAC,9,-14,23,0,-0.40160233,0.12774988,-0.010655929603566448,-0.01513132447583017,-0.16438228,-0.07220237,-0.014670556085678407,-0.02844183509424294,-0.2008934,-0.21399306,-0.12814098242172953,-0.1206053900875901,-0.16882871,0.15348436,0.051749216049493674,0.0362156096699886,-0.2008934,-0.1991681,-0.006405215120799942,-0.01761629245432803,-0.16882871,-0.47879693,0.13010297969578385,0.18032329287857055,-0.40160233,-0.25219676,-0.02142062171860276,-0.018000411141200014,-0.16438228,0.10943942,0.02484564977722709,-0.00813750580254765
1853,2018_17_MIA_BUF,2018,17,BUF,MIA,42,25,17,1,0.0782455,-0.16706353,-0.05285699313766282,-0.06279213589381774,0.231278,-0.42212826,-0.15094857420778124,-0.1616847491077973,-0.29441682,0.12676279,-0.03578304165718443,-0.05447369974838787,-0.4322456,-0.7457418,-0.172436073175239,-0.12394908559661272,-0.29441682,-0.44514287,-0.05445864476753619,-0.07496890058402544,-0.4322456,-0.33113995,-0.1627030095022708,-0.12049813585473,0.0782455,-0.048823684,-0.002815714238270495,-0.019978341296574068,0.231278,-0.08497501,0.09499717077565231,0.11012911653030322
1854,2018_17_NYJ_NE,2018,17,NE,NYJ,38,35,3,1,0.009896249,0.12676279,0.003090700857659535,-0.011958070371980505,0.381791,-0.7457418,0.034795330258852765,0.09235392012215683,-0.6777922,-0.16706353,0.06633925005546135,0.03586365667306632,-0.31525669,-0.42212826,-0.022860808565654155,-0.0011636384447192738,-0.6777922,-0.18117364,-0.1389282537795145,-0.13388406720117224,-0.31525669,0.5435756,0.033380282006976354,-0.027154949866914052,0.009896249,0.53343123,0.075378381108572,0.01686764761881271,0.381791,0.26969504,0.11896829564179216,0.0956216450096047
1855,2018_17_OAK_KC,2018,17,KC,LV,35,32,3,1,-0.057939123,0.2387578,0.07644526708691732,0.05215100864708463,0.60518,0.1662887,0.277212117066369,0.27948250370954963,-0.18823586,0.09252254,0.03692878968303725,0.04259936384048331,-0.45131356,0.40681726,0.1449496515981249,0.09512714355364235,-0.18823586,-0.21399306,-0.17749839509165075,-0.15084529817961934,-0.45131356,0.15348436,0.0554759748968205,0.028469118406004742,-0.057939123,0.12774988,0.025677845126845546,0.007319505332015116,0.60518,-0.07220237,0.11995393740306966,0.1581186423380344
1856,2018_17_PHI_WAS,2018,17,WAS,PHI,0,-24,24,0,-0.51368076,0.048346765,-0.008371489502589825,-0.025301506296804444,-0.49594262,-0.11137453,-0.11779856657562048,-0.08735695032576776,0.03129579,-0.061946724,0.008432801555566015,0.006260698077679286,0.24470696,0.20288272,-0.05510847211509097,-0.04185377104102757,0.03129579,-0.39265147,-0.18130532513749348,-0.13670475713652414,0.24470696,0.3506958,0.1761291479593788,0.1465667787505054,-0.51368076,0.04538188,0.04316994875449446,0.023644086176196594,-0.49594262,0.1800224,0.09836534664716352,0.07249839504928068
1857,2018_17_SF_LA,2018,17,LA,SF,48,16,32,1,-0.15028337,0.3563601,0.09301140027555696,0.05972554540212175,0.53237826,0.16502751,0.06354106819103762,0.09336314356163429,-0.22101875,-0.059668966,-0.034333679223019914,-0.03022791583115457,0.051026113,-0.14818738,-0.02455508299282678,-0.019702336352212454,-0.22101875,-0.21039529,-0.1817741581073406,-0.14394785320031472,0.051026113,-0.054865476,0.0761089490760712,0.05761353017976578,-0.15028337,-0.09998155,-0.04209727373475601,-0.05793292676899703,0.53237826,0.22816117,0.16816102782073883,0.14509827158607022
1858,2018_18_IND_HOU,2018,18,HOU,IND,7,-14,21,0,0.37626746,-0.18294713,-0.09568962737946632,-0.09362339422078769,-0.24169129,-0.058459923,0.09458785437016631,0.06430837264395123,0.03608508,-0.4561815,-0.2506819881772304,-0.21188893519254182,0.12713318,-0.45980123,-0.021593895489219576,-0.0025522609219912657,0.03608508,-0.17451403,-0.11192463883998738,-0.10210982626599753,0.12713318,0.19561115,0.20494294084584094,0.15878079508283455,0.37626746,0.001933001,-0.09042088356809813,-0.09279260795537289,-0.24169129,-0.5290366,-0.01667565683633325,0.02112051453210656
1859,2018_18_LAC_BAL,2018,18,BAL,LAC,17,-6,23,0,-0.45643988,0.13764185,-0.0012734938694374648,-0.0087988854012777,-0.15052448,0.0045686546,0.01141149190496841,0.004051321129174797,-0.14424062,-0.14618863,-0.1348949488299857,-0.1327274798662032,-0.20881693,0.1826835,-0.09083399908739222,-0.0845851291178342,-0.14424062,-0.2008934,-0.04176670366650759,-0.03865994763533671,-0.20881693,-0.16882871,0.07575176321502897,0.14593903497762542,-0.45643988,-0.40160233,-0.09054456829118097,-0.05853666960141253,-0.15052448,-0.16438228,-0.009559428171576343,-0.026817993039647575
1860,2018_18_PHI_CHI,2018,18,CHI,PHI,15,-1,16,0,-0.1870102,0.056870416,-0.07958085181310533,-0.0766350515941332,0.112456985,0.09484882,0.07690708122761472,0.05437153004045712,-0.3561231,-0.0004170532,-0.1418818279603004,-0.14911716590214366,0.13827927,-0.6187133,-0.2093507654619131,-0.1485946497737322,-0.3561231,0.03129579,-0.14265057669706305,-0.11550280220012533,0.13827927,0.24470696,0.18859784079179426,0.15466670900186902,-0.1870102,-0.51368076,-0.05807563395275085,-0.03571890965192988,0.112456985,-0.49594262,-0.009690647737660167,0.009390940277722852
1861,2018_18_SEA_DAL,2018,18,DAL,SEA,24,2,22,1,0.09940311,-0.22410668,-0.09119029882407749,-0.04416305182865951,-0.049355805,0.42329696,0.08814387681916595,0.0446948371565397,-0.12854129,0.30413508,-0.17212611274501785,-0.16042373478241292,0.11140787,0.09704263,0.06311866489553389,0.04828864557428185,-0.12854129,0.06582427,0.06129865483355135,0.026353463644809665,0.11140787,-0.37363067,0.10307941560705136,0.12157474974359633,0.09940311,-0.04778965,-0.07197253624863968,-0.07988854738946678,-0.049355805,-0.5305027,-0.014959967153356646,0.004071899904357011
1862,2018_19_DAL_LA,2018,19,LA,DAL,30,8,22,1,0.2855643,-0.15028337,0.048775988138864045,0.031717074713207845,0.09703847,0.53237826,0.1487841933176651,0.13866801136401158,0.01088972,-0.22101875,-0.06827641873187819,-0.04940301402567634,0.20012704,0.051026113,-0.010813047295577536,-0.013102956684444169,0.01088972,0.09940311,-0.05653695119395989,-0.026410411902956135,0.20012704,-0.049355805,0.0631439346827932,0.03267490747212222,0.2855643,-0.12854129,-0.16420159965622413,-0.1553922286210697,0.09703847,0.11140787,0.07189852010868815,0.05405996406741124
1863,2018_19_IND_KC,2018,19,KC,IND,31,18,13,1,0.33780706,-0.057939123,0.0520117415491416,0.036867770653830755,-0.122481756,0.60518,0.33684264580367745,0.3090011592917702,0.18265377,-0.18823586,-0.004010238269797782,0.01970805704218514,-0.38965628,-0.45131356,0.03653815943872923,0.03292161583807793,0.18265377,0.03608508,-0.08501378080331567,-0.08781394510049005,-0.38965628,0.12713318,0.19079571082430488,0.15080871250614303,0.33780706,0.37626746,-0.0055684569214085565,-0.0455637465630847,-0.122481756,-0.24169129,-0.057587590382786186,-0.002338096143700783
1864,2018_19_LAC_NE,2018,19,NE,LAC,41,13,28,1,0.08860741,0.009896249,0.004328073170645702,-0.01243683242042681,0.31741273,0.381791,0.09788545123011698,0.1298356958396398,-0.14112201,-0.6777922,-0.06895737568403965,-0.04124561234740119,0.16000678,-0.31525669,-0.07602369519390599,-0.029974355300141763,-0.14112201,-0.14424062,-0.060398324411108095,-0.049955233067882146,0.16000678,-0.20881693,0.024012000688896563,0.11378901712915238,0.08860741,-0.45643988,-0.15707098906580655,-0.09670216554960046,0.31741273,-0.15052448,-0.03518943798481633,-0.04019726753065808
1865,2018_19_PHI_NO,2018,19,NO,PHI,20,6,14,1,-0.035533868,0.017568553,-0.03288399179803559,-0.03593325310914929,0.2524889,-0.29643753,0.07520018367694006,0.15426120565067392,-0.13845651,-0.13584876,-0.176045818639319,-0.13870903560118722,-0.068456344,0.340811,0.041860966462188225,0.02795447145367151,-0.13845651,-0.3561231,-0.18146376089830982,-0.13747399152500211,-0.068456344,0.13827927,0.17944901048470904,0.15070757658251752,-0.035533868,-0.1870102,-0.08151828211402487,-0.05079571251166219,0.2524889,0.112456985,0.012518012728414383,0.01953345251876158
1866,2018_20_LA_NO,2018,20,NO,LA,23,-3,26,0,-0.34213614,-0.035533868,-0.03336578743049501,-0.035899749325821566,0.014699065,0.2524889,0.10743449776534385,0.16697574698778453,-0.15738243,-0.13845651,-0.16921139861669277,-0.13627826863744505,0.10508648,-0.068456344,0.02180327359388405,0.019028030946390505,-0.15738243,0.2855643,0.09182840910009359,0.05371450800900341,0.10508648,0.09703847,0.13937588002402354,0.1328995186280962,-0.34213614,0.01088972,-0.05388257529319448,-0.04299554137425694,0.014699065,0.20012704,0.02753969501341887,0.006633578354904666
1867,2018_20_NE_KC,2018,20,KC,NE,31,-6,37,0,-0.08885471,0.33780706,0.10397452659527871,0.06421859193745613,0.2099322,-0.122481756,0.2533291182146081,0.264851049875487,0.06761261,0.18265377,0.029928672299337024,0.03613330225081695,0.27261183,-0.38965628,-0.04095173782885141,-0.008018473309000844,0.06761261,0.08860741,0.019651588613604047,-0.004030751816490411,0.27261183,0.31741273,0.13779950264886168,0.14990139554491394,-0.08885471,-0.14112201,-0.08207821889257141,-0.05008737984541334,0.2099322,0.16000678,-0.03310906398524752,-0.009565953125336552
1868,2018_21_NE_LA,2018,21,LA,NE,3,-10,13,0,-0.18091731,-0.15738243,0.04651734768739237,0.031503203584155,-0.2690823,0.10508648,0.13314144421202947,0.12876287759021904,0.0135487765,-0.34213614,-0.1062923151790584,-0.0699458005581409,-0.0735646,0.014699065,0.025205035033753397,0.006016928215521358,0.0135487765,0.06761261,0.02837177445797157,0.0010204181198755706,-0.0735646,0.27261183,0.16231083428707238,0.16222796716596272,-0.18091731,-0.08885471,-0.08331030778074733,-0.05275385224053519,-0.2690823,0.2099322,0.011080255495969868,0.011545744617438647
1869,2019_01_ATL_MIN,2019,1,MIN,ATL,28,16,12,1,-0.022358231,-0.0004170532,-0.1498767402410289,-0.1498767402410289,0.76535136,-0.6187133,-0.10499705424272344,-0.10499705424272344,-0.4585069,0.056870416,-0.07180593198570345,-0.07180593198570345,-0.1515403,0.09484882,-0.20173655481522051,-0.20173655481522051,-0.4585069,-0.08390804,-0.11178488959036291,-0.11178488959036291,-0.1515403,0.36912325,0.1363057625404706,0.1363057625404706,-0.022358231,0.013488156,0.045475400381078654,0.045475400381078654,0.76535136,0.22516878,0.0006236026832868714,0.0006236026832868714
1870,2019_01_BAL_MIA,2019,1,MIA,BAL,10,-49,59,0,-0.4849334,-0.29441682,-0.09808740300553861,-0.09808740300553861,-0.16643167,-0.4322456,-0.21171075544417112,-0.21171075544417112,0.0955955,0.0782455,0.011922688032596489,0.011922688032596489,1.4070258,0.231278,0.1197755037767075,0.1197755037767075,0.0955955,-0.45643988,-0.08403101908158314,-0.08403101908158314,1.4070258,-0.15052448,-0.018031412466461918,-0.018031412466461918,-0.4849334,-0.14424062,-0.13659416136134706,-0.13659416136134706,-0.16643167,-0.20881693,-0.11228544119090048,-0.11228544119090048
1871,2019_01_BUF_NYJ,2019,1,NYJ,BUF,16,-1,17,0,-0.14905074,-0.6777922,-0.23690351520122088,-0.23690351520122088,-0.07734283,-0.31525669,-0.030008257463203247,-0.030008257463203247,-0.052405324,0.009896249,0.0634725388284075,0.0634725388284075,-0.17081045,0.381791,0.1667542410966348,0.1667542410966348,-0.052405324,0.0782455,-0.029020176520160562,-0.029020176520160562,-0.17081045,0.231278,-0.08145283302157383,-0.08145283302157383,-0.14905074,-0.29441682,-0.0828073640975509,-0.0828073640975509,-0.07734283,-0.4322456,-0.21967417117634852,-0.21967417117634852
1872,2019_01_CIN_SEA,2019,1,SEA,CIN,21,1,20,1,-0.26880774,-0.12854129,0.026782301088821132,0.026782301088821132,-0.087584324,0.11140787,0.10459367978108479,0.10459367978108479,-0.61438805,0.09940311,-0.04081332727089729,-0.04081332727089729,0.15495421,-0.049355805,-0.021213755838316493,-0.021213755838316493,-0.61438805,0.101762,-0.03671603543752832,-0.03671603543752832,0.15495421,-0.4386037,-0.09435391059295811,-0.09435391059295811,-0.26880774,-0.20108838,-0.060991115065368764,-0.060991115065368764,-0.087584324,-0.07001905,0.1743614448972084,0.1743614448972084
1873,2019_01_DEN_OAK,2019,1,LV,DEN,24,8,16,1,-0.083464846,-0.18823586,-0.1794506621740342,-0.1794506621740342,0.6655158,-0.45131356,-0.03666757605033824,-0.03666757605033824,-0.011997092,-0.057939123,0.010474759944842838,0.010474759944842838,0.22275308,0.60518,0.20817686245152414,0.20817686245152414,-0.011997092,-0.40160233,-0.08173709291878282,-0.08173709291878282,0.22275308,-0.16438228,-0.04189086932908866,-0.04189086932908866,-0.083464846,-0.2008934,-0.1413686950908957,-0.1413686950908957,0.6655158,-0.16882871,0.011644138418432752,0.011644138418432752
1874,2019_01_DET_ARI,2019,1,ARI,DET,27,0,27,0,-0.008264541,-0.04778965,-0.13088720070229384,-0.13088720070229384,-0.12359658,-0.5305027,-0.3226768776275989,-0.3226768776275989,-0.26724148,0.06582427,0.08659857157626305,0.08659857157626305,0.23783283,-0.37363067,-0.059319532162874465,-0.059319532162874465,-0.26724148,-0.124724366,-0.12484767736315017,-0.12484767736315017,0.23783283,0.6349931,-0.003549824913670836,-0.003549824913670836,-0.008264541,0.26396367,-0.06996237676993113,-0.06996237676993113,-0.12359658,-0.54814833,-0.006609940989512996,-0.006609940989512996
