,index,game_id,line
630,3796,2020_08_TEN_CIN,5.5
631,3827,2020_09_BAL_IND,2.5
632,3831,2020_09_CAR_KC,-10.5
633,3835,2020_09_CHI_TEN,-5.5
634,3822,2020_09_DEN_ATL,-3.5
635,3833,2020_09_DET_MIN,-5.5
636,3821,2020_09_GB_SF,6.5
637,3829,2020_09_HOU_JAX,7.0
638,3838,2020_09_LV_LAC,0.0
639,3840,2020_09_MIA_ARI,-5.0
640,3847,2020_09_NE_NYJ,7.0
641,3845,2020_09_NO_TB,-4.5
642,3837,2020_09_NYG_WAS,-2.5
643,3842,2020_09_PIT_DAL,14.0
644,3824,2020_09_SEA_BUF,3.0
645,3871,2020_10_BAL_NE,7.0
646,3862,2020_10_BUF_ARI,-1.5
647,3861,2020_10_CIN_PIT,-7.0
648,3865,2020_10_DEN_LV,-5.0
649,3852,2020_10_HOU_CLE,-3.0
650,3849,2020_10_IND_TEN,0.0
651,3856,2020_10_JAX_GB,-13.5
652,3873,2020_10_LAC_MIA,-2.0
653,3874,2020_10_MIN_CHI,2.5
654,3858,2020_10_PHI_NYG,3.5
655,3866,2020_10_SEA_LA,-1.5
656,3868,2020_10_SF_NO,-9.0
657,3850,2020_10_TB_CAR,5.5
658,3854,2020_10_WAS_DET,-4.0
659,3877,2020_11_ARI_SEA,-3.0
660,3891,2020_11_ATL_NO,-4.5
661,3893,2020_11_CIN_WAS,-1.5
662,3895,2020_11_DAL_MIN,-7.0
663,3880,2020_11_DET_CAR,-2.5
664,3887,2020_11_GB_IND,-1.5
665,3897,2020_11_KC_LV,7.5
666,3903,2020_11_LA_TB,-4.0
667,3898,2020_11_MIA_DEN,3.5
668,3884,2020_11_NE_HOU,1.5
669,3900,2020_11_NYJ_LAC,-8.5
670,3882,2020_11_PHI_CLE,-3.5
671,3888,2020_11_PIT_JAX,10.0
672,3878,2020_11_TEN_BAL,-6.5
673,3921,2020_12_ARI_NE,2.5
674,3919,2020_12_CAR_MIN,-3.5
675,3931,2020_12_CHI_GB,-9.5
676,3917,2020_12_CLE_JAX,6.5
677,3904,2020_12_HOU_DET,3.0
678,3929,2020_12_KC_TB,3.5
679,3910,2020_12_LAC_BUF,-5.5
680,3908,2020_12_LV_ATL,3.0
681,3923,2020_12_MIA_NYJ,6.5
682,3924,2020_12_NO_DEN,6.0
683,3912,2020_12_NYG_CIN,6.0
684,3932,2020_12_SEA_PHI,4.5
685,3926,2020_12_SF_LA,-7.0
686,3914,2020_12_TEN_IND,-3.0
687,3906,2020_12_WAS_DAL,-2.5
688,3959,2020_13_BUF_SF,2.5
689,3941,2020_13_CIN_MIA,-11.5
690,3947,2020_13_CLE_TEN,-5.5
691,3962,2020_13_DAL_BAL,-9.5
692,3957,2020_13_DEN_KC,-14.0
693,3936,2020_13_DET_CHI,-3.0
694,3938,2020_13_IND_HOU,3.5
695,3943,2020_13_JAX_MIN,-10.0
696,3948,2020_13_LA_ARI,3.0
697,3945,2020_13_LV_NYJ,8.5
698,3954,2020_13_NE_LAC,0.0
699,3934,2020_13_NO_ATL,3.0
700,3951,2020_13_NYG_SEA,-10.0
701,3952,2020_13_PHI_GB,-8.5
702,3960,2020_13_WAS_PIT,-7.5
703,3977,2020_14_ARI_NYG,1.5
704,3985,2020_14_ATL_LAC,2.5
705,3993,2020_14_BAL_CLE,1.0
706,3968,2020_14_DAL_CIN,3.5
707,3964,2020_14_DEN_CAR,-3.0
708,3970,2020_14_GB_DET,7.5
709,3966,2020_14_HOU_CHI,1.0
710,3981,2020_14_IND_LV,3.0
711,3975,2020_14_KC_MIA,7.0
712,3979,2020_14_MIN_TB,-6.5
713,3987,2020_14_NO_PHI,7.0
714,3983,2020_14_NYJ_SEA,-13.5
715,3990,2020_14_PIT_BUF,-2.5
716,3972,2020_14_TEN_JAX,7.5
717,3988,2020_14_WAS_SF,-3.0
718,3995,2020_15_BUF_DEN,6.5
719,3997,2020_15_CAR_GB,-8.5
720,4013,2020_15_CHI_MIN,-3.0
721,4015,2020_15_CLE_NYG,4.5
722,4005,2020_15_DET_TEN,-11.0
723,3999,2020_15_HOU_IND,-7.0
724,4008,2020_15_JAX_BAL,-12.5
725,4021,2020_15_KC_NO,3.0
726,4010,2020_15_NE_MIA,-2.0
727,4002,2020_15_NYJ_LA,5.5
728,4001,2020_15_NYJ_LA,-17.5
729,4000,2020_15_NYJ_LA,-5.5
730,4018,2020_15_PHI_ARI,-6.0
731,4024,2020_15_PIT_CIN,12.5
732,4017,2020_15_SEA_WAS,5.0
733,4022,2020_15_SF_DAL,3.0
734,4006,2020_15_TB_ATL,6.0
735,4047,2020_16_ATL_KC,-11.0
736,4059,2020_16_BUF_NE,7.0
737,4051,2020_16_CAR_WAS,-2.5
738,4045,2020_16_CHI_JAX,7.5
739,4043,2020_16_CIN_HOU,-8.0
740,4039,2020_16_CLE_NYJ,9.5
741,4037,2020_16_DEN_LAC,-3.0
742,4049,2020_16_IND_PIT,1.5
743,4053,2020_16_LA_SEA,-1.5
744,4032,2020_16_MIA_LV,3.0
745,4034,2020_16_MIA_LV,3.0
746,4033,2020_16_MIA_LV,-3.0
747,4027,2020_16_MIN_NO,-7.0
748,4040,2020_16_NYG_BAL,-10.5
749,4054,2020_16_PHI_DAL,2.5
750,4030,2020_16_SF_ARI,-5.0
751,4028,2020_16_TB_DET,9.5
752,4056,2020_16_TEN_GB,-3.0
753,4089,2020_17_ARI_LA,2.5
754,4081,2020_17_ATL_TB,-6.5
755,4067,2020_17_BAL_CIN,12.5
756,4077,2020_17_DAL_NYG,1.5
757,4064,2020_17_GB_CHI,5.5
758,4086,2020_17_JAX_IND,-14.0
759,4072,2020_17_LAC_KC,3.5
760,4082,2020_17_LV_DEN,2.5
761,4060,2020_17_MIA_BUF,-2.5
762,4070,2020_17_MIN_DET,6.5
763,4062,2020_17_NO_CAR,6.5
764,4074,2020_17_NYJ_NE,-3.0
765,4068,2020_17_PIT_CLE,-9.0
766,4091,2020_17_SEA_SF,6.0
767,4084,2020_17_TEN_HOU,7.5
768,4078,2020_17_WAS_PHI,2.5
